Date,2018-12-31,2018-06,2017-12-31,2017-06,2016-12-31,2016-06,2015-12-31,2015-06,2014-12-31,2014-06,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Net Income Com,715842000.0,-12000000.0,1822181000.0,-28000000.0,701443000.0,-40000000.0,502166000.0,-49000000.0,684047000.0,1000000.0,418837000.0,631893000.0,599620000.0,574402000.0
EPS,11.25,-0.02,28.28,-0.05,10.91,-0.27,7.55,-0.44,9.88,0.01,5.82,8.57,8.15,7.69
EPS Diluted,11.0,-0.02,27.71,-0.05,10.79,-0.27,7.46,-0.44,9.78,0.01,5.78,8.52,8.09,7.69
Weighted Average Shs Out,63658000.0,579000000.0,64427000.0,559000000.0,64274000.0,150000000.0,66553000.0,112000000.0,69248000.0,105000000.0,71917000.0,73737000.0,73586000.0,0.0
Weighted Average Shs Out (Dil),65094000.0,579000000.0,65753000.0,559000000.0,64989000.0,150000000.0,67292000.0,112000000.0,69962000.0,105000000.0,72461000.0,74153000.0,74108000.0,0.0
Dividend per Share,2.1524257228,,1.78381214545,,1.54443059595,,1.38769838911,,1.24719133244,,1.07150053132,0.835367416018,0.596818157284,0.0
Gross Margin,0.276237015815,-0.065454545454545,0.319345299518,0.77350427350427,0.306221640547,0.042780748663102,0.281123628335,0.73557692307692,0.320753005678,0.73684210526316,0.292102916037,0.322623789606,0.295002750993,0.328572223977
EBITDA Margin,0.0736525122122,0.032727272727273,0.103956776447,-0.034188034188034,0.10109359788,-0.11229946524064,0.0789099591119,-0.14903846153846,0.101886668561,0.07177033492823,0.0405914587338,0.0642108235711,0.11405670376,0.0869958229088
EBIT Margin,0.0656913693927,-0.032727272727273,0.0913100105954,-0.081196581196581,0.0906084280091,-0.22459893048128,0.0714899476665,-0.20673076923077,0.0924903757215,0.019138755980861,0.0405914587338,0.0642108235711,0.0944987155613,0.0695256320407
Profit Margin,0.0555965113722,-0.043636363636364,0.145590814276,-0.11965811965812,0.0608811639376,-0.21390374331551,0.0482009426216,-0.23557692307692,0.0627324678926,0.0047846889952153,0.0405914587338,0.0642108235711,0.0679106879658,0.0695256320407
Free Cash Flow margin,0.12055533602,,0.154852410587,,0.123341113852,,0.198217193064,,0.206140316286,,0.167387178942,0.200644737057,0.148312629721,0.223045294387
EBITDA,948325000.0,9000000.0,1301099000.0,-8000000.0,1164751000.0,-21000000.0,822098000.0,-31000000.0,1110992000.0,15000000.0,418837000.0,631893000.0,1007068000.0,718736000.0
EBIT,845820000.0,-9000000,1142815000.0,-19000000,1043946000.0,-42000000,744795000.0,-43000000,1008533000.0,4000000,418837000.0,631893000.0,834380000.0,574402000.0
Consolidated Income,715842000.0,-12000000.0,1822181000.0,-28000000.0,701443000.0,-40000000.0,502166000.0,-49000000.0,684047000.0,1000000.0,418837000.0,631893000.0,599620000.0,574402000.0
Earnings Before Tax Margin,0.0656913693927,-0.014545454545455,0.0913100105954,-0.10683760683761,0.0906084280091,-0.20320855614973,0.0714899476665,-0.24038461538462,0.0924903757215,0,0.0458622611574,0.065463349887,0.0944987155613,0.0
Net Profit Margin,0.0555965113722,-0.043636363636364,0.145590814276,-0.11965811965812,0.0608811639376,-0.21390374331551,0.0482009426216,-0.23557692307692,0.0627324678926,0.0047846889952153,0.0405914587338,0.0642108235711,0.0679106879658,0.0695256320407
