Date,2018-12-29,2018-12,2017-12-30,2017-12,2016-12-31,2016-12,2016-01-02,2015-12,2015-01-03,2014-12,2013-12-28,2012-12-29,2011-12-31,2011-04-02,2011-01-01
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
Net Income,605200000.0,1527000000.0,1226000000.0,1570000000.0,965300000.0,1604000000.0,883700000.0,1361000000.0,760900000.0,1694000000.0,490300000.0,883800000.0,674600000.0,0.0,0.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
Net Income Com,605200000.0,1527000000.0,1226000000.0,1570000000.0,965300000.0,1604000000.0,883700000.0,1361000000.0,760900000.0,1694000000.0,490300000.0,883800000.0,674600000.0,0.0,0.0
EPS,4.06,29.48,8.19,30.31,6.61,30.97,5.96,26.27,4.87,32.70,3.16,5.41,4.06,0.0,0.0
EPS Diluted,3.99,29.48,8.04,30.31,6.51,30.97,5.79,26.27,4.76,32.70,3.09,5.3,3.97,0.0,0.0
Weighted Average Shs Out,148919000.0,52000000.0,149629000.0,52000000.0,146041000.0,52000000.0,148234000.0,52000000.0,156090000.0,52000000.0,155237000.0,163067000.0,165832000.0,0.0,0.0
Weighted Average Shs Out (Dil),151643000.0,52000000.0,152449000.0,52000000.0,148207000.0,52000000.0,152706000.0,52000000.0,159737000.0,52000000.0,158776000.0,166701000.0,170105000.0,0.0,0.0
Dividend per Share,2.5381982683,,2.38046822216,,2.23268806467,,2.09487511951,,2.01143129018,,1.96944122537,1.82362433339,1.62193939038,0.0,0.0
Gross Margin,0.297931685548,0.78717773604234,0.352375423622,0.81495455324987,0.335595122251,0.84067680151164,0.323126085322,0.84038362733345,0.322773534652,0.82918909681278,-0.192188124932,0.297993228988,0.319552060445,0.0,0.0
EBITDA Margin,0.110009726513,0.35854533037391,0.159250658968,0.3678614302864,0.143255398049,0.37121016920038,0.140066954296,0.3481760575441,0.13524597393,0.37759548833632,0.0856179325892,0.12924782886,0.107898693188,0.0,0.0
EBIT Margin,0.0730990387916,0.17602868362643,0.119720409188,0.18247298919568,0.107487573311,0.18697930086747,0.10300936286,0.16946394930639,0.095673187166,0.19789797487824,0.0445678653238,0.086727834748,0.06501291392,0.0,0.0
Profit Margin,0.0432829843231,0.13035683797166,0.0961779841848,0.1346252786829,0.0846242186747,0.13776518079533,0.0791009506078,0.11654392875492,0.0671070502531,0.14474920960437,0.0445678653238,0.086727834748,0.06501291392,0.0,0.0
Free Cash Flow margin,0.0549834077126,,0.0765815237856,,0.0997817110696,,0.0779552086504,,0.0886264618207,,0.0456677453369,0.0569353809921,0.0671523842566,0.0,0.0
EBITDA,1538200000.0,4200000000.0,2030000000.0,4290000000.0,1634100000.0,4322000000.0,1564800000.0,4066000000.0,1533500000.0,4419000000.0,941900000.0,1317100000.0,1119600000.0,0.0,0.0
EBIT,1022100000.0,2062000000,1526100000.0,2128000000,1226100000.0,2177000000,1150800000.0,1979000000,1084800000.0,2316000000,490300000.0,883800000.0,674600000.0,0.0,0.0
Consolidated Income,605200000.0,1527000000.0,1226000000.0,1570000000.0,965300000.0,1604000000.0,883700000.0,1361000000.0,760900000.0,1694000000.0,490300000.0,883800000.0,674600000.0,0.0,0.0
Earnings Before Tax Margin,0.0730990387916,0.16356496499915,0.119720409188,0.16806722689076,0.107487573311,0.17091814824358,0.10300936286,0.15096763144374,0.095673187166,0.17841579082287,0.0470221430389,0.0440312055346,0.0666126980456,0.0,0.0
Net Profit Margin,0.0432829843231,0.13035683797166,0.0961779841848,0.1346252786829,0.0846242186747,0.13776518079533,0.0791009506078,0.11654392875492,0.0671070502531,0.14474920960437,0.0445678653238,0.086727834748,0.06501291392,0.0,0.0
