Date,2018-12-31,2018-12,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
Net Income,916000000.0,916000000.0,2441000000.0,1208000000.0,1235000000.0,473000000.0,869000000.0,640000000.0,537000000.0,520000000.0,501000000.0,1530000000.0,912000000.0,1766000000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
Net Income Com,916000000.0,916000000.0,2441000000.0,1208000000.0,1235000000.0,473000000.0,869000000.0,640000000.0,537000000.0,520000000.0,501000000.0,1530000000.0,912000000.0,1766000000.0
EPS,1.46,1.46,14.34,2.71,5.69,0.99,1.61,1.35,0.19,1.07,1.7,31.03,0.0,9.06
EPS Diluted,1.45,1.45,14.17,2.70,5.64,0.98,1.6,1.33,0.19,1.06,1.7,31.03,0.0,8.76
Weighted Average Shs Out,462000000.0,462000000.0,86000000.0,445000000.0,134000000.0,476000000.0,142000000.0,475000000.0,87000000.0,484000000.0,37000000.0,0.0,595000000.0,90000000.0
Weighted Average Shs Out (Dil),465000000.0,465000000.0,87000000.0,448000000.0,135000000.0,481000000.0,143000000.0,481000000.0,88000000.0,492000000.0,37000000.0,0.0,602000000.0,9000000.0
Dividend per Share,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,7.33333333333
Gross Margin,0.231201137171,0.345486851457,0.21107266436,0.346016761391,0.202686202686,0.35003424992661,0.219641605766,0.36230777620242,0.214782360225,0.36398085360989,0.23506932101,0.846727670579,0.84328202995,0.0591133004926
EBITDA Margin,0.139800995025,0.13511016346837,0.169934640523,0.21818707253636,0.174133558749,0.19052744886975,0.182600860947,0.20918311702476,0.176778740832,0.18298763462306,0.184500533239,0.171672965984,0.185420133111,0.145879982087
EBIT Margin,0.0941009239517,0.096446339729922,0.100249903883,0.14430209035738,0.0909176293792,0.10363049222037,0.111722895185,0.13382048205911,0.113153633679,0.11348224970084,0.099537859936,0.110204893575,0.117824459235,0.145879982087
Profit Margin,0.0651030561478,0.065103056147832,0.2346212995,0.11636643868606,0.115995115995,0.046286329386437,0.0869956952648,0.069800414439961,0.0511477283551,0.051854806541683,0.0445254177035,0.152178237517,0.0948419301165,0.197716077026
Free Cash Flow margin,0.0709310589908,,0.123798539023,,0.113647036724,,0.078886775453,,0.133250785789,,0.0895840739424,0.10871295007,0.0626039933444,-0.0306762203314
EBITDA,1967000000.0,1901000000.0,1768000000.0,2265000000.0,1854000000.0,1947000000.0,1824000000.0,1918000000.0,1856000000.0,1835000000.0,2076000000.0,1726000000.0,1783000000.0,1303000000.0
EBIT,1324000000.0,1357000000,1043000000.0,1498000000,968000000.0,1059000000,1116000000.0,1227000000,1188000000.0,1138000000,1120000000.0,1108000000.0,1133000000.0,1303000000.0
Consolidated Income,916000000.0,916000000.0,2441000000.0,1208000000.0,1235000000.0,473000000.0,869000000.0,640000000.0,537000000.0,520000000.0,501000000.0,1530000000.0,912000000.0,1766000000.0
Earnings Before Tax Margin,0.0627576403696,0,0.146386005383,0,0.173945712407,0,0.12543798178,0,0.0796266311077,0,0.0515463917526,0.197433857171,0.097649750416,0.204433497537
Net Profit Margin,0.0651030561478,0.065103056147832,0.2346212995,0.11636643868606,0.115995115995,0.046286329386437,0.0869956952648,0.069800414439961,0.0511477283551,0.051854806541683,0.0445254177035,0.152178237517,0.0948419301165,0.197716077026
