Date,2017-08-31,2017-08,2016-08-31,2016-08,2015-08-31,2015-08,2014-08-31,2014-08,2013-08-31,2013-08,2012-08-31,2011-08-31,2010-08-31
Net Income Com,2260000000.0,2260000000.0,1336000000.0,1336000000.0,2314000000.0,2314000000.0,2740000000.0,2740000000.0,2482000000.0,2482000000.0,2045000000.0,1607000000.0,1096000000.0
EPS,5.15,5.15,3.02,3.02,4.85,4.85,5.28,5.28,4.65,4.65,3.83,3.0,2.02
EPS Diluted,5.09,5.09,2.99,2.99,4.81,4.81,5.22,5.22,4.6,4.60,3.79,2.96,1.99
Weighted Average Shs Out,438800000.0,439000000.0,442700000.0,443000000.0,476900000.0,477000000.0,519300000.0,519000000.0,533700000.0,534000000.0,534.1,536.5,543.7
Weighted Average Shs Out (Dil),438800000.0,444000000.0,442700000.0,447000000.0,476900000.0,481000000.0,519300000.0,525000000.0,533700000.0,540000000.0,534.1,536.5,543.7
Dividend per Share,2.16043755697,,2.17754687147,,1.96686936465,,1.74080492971,,1.50271688214,,1202022.09324,1122087.60485,1061247.01122
Gross Margin,0.542144808743,0.54214480874317,0.519700785069,0.51970078506888,0.545430304646,0.54543030464636,0.540775780511,0.54077578051088,0.514972074558,0.51497207455757,0.521697274882,0.514210793436,0.483354001717
EBITDA Margin,0.270491803279,0.27909836065574,0.229743741668,0.23359502295956,0.282581161256,0.28731417905473,0.300599180069,0.30059918006938,0.281609582128,0.28369557903237,0.279176540284,0.263491794959,0.210340551369
EBIT Margin,0.219398907104,0.22800546448087,0.175899866686,0.18271367204859,0.234851009933,0.2407172855143,0.25701671397,0.2564490696941,0.240226095148,0.24015880492564,0.233116113744,0.211639316529,0.152914242106
Profit Margin,0.154371584699,0.15437158469945,0.098948303955,0.09894830395497,0.154256382908,0.15425638290781,0.172816146326,0.17281614632608,0.167014332817,0.16701433281744,0.151436611374,0.13593300626,0.104550224172
Free Cash Flow margin,0.135655737705,,0.123315064435,,0.142723818412,,0.129233680227,,0.134513155239,,0.178095379147,0.192353239723,0.0613374034151
EBITDA,3960000000.0,4086000000.0,3102000000.0,3154000000.0,4239000000.0,4310000000.0,4766000000.0,4766000000.0,4185000000.0,4216000000.0,3770000000.0,3115000000.0,2205000000.0
EBIT,3212000000.0,3338000000,2375000000.0,2467000000,3523000000.0,3611000000,4075000000.0,4066000000,3570000000.0,3569000000,3148000000.0,2502000000.0,1603000000.0
Consolidated Income,2260000000.0,2260000000.0,1336000000.0,1336000000.0,2314000000.0,2314000000.0,2740000000.0,2740000000.0,2482000000.0,2482000000.0,2045000000.0,1607000000.0,1096000000.0
Earnings Before Tax Margin,0.197131147541,0.19713114754098,0.14745963561,0.14745963560954,0.210719285381,0.21071928538097,0.173383790602,0.24137496058026,0.169167619945,0.23073817374336,0.154546800948,0.200812045339,0.142134885052
Net Profit Margin,0.154371584699,0.15437158469945,0.098948303955,0.09894830395497,0.154256382908,0.15425638290781,0.172816146326,0.17281614632608,0.167014332817,0.16701433281744,0.151436611374,0.13593300626,0.104550224172
