date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2013-05-31_FY,2012-05-31_FY,2011-05-31_FY,2010-05-31_FY,2009-05-31_FY,2008-05-31_FY,2007-05-31_FY,2006-05-31_FY,2005-05-31_FY
,operatingExpenses,652000000.0,530100000.0,570100000.0,377100000.0,491000000.0,439100000.0,505800000.0,411000000.0,550600000.0,410100000.0,457600000.0,422500000.0,365800000.0,335500000.0,311900000.0,244000000.0,207000000.0
,costAndExpenses,8268800000.0,8539100000.0,8659000000.0,6943700000.0,6843800000.0,7616500000.0,7635000000.0,4349000000.0,7764500000.0,8432900000.0,7273600000.0,5488300000.0,7897100000.0,6987600000.0,5159500000.0,4912400000.0,4078200000.0
,interestExpense,214100000.0,216000000.0,215800000.0,171300000.0,140600000.0,133600000.0,128900000.0,3000000.0,0.0,1400000.0,27600000.0,65700000.0,90200000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386200000.0,0.0,0.0,0.0,0.0,359700000.0,356500000.0,313300000.0,270200000.0,180700000.0
,EBITDA,1306900000.0,1284500000.0,1843100000.0,1160900000.0,1054100000.0,2037200000.0,2127000000.0,803200000.0,2835200000.0,3203100000.0,3819700000.0,1731900000.0,2760600000.0,3181500000.0,927500000.0,663600000.0,499200000.0
,EBITDARatio,0.150535033461188,0.144223751726306,0.192243906000647,0.156679353253975,0.147163120567376,0.229019819455218,0.234877095342212,0.168527066722619,0.284256223619174,0.28836493274996,0.384360723701423,0.256232338624965,0.268071470188386,0.324225995149094,0.160642222491643,0.125070677371933,0.113539700229718
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,412900000.0,367200000.0,928300000.0,465700000.0,319000000.0,1278800000.0,1420800000.0,417000000.0,2209600000.0,2674900000.0,2664200000.0,1270800000.0,2400900000.0,2825000000.0,614200000.0,393400000.0,318500000.0
,operatingIncomeRatio,0.0475598097146872,0.0412292422217981,0.0968260094082797,0.0628525926525765,0.0445356564471994,0.143761312153609,0.156893924335785,0.0874947545111204,0.221533772470699,0.240812762203137,0.2680875042766,0.188013197023272,0.233142357739367,0.287895155208609,0.106378925126002,0.0741452749820951,0.0724406941569814
,totalOtherIncomeExpensesNet,-51400000.0,-1440400000.0,-210700000.0,46400000.0,35800000.0,-77700000.0,-95900000.0,64000000.0,-13900000.0,-64700000.0,612200000.0,-31500000.0,-548100000.0,71900000.0,80300000.0,-341300000.0,72900000.0
,incomeBeforeTax,180900000.0,-1256100000.0,551500000.0,374000000.0,242400000.0,1103300000.0,1217300000.0,484000000.0,2214500000.0,2628900000.0,3271300000.0,1189700000.0,2905700000.0,2682400000.0,505700000.0,-160100000.0,214900000.0
,incomeBeforeTaxRatio,0.0208369328587719,-0.141034997698259,0.0575240161463603,0.0504764218425244,0.0338415144915396,0.12403179206997,0.134422138298107,0.101552664708351,0.222025044866203,0.236671528115378,0.32917748395017,0.176014558151233,0.282161584773742,0.273362819232415,0.0875868160798102,-0.0301745259904256,0.0488775672663589
,incomeTaxExpense,-578500000.0,-224700000.0,77100000.0,494900000.0,-74200000.0,99100000.0,184700000.0,153000000.0,341000000.0,711400000.0,752800000.0,347300000.0,649300000.0,714900000.0,123400000.0,5300000.0,98300000.0
,netIncome,666100000.0,-1067400000.0,470000000.0,-107200000.0,297800000.0,1000400000.0,1028600000.0,340000000.0,1888700000.0,1930200000.0,2514600000.0,827100000.0,2350200000.0,2082800000.0,419700000.0,-121400000.0,165600000.0
,netIncomeRatio,0.0767246046281258,-0.119847748223168,0.0490231869243687,-0.0144681080789268,0.0415759200312727,0.112463885422639,0.113584663972261,0.0713386487620646,0.189360443548791,0.173769783395452,0.253033870675602,0.122368362651832,0.228219071664401,0.212257709475572,0.0726916881722292,-0.022880621206981,0.0376646120954352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.73553934340803,-2.78,1.22141372141372,-0.31,0.849885844748858,2.79,2.69,0.80569,4.435473,4.536626,5.64,1.86,5.287131,4.7,0.97,-0.35,0.48
,EPSDiluted,1.73553934340803,-2.78,1.21635610766046,-0.31,0.846744384418538,2.78,2.68,0.80569,4.42,4.42,5.62,1.85,5.27,4.67,0.95,-0.35,0.46
,weightedAverageShsOut,383800000.0,383800000.0,384800000.0,350900000.0,350400000.0,358500000.0,374100000.0,422000000.0,425817089.0,425470377.0,446000000.0,445100000.0,444200000.0,442700000.0,434300000.0,382200000.0,327800000.0
,weightedAverageShsOutDil,383800000.0,383800000.0,386400000.0,350900000.0,351700000.0,360300000.0,375600000.0,422000000.0,426900000.0,436500000.0,447500000.0,446600000.0,446200000.0,445700000.0,440300000.0,382200000.0,360400000.0
