date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY
,EBITDARatio,-0.00687959467514405,-0.0582079512868623,-0.0807012778726266,-0.231960295496649,-0.250638023389517,-0.160641156897876,-0.203667009149176,0.0387619720521275,-0.028923069619502,0.0591981095886207,0.0490275767728633
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-6606000.0,-15011000.0,-20778000.0,-38611000.0,-32740000.0,-19139000.0,-20367000.0,1743000.0,-4197000.0,2647000.0,1158000.0
,operatingIncomeRatio,-0.0410167891913372,-0.106283853152547,-0.134370634797455,-0.294360710228789,-0.306064260407026,-0.20411014418565,-0.249119330691325,0.0171043334903439,-0.0498112938830734,0.0406162250080557,0.0229575147201681
,totalOtherIncomeExpensesNet,76000.0,-319000.0,722000.0,-62000.0,-86000.0,22000.0,-142000.0,-1873000.0,-540000.0,-316000.0,-20000.0
,incomeBeforeTax,-12852000.0,-18263000.0,-28234000.0,-42832000.0,-32776000.0,-19111000.0,-20497000.0,-487000.0,-5392000.0,1654000.0,785000.0
,incomeBeforeTaxRatio,-0.079798331015299,-0.129309307183064,-0.182588338765585,-0.326540569799267,-0.306400800216881,-0.203811534851975,-0.25070942805421,-0.00477900769351547,-0.0639939234256688,0.0253793865369566,0.0155627366626356
,incomeTaxExpense,812000.0,1030000.0,-27000.0,-3285000.0,335000.0,528000.0,384000.0,439000.0,301000.0,172000.0,161000.0
,netIncome,-13664000.0,-19293000.0,-28207000.0,-39547000.0,-33111000.0,-19639000.0,-20881000.0,-926000.0,-5693000.0,1482000.0,624000.0
,netIncomeRatio,-0.0848400556328234,-0.136602117038978,-0.182413730663769,-0.301496542628212,-0.309532490114143,-0.209442453715553,-0.255406331033808,-0.00908698382791647,-0.0675662845071091,0.0227401758450845,0.0123708887611269
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.4,-0.6,-0.93,-1.38,-1.21,-0.76,-0.86,-0.06,-0.38,0.202348,0.04142
,EPSDiluted,-0.4,-0.6,-0.93,-1.38,-1.21,-0.76,-0.86,-0.06,-0.38,0.202348,0.04142
,weightedAverageShsOut,34008000.0,32232000.0,30370000.0,28649000.0,27379000.0,26015000.0,24399000.0,15979000.0,15065242.0,7324000.0,15065242.0
,weightedAverageShsOutDil,34008000.0,32232000.0,30370000.0,28649000.0,27379000.0,26015000.0,24399000.0,15979000.0,15065242.0,7324000.0,15065242.0
