date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-11-28_FY,2007-11-30_FY,2006-11-24_FY,2005-11-25_FY,2004-11-26_FY,2003-11-28_FY,2002-11-29_FY,2001-11-30_FY,2000-11-24_FY,1999-11-26_FY
,incomeBeforeTaxRatio,0.317865080795338,0.373503710797223,0.376934276910575,0.367304744590596,0.280949942388939,0.385830705342367,0.368335163973011,0.350711938663746,0.214119607094513,0.32920507647915,0.438956899032608,0.0435991713171205,0.382803835866658,0.209940449584012,0.190661657947501,0.223734039344482,0.188164077382212,0.142338321519209,0.233761305420277,0.152121212121212,0.0785396049363246
,incomeTaxExpense,2117000000.0,2022000000.0,6846000000.0,2906000000.0,2695000000.0,3880000000.0,3697000000.0,3732000000.0,1727000000.0,4538000000.0,6444000000.0,14000000.0,6005000000.0,5023000000.0,2647000000.0,2123000000.0,1440000000.0,1139000000.0,1386000000.0,1953000000.0,-716000000.0
,netIncome,8466000000.0,10459000000.0,4286000000.0,7398000000.0,6083000000.0,8477000000.0,8040000000.0,7475000000.0,4442000000.0,8354000000.0,13385000000.0,2322000000.0,11599000000.0,9537000000.0,5626000000.0,4553000000.0,3005000000.0,2114000000.0,2310000000.0,3067000000.0,2708000000.0
,netIncomeRatio,0.254280050459542,0.312993775436916,0.145125791487489,0.263715110683349,0.194693381129177,0.264682923783058,0.252314451592657,0.233922703802222,0.154177223976953,0.213324480988739,0.296305315121865,0.0433378749136789,0.25222345445452,0.137513878274912,0.12965822405568,0.152585542410939,0.127206536003048,0.0925002187800823,0.146100815887673,0.0929393939393939,0.106769703899381
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,21.18,25.53,9.12,16.53,12.35,17.55,16.34,14.63,4.71,14.15,23.74,5.09211,26.34,19.99371,11.252,8.90998,5.86914,4.02667,4.53,5.99023,5.57202
,EPSDiluted,21.03,25.27,9.01,16.29,12.14,17.07,15.46,14.13,4.51,13.18,22.13,5.09211,24.73,19.99371,11.252,8.90998,5.86914,4.02667,4.26,5.99023,5.57202
,weightedAverageShsOut,371600000.0,385400000.0,401600000.0,427400000.0,448900000.0,458900000.0,471300000.0,496200000.0,524600000.0,542000000.0,512300000.0,456000000.0,433000000.0,477000000.0,500000000.0,511000000.0,512000000.0,525000000.0,509700000.0,512000000.0,486000000.0
,weightedAverageShsOutDil,375511175.0,390200000.0,409100000.0,435100000.0,458600000.0,473200000.0,499600000.0,516100000.0,556900000.0,585300000.0,550900000.0,456000000.0,461200000.0,477000000.0,500000000.0,511000000.0,512000000.0,525000000.0,541800000.0,512000000.0,486000000.0
