date,,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1951980.0,259380.0,13020.0,11130.0,10600.0,10000.0,20000.0,50000.0,120000.0,180000.0,190000.0,150000.0,200000.0,360000.0,750000.0,870000.0,1160000.0,2470000.0,1480000.0,440000.0,140000.0,100000.0,70000.0,60000.0
,EBITDA,-58411690.0,-1836960.0,309600.0,-171590.0,385730.0,430000.0,230000.0,-890000.0,-1940000.0,-2770000.0,-950000.0,1050000.0,-260000.0,1720000.0,710000.0,740000.0,-12310000.0,-15650000.0,-1720000.0,4730000.0,3490000.0,200000.0,160000.0,50000.0
,EBITDARatio,-5.59414819802003,-0.271751704957321,0.031797743346199,-0.0161243337518136,0.0290216761592344,0.0347615198059822,0.0188524590163934,-0.0670180722891566,-0.130288784419073,-0.140966921119593,-0.0456072971675468,0.0421010425020048,-0.00983730609156262,0.0686900958466454,0.0327944572748268,0.0308204914618909,-0.339773668230748,-0.284442021083242,-0.0321375186846039,0.096668710402616,0.099091425326519,0.00952380952380952,0.00998751560549313,0.00459558823529412
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-60363670.0,-2096340.0,296580.0,-182720.0,375130.0,420000.0,210000.0,-940000.0,-2060000.0,-2950000.0,-1140000.0,900000.0,-460000.0,1360000.0,-40000.0,-130000.0,-13470000.0,-18120000.0,-3200000.0,4290000.0,3350000.0,100000.0,90000.0,-10000.0
,operatingIncomeRatio,-5.78109134928943,-0.310123230320872,0.0304605126667173,-0.0171702212432623,0.0282241499951095,0.0339531123686338,0.0172131147540984,-0.0707831325301205,-0.138347884486232,-0.150127226463104,-0.0547287566010562,0.0360866078588613,-0.0174044646235339,0.0543130990415335,-0.00184757505773672,-0.00541441066222407,-0.371791333149324,-0.329334787350055,-0.0597907324364723,0.0876762722256284,0.0951164111300398,0.00476190476190476,0.00561797752808989,-0.000919117647058824
,totalOtherIncomeExpensesNet,0.0,0.0,-2344040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-150771310.0,-7395740.0,-2038870.0,-169170.0,381570.0,430000.0,220000.0,-940000.0,-2050000.0,-2910000.0,-980000.0,970000.0,-470000.0,1340000.0,-100000.0,-280000.0,-13870000.0,-18330000.0,-2640000.0,4940000.0,3550000.0,40000.0,80000.0,-10000.0
,incomeBeforeTaxRatio,-14.4395248990334,-1.09409293311833,-0.209403956641682,-0.0158969260492704,0.0287086847589741,0.0347615198059822,0.0180327868852459,-0.0707831325301205,-0.137676292813969,-0.148091603053435,-0.0470475276044167,0.0388933440256616,-0.0177828225501324,0.0535143769968051,-0.0046189376443418,-0.0116618075801749,-0.382831907259177,-0.333151581243184,-0.0493273542600897,0.100960555896178,0.100795002839296,0.0019047619047619,0.00499375780274657,-0.000919117647058824
,incomeTaxExpense,-14665.0,-14665.0,71245.0,8541.0,-1446.0,11155.0,4472.0,4472000.0,21931000.0,11692000.0,-146795000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-145974530.0,-7381070.0,-2110120.0,-177710.0,383010.0,420000.0,200000.0,-940000.0,-2080000.0,-2920000.0,-840000.0,850000.0,-480000.0,1240000.0,-120000.0,200000.0,-13650000.0,-16800000.0,-2670000.0,2790000.0,2520000.0,10000.0,190000.0,0.0
,netIncomeRatio,-13.9801322981123,-1.09192271846384,-0.216721751258661,-0.0166994309169229,0.0288170279359872,0.0339531123686338,0.0163934426229508,-0.0707831325301205,-0.139691067830759,-0.148600508905852,-0.0403264522323572,0.0340817963111468,-0.018161180476731,0.0495207667731629,-0.00554272517321016,0.00832986255726781,-0.376759591498758,-0.305343511450382,-0.0498878923766816,0.0570202329858982,0.0715502555366269,0.000476190476190476,0.0118601747815231,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-4365.26705,-685.33612,-226.40773,-19.0676,41.09549,42.0,20.0,-94.0,-523.94,-569.1,-218.75,221.42,-134.8,326.82,-44.67,79.04,-2893.78,-5639.46,-1215.59,1268.59,1114.62,463.91,127.37,1.34
,EPSDiluted,-4365.26705,-685.33612,-226.40773,-19.0676,41.09549,42.0,20.0,-94.0,-523.94,-569.1,-218.75,221.42,-134.8,326.82,-44.67,79.04,-2893.78,-5639.46,-1215.59,1268.59,1114.62,463.91,127.37,1.34
,weightedAverageShsOut,33440.0,10770.0,9320.0,9320.0,9320.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
,weightedAverageShsOutDil,33440.0,10770.0,9320.0,9320.0,9320.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
