date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY
,EBITDA,37910000.0,80205000.0,94608000.0,77620000.0,58742000.0,44354000.0,132928000.0,173985000.0,226707000.0,192616000.0,156547000.0,114224000.0,86034000.0,65349000.0,51595000.0,30335000.0,21785000.0,17868000.0,18078000.0,17793000.0,4508000.0,21500000.0,23700000.0,21700000.0,14900000.0,-13500000.0,8800000.0,11500000.0,5200000.0,2700000.0
,EBITDARatio,0.0460737642058747,0.0946674393817964,0.116295335672975,0.103776435449239,0.0804128650727921,0.0562604567150662,0.134470103142842,0.172210031208336,0.228427746212217,0.221571647626815,0.213557148606157,0.191183953295305,0.188092338703507,0.175567884152976,0.163351823005712,0.119354419871026,0.095633392889283,0.0865911635142404,0.0918140356936079,0.095573937798786,0.0228369951215558,0.0926724137931035,0.120060790273556,0.120354963948974,0.0858294930875576,-0.076835515082527,0.0524121500893389,0.105893186003683,0.1015625,0.113445378151261
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,7083000.0,51408000.0,69124000.0,53959000.0,32200000.0,10811000.0,97652000.0,140425000.0,201439000.0,174272000.0,141886000.0,101478000.0,73680000.0,55537000.0,42985000.0,22231000.0,14273000.0,9093000.0,7991000.0,6985000.0,-5747000.0,12100000.0,16100000.0,14100000.0,7300000.0,-20900000.0,4300000.0,8800000.0,4000000.0,2100000.0
,operatingIncomeRatio,-0.0851896729625637,0.0606778096594899,0.0849695457367105,0.0721421370832966,0.0440790959678579,0.0137131216473504,0.0987848648298689,0.138992405278792,0.202967957624788,0.200470024168399,0.193557012188883,0.169850164698321,0.161083333515521,0.149206775653856,0.136092220407026,0.0874688679133928,0.0626566636083882,0.0440661209891979,0.0405844650529716,0.0375194714508245,-0.0291136226627288,0.0521551724137931,0.0815602836879433,0.0782029950083195,0.0420506912442396,-0.118952760387023,0.0256104824300179,0.0810313075506446,0.078125,0.0882352941176471
,totalOtherIncomeExpensesNet,-57879000.0,-25683000.0,-1255000.0,4980000.0,-15441000.0,-61060000.0,-2120000.0,-33949000.0,18611000.0,16092000.0,10843000.0,4978000.0,3395000.0,3017000.0,2440000.0,2094000.0,1736000.0,142000.0,277000.0,550000.0,-10067000.0,300000.0,-100000.0,0.0,0.0,0.0,0.0,400000.0,600000.0,0.0
,incomeBeforeTax,-70095000.0,4174000.0,57076000.0,43239000.0,363000.0,-90843000.0,72700000.0,91310000.0,221600000.0,188711000.0,151530000.0,105312000.0,78071000.0,59927000.0,45504000.0,23050000.0,14481000.0,7229000.0,3498000.0,-710000.0,-22015000.0,8700000.0,14800000.0,13100000.0,5500000.0,-23900000.0,2900000.0,9200000.0,4600000.0,1700000.0
,incomeBeforeTaxRatio,-0.0851896729625637,0.00492664911139727,0.0701597389107761,0.0578097048748987,0.000496916516656286,-0.115229036149316,0.0735433956614455,0.0903784691187926,0.22328198317929,0.217079615376209,0.206713094011964,0.176267373664337,0.170683183101117,0.161001034348428,0.144067474640021,0.0906912601953895,0.0635697572838975,0.0350328811867273,0.0177655435809404,-0.00381371864424988,-0.111525387666604,0.0375,0.0749746707193516,0.0726566833056018,0.0316820276497696,-0.136027319294252,0.0172721858248958,0.0847145488029466,0.08984375,0.0714285714285714
,incomeTaxExpense,-1632000.0,2406000.0,18149000.0,11206000.0,9361000.0,-26695000.0,20806000.0,29575000.0,71023000.0,66552000.0,54236000.0,36840000.0,25642000.0,22053000.0,16245000.0,8298000.0,5358000.0,-1170000.0,1294000.0,-142000.0,-3785000.0,3200000.0,5600000.0,4700000.0,2000000.0,-8100000.0,1100000.0,3100000.0,1700000.0,600000.0
,netIncome,-68463000.0,2541000.0,39059000.0,31858000.0,-80744000.0,-86449000.0,-45740000.0,34077000.0,143708000.0,122159000.0,97294000.0,68472000.0,52429000.0,37874000.0,29259000.0,14752000.0,9123000.0,362000.0,2204000.0,-568000.0,-32574000.0,5500000.0,9200000.0,8400000.0,3500000.0,-15800000.0,1800000.0,6100000.0,2900000.0,1100000.0
,netIncomeRatio,-0.083206228404822,0.00299918912124113,0.0480126365217605,0.0425935284790241,-0.110531755429463,-0.109655503958172,-0.0462706316032258,0.0337293515733336,0.14479876912784,0.140522962279583,0.132725821743549,0.114605929139552,0.114623209729713,0.10175301908843,0.0926351582386687,0.0580424065250493,0.0400488153926522,0.00175430944661714,0.0111936129366474,-0.0030509749153999,-0.165016033515874,0.0237068965517241,0.0466058763931104,0.0465890183028286,0.0201612903225806,-0.0899260102447353,0.0107206670637284,0.0561694290976059,0.056640625,0.046218487394958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.24,0.0459153249850924,0.73,0.587136011795061,-0.15,-1.60995715546239,-0.853598076384823,0.628268,2.805388,2.433505,1.976467,1.45896190232677,1.27,0.92,0.246667,0.396667,0.246667,0.00990613797444107,0.06,-0.016667,-0.903333,0.153333,0.256667,0.233430596081701,0.1,-0.14652,0.01665,0.06216,0.03663,0.0222
,EPSDiluted,-1.24,0.0453879679908545,0.69,0.585969688051795,-0.15,-1.59004211959021,-0.842481396890886,0.628268,2.805388,2.43,1.96,1.42424494550295,1.21,0.88,0.23,0.363333,0.233333,0.00961334183131506,0.059768,-0.016667,-0.903553,0.152676,0.255258,0.078517894723618,0.1,-0.14652,0.01665,0.06216,0.03663,0.0222
,weightedAverageShsOut,55313000.0,55341000.0,54456000.0,54260000.0,54427000.0,53696460.0,53584938.0,54239605.0,51225707.0,50198781.0,49226222.0,46932000.0,41396000.0,41034000.0,118296000.0,37302000.0,36768000.0,36543000.0,36429000.0,36312000.0,36051000.0,36012000.0,35997000.0,35985000.0,35964000.0,35996997.0,35948949.0,35963964.0,29054054.0,23900901.0
,weightedAverageShsOutDil,55313000.0,55984000.0,57896000.0,54368000.0,54427000.0,54369000.0,54292000.0,54239605.0,51225707.0,50369000.0,49576000.0,48076000.0,43327000.0,43230000.0,126792000.0,40722000.0,39366000.0,37656000.0,36876000.0,36312000.0,36051000.0,36024000.0,36042000.0,106981982.0,35964000.0,35996997.0,35948949.0,35963964.0,29054054.0,23900901.0
