date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,costAndExpenses,6949000000.0,6580800000.0,6506600000.0,5579700000.0,5044600000.0,4458300000.0,4296800000.0,3711873000.0,3461720000.0,3203921000.0,2853744000.0,2331152000.0,2604232000.0,2298183000.0,2046838000.0,1464820000.0,1253802000.0,1035084000.0,888055000.0,906744000.0,1115279000.0,850000000.0,769200000.0,728900000.0,638200000.0,648500000.0,588600000.0,522700000.0,414400000.0,436300000.0,381000000.0
,interestExpense,115400000.0,117600000.0,101700000.0,92300000.0,72600000.0,68300000.0,80400000.0,63553000.0,59613000.0,43029000.0,40741000.0,36586000.0,39627000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,308100000.0,312100000.0,299700000.0,226800000.0,217000000.0,171600000.0,168100000.0,136482000.0,121779000.0,119439000.0,102846000.0,98524000.0,91302000.0,82348000.0,73124000.0,50666000.0,38829000.0,37007000.0,34825000.0,46656000.0,45079000.0,42800000.0,38000000.0,34300000.0,29500000.0,28400000.0,28800000.0,28600000.0,26000000.0,29900000.0,26700000.0
,EBITDA,1958000000.0,1956700000.0,1995100000.0,1658400000.0,1458800000.0,1282000000.0,1216800000.0,1039278000.0,952124000.0,855304000.0,803203000.0,587437000.0,723541000.0,635206000.0,497716000.0,393993000.0,315473000.0,241427000.0,208772000.0,243683000.0,289502000.0,203400000.0,187700000.0,189700000.0,167500000.0,163100000.0,132900000.0,109900000.0,69300000.0,82700000.0,66600000.0
,EBITDARatio,0.227703543476491,0.237885087655312,0.243245549865886,0.236532454751615,0.232056502926953,0.230215310575179,0.227630717425872,0.22521181909255,0.221833546323273,0.217094024903891,0.225993296195015,0.208306191523954,0.223558622956918,0.222797918374376,0.201387860469445,0.217898765974227,0.206131415286786,0.194777104390143,0.196583433929503,0.220773149502931,0.212915771249877,0.20126657431229,0.204265970181739,0.214519959289834,0.215794898222108,0.208248212461696,0.191857947163274,0.181953642384106,0.151409220013109,0.16908607646698,0.158232359230221
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1649900000.0,1644600000.0,1695400000.0,1431600000.0,1241800000.0,1110400000.0,1048700000.0,902796000.0,830345000.0,735865000.0,700357000.0,488913000.0,632239000.0,552858000.0,424592000.0,343327000.0,276644000.0,204420000.0,173947000.0,197027000.0,244423000.0,160600000.0,149700000.0,155400000.0,138000000.0,134700000.0,104100000.0,81300000.0,43300000.0,52800000.0,39900000.0
,operatingIncomeRatio,0.191873379153148,0.199941644175359,0.206705681541088,0.20418467331308,0.197537541359124,0.199400219081653,0.196183705920868,0.195636133382481,0.193460490463215,0.186777911287567,0.197056020636442,0.17336940815194,0.195348266676884,0.193914433359604,0.171800131907438,0.189877814137899,0.180760379654035,0.16492080703249,0.163791593612818,0.17850351205096,0.179762183184257,0.158915495745102,0.162912177603657,0.175732217573222,0.177789229580005,0.171986721144025,0.150281507145951,0.134602649006623,0.0946034520428228,0.107953383766101,0.0947968638631504
,totalOtherIncomeExpensesNet,-7900000.0,-31100000.0,-5300000.0,-7100000.0,-39600000.0,-7700000.0,-16000000.0,-7570000.0,-3403000.0,23916000.0,-974000.0,-5800000.0,-4689000.0,-14998000.0,-27267000.0,-11269000.0,-6663000.0,-17354000.0,-5355000.0,-5573000.0,-9495000.0,0.0,-4500000.0,-3600000.0,-3700000.0,-4500000.0,-4200000.0,-2000000.0,-2500000.0,3200000.0,3800000.0
,incomeBeforeTax,1526600000.0,1495900000.0,1588400000.0,1352400000.0,1141100000.0,1052800000.0,972500000.0,846645000.0,778841000.0,716752000.0,663688000.0,446527000.0,582154000.0,500984000.0,373272000.0,307968000.0,247441000.0,157561000.0,122662000.0,135355000.0,173218000.0,76200000.0,64000000.0,87100000.0,109700000.0,104700000.0,69500000.0,38000000.0,11300000.0,-3500000.0,-13400000.0
,incomeBeforeTaxRatio,0.177534335787136,0.181863496000195,0.193660082906608,0.192888622652005,0.181518834308984,0.189056691867043,0.181928725095875,0.183468196743905,0.181460672193921,0.181926632563292,0.186738643611985,0.158339258137667,0.179873077806042,0.175719675725463,0.15103482599143,0.170322435067503,0.161679013829955,0.127116169048264,0.115500724104098,0.122629603423174,0.127394090764006,0.0754007520284979,0.0696484927630863,0.0984959855252742,0.141329554238598,0.133682328907048,0.100332034069583,0.0629139072847682,0.0246886606947782,-0.00715600081782867,-0.0318365407460204
,incomeTaxExpense,313300000.0,331900000.0,371500000.0,691700000.0,308500000.0,280500000.0,257300000.0,207896000.0,219333000.0,187910000.0,161275000.0,119311000.0,163003000.0,147790000.0,117581000.0,101629000.0,84130000.0,53571000.0,42318000.0,51645000.0,65314000.0,31900000.0,27500000.0,35900000.0,42100000.0,41800000.0,27100000.0,13300000.0,2700000.0,3000000.0,-1300000.0
,netIncome,1203400000.0,1155000000.0,1205000000.0,650500000.0,822900000.0,763500000.0,709100000.0,635672000.0,555317000.0,524191000.0,496405000.0,317834000.0,419151000.0,353194000.0,255691000.0,206339000.0,163311000.0,103990000.0,80344000.0,83710000.0,107904000.0,35600000.0,36500000.0,26700000.0,67600000.0,62900000.0,38300000.0,24700000.0,8600000.0,-6500000.0,-12100000.0
,netIncomeRatio,0.13994813290072,0.140418703041797,0.1469153864911,0.0927787999372442,0.130901628913209,0.137105608131162,0.132653633897671,0.137750291516033,0.129382243745144,0.133050627622922,0.139671044801484,0.112704494399952,0.129508653097772,0.123882469596193,0.103458726324436,0.114116274838274,0.106708109923512,0.0838964618105307,0.0756533415191308,0.0758400066680498,0.0793585653326979,0.0352265980605581,0.0397214060289477,0.0301933732896076,0.0870909559391909,0.0803115423901941,0.0552908907174823,0.0408940397350993,0.018789600174787,-0.0132897158045389,-0.0287479211214065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.04504201680672,3.88,4.0,2.13,2.67,2.47,2.26,2.0,1.72,1.545,1.43,0.925,1.195,0.99,0.715,0.5825,0.465,0.3025,0.23625,0.25,0.32375,0.12375,0.129375,0.06,0.0905689511500231,0.08375,0.05125,0.03625,0.01625,-0.02625,-0.07375
,EPSDiluted,4.04504201680672,3.75,3.85,2.06,2.61,2.41,2.21,1.96,1.695,1.525,1.41,0.915,1.17,0.97,0.6975,0.57,0.455,0.295,0.23125,0.24375,0.315,0.12125,0.126875,0.059375,0.0712450980619163,0.08375,0.05125,0.03625,0.01625,-0.02625,-0.07375
,weightedAverageShsOut,298000000.0,297500000.0,301200000.0,305700000.0,308300000.0,309079123.0,313136791.0,318185574.0,323044160.0,339280230.0,347571300.0,343215286.0,351327594.0,356906498.0,357855288.0,354206520.0,352092328.0,344402752.0,339566792.0,335364928.0,332672552.0,288476448.0,282611392.0,444900160.0,746392656.0,751044776.0,747317073.0,681379310.0,529230769.0,266666667.0,164067797.0
,weightedAverageShsOutDil,298000000.0,307900000.0,312600000.0,316500000.0,315200000.0,316528105.0,320430140.0,324548998.0,327894222.0,343651176.0,352651986.0,347883504.0,357626026.0,365007938.0,366694652.0,361886948.0,358946624.0,352526880.0,347564800.0,343976968.0,343031376.0,293312128.0,287078352.0,448047632.0,948837209.0,751044776.0,747317073.0,681379310.0,529230769.0,266666667.0,164067797.0
