date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY
,operatingExpenses,0.0,28362000000.0,27360000000.0,27604000000.0,25422000000.0,15358000000.0,15404000000.0,14748000000.0,14710000000.0,14542000000.0,12144000000.0,11773000000.0,11835000000.0,10826000000.0,10329000000.0,11613000000.0,0.0,0.0,0.0,0.0,0.0,0.0,185000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,31832000000.0,28937000000.0,28060000000.0,28521000000.0,26519000000.0,15691000000.0,15684000000.0,15023000000.0,14960000000.0,14743000000.0,12339000000.0,11998000000.0,12065000000.0,11001000000.0,10505000000.0,11787000000.0,10917353000.0,8993913000.0,7162143000.0,6847105000.0,4629767000.0,2623343000.0,185000000.0,826751000.0,549289000.0,559265000.0,72500000.0,62600000.0,52200000.0,46100000.0
,interestExpense,516000000.0,552000000.0,641000000.0,607000000.0,605000000.0,300000000.0,280000000.0,275000000.0,250000000.0,250000000.0,224000000.0,225000000.0,230000000.0,175000000.0,176000000.0,174000000.0,182984000.0,177425000.0,193494000.0,199182000.0,221450000.0,105138000.0,-5000000.0,25459000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,290000000.0,305000000.0,339000000.0,260000000.0,19000000.0,171000000.0,108000000.0,95000000.0,51000000.0,0.0,0.0,0.0,0.0,-6000000.0,10000000.0,90000000.0,107156000.0,0.0,0.0,79571000.0,78820000.0,45350000.0,0.0,12834000.0,-6104000.0,-7847000.0,-12600000.0,5400000.0,0.0,0.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.115630382841585,0.153542385771953,0.142341901763609,0.115435908569302,0.157297658012647,0.173592457997577,0.181889311981639,0.220030112662894,0.165923282783229,0.124212902459309,0.229101586904911,0.204112769485904,0.114950117370892,0.222763883001272,0.211809723889556,0.0994040342298289,0.114722482945964,0.158640779169413,-0.00549473227868467,-0.0304631354343703,0.120928702970404,0.130476733432991,1.14220183486239,0.412377340359446,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201000000.0,39000000.0,0.0,0.0,0.0,0.0,-27262000.0,-20552000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232100000.0,146400000.0,218300000.0,245800000.0
,incomeBeforeTax,4162000000.0,5249000000.0,4657000000.0,3722000000.0,4950000000.0,3296000000.0,3487000000.0,4238000000.0,2976000000.0,2091000000.0,3667000000.0,3077000000.0,1567000000.0,3153000000.0,2823000000.0,1301000000.0,1414772000.0,1695829000.0,-39139000.0,-202418000.0,636890000.0,393647000.0,244000000.0,580191000.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.115630382841585,0.153542385771953,0.142341901763609,0.115435908569302,0.157297658012647,0.173592457997577,0.181889311981639,0.220030112662894,0.165923282783229,0.124212902459309,0.229101586904911,0.204112769485904,0.114950117370892,0.222763883001272,0.211809723889556,0.0994040342298289,0.114722482945964,0.158640779169413,-0.00549473227868467,-0.0304631354343703,0.120928702970404,0.130476733432991,1.11926605504587,0.412377340359446,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,629000000.0,795000000.0,695000000.0,-139000000.0,815000000.0,462000000.0,634000000.0,480000000.0,270000000.0,506000000.0,559000000.0,528000000.0,370000000.0,575000000.0,522000000.0,273000000.0,275683000.0,278347000.0,-115688000.0,-78674000.0,93908000.0,28684000.0,5000000.0,20040000.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,3533000000.0,4454000000.0,3962000000.0,3861000000.0,4135000000.0,2834000000.0,2853000000.0,3758000000.0,2706000000.0,1585000000.0,3108000000.0,2549000000.0,1197000000.0,2578000000.0,2305000000.0,1028000000.0,1139089000.0,1417482000.0,76549000.0,-146414000.0,542982000.0,364963000.0,239000000.0,560151000.0,461354000.0,289733000.0,237600000.0,-45700000.0,223500000.0,10500000.0
,netIncomeRatio,0.098155248096905,0.130287252091499,0.121099122780206,0.119746921812486,0.131399154723696,0.149260020013694,0.148818527984977,0.195109288198951,0.150869759143622,0.0941546869430914,0.194177183556166,0.169087893864013,0.0878080985915493,0.182139324572559,0.172944177671068,0.0785452322738386,0.092367617097621,0.132602077767639,0.010746729890928,-0.0220347474606404,0.103098037331841,0.120969244180458,1.09633027522936,0.398133682838383,0.4564955181998,0.341264643732965,0.35956416464891,-0.0850232558139535,0.415504740658115,0.0202000769526741
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,7.81686340017048,9.854602,8.55,8.26,8.94,8.71,8.5,11.02,7.96,4.68,9.15,7.57500885056129,3.64644672760209,7.79,7.02,3.36,3.9,5.1,0.271610881456666,-0.74,2.37,1.88,1.2132,3.03,2.67481035724205,1.94,2.02,-0.32,1.83,0.1
,EPSDiluted,7.81686340017048,9.705818,8.49,8.19,8.87,8.62,8.42,10.92,7.89,4.65,9.11,7.55259259259259,3.6,7.66,6.91,3.31,3.83,5.01,0.262244988254663,-0.74,2.31,1.85,1.2132,2.96,2.65745117706613,1.94,2.0,-0.32,1.83,0.1
,weightedAverageShsOut,451971567.0,451971567.0,463629203.0,467145716.0,462519789.0,325589361.0,335609899.0,340906490.0,339843438.0,338159409.0,339685143.0,336501257.0,328264771.0,330937099.0,328347578.0,305952381.0,292074103.0,277937647.0,281833333.0,197856757.0,229106329.0,194129255.0,197000000.0,184868317.0,172481013.0,149440884.0,117623762.0,142812500.0,122131148.0,105000000.0
,weightedAverageShsOutDil,451971567.0,458900000.0,466802348.0,471196901.0,465949399.0,328835378.0,338986287.0,344147575.0,342746950.0,340780224.0,341246387.0,337500000.0,332500000.0,336553525.0,333574530.0,310574018.0,297412272.0,282930539.0,291898810.0,197856757.0,235057143.0,197277297.0,197000000.0,189240203.0,173607705.0,149440884.0,118800000.0,142812500.0,122131148.0,105000000.0
