date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY
,EBITDA,-19741000.0,-39368000.0,-17522000.0,-23822000.0,-34516000.0,-8928000.0,-3058000.0,-22684000.0,-10949000.0,-6898981.0,-4043390.189843,-2805038.767203,-3832.91234,-3609087.474022,-8528444.802579,-1204959.699087,-434089.364813,-301359.033928,-120871.635963,-20555.117986,-85671.528218,1150863.951012
,EBITDARatio,-11.9065138721351,-6.71236146632566,-0.552378550487059,-0.767313019390582,-0.632717407244464,-0.145523300353702,-0.0661146304023523,-0.352668646320797,-0.151079037421349,-0.275654806831335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-22983000.0,-40581000.0,-21312000.0,-28458000.0,-38774000.0,-14292000.0,-6948000.0,-28026000.0,-17086000.0,-8270883.0,-3776846.872892,-3528455.126963,-4005890.167462,-5518168.335538,-8852798.146656,-1219201.146337,-504777.878123,-301359.033928,-120871.635963,-88983.333858,-86559.289791,-91761.182109
,operatingIncomeRatio,-13.8618817852835,-6.91918158567775,-0.671857759843637,-0.916639824776139,-0.710771374101774,-0.232954638066209,-0.150217283203252,-0.435720837673544,-0.235760017661994,-0.330470348547065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-4090000.0,3695000.0,-4067000.0,-14000.0,740000.0,-66124000.0,-34919000.0,-7554000.0,-65494000.0,27112883.0,370215.862003,-838960.069781,-3086134.343718,-889865.860571,-4511649.87913,0.0,-70688.51331,34659.329681,-887.462375,-68836.520589,-887.761573,-1242625.13312
,incomeBeforeTax,-27872000.0,-38094000.0,-25362000.0,-27990000.0,-39864000.0,-82357000.0,-43509000.0,-36590000.0,-83942000.0,16973227.0,-3395703.960682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-16.810615199035,-6.49514066496164,-0.79953343211122,-0.901565419055595,-0.730752309722833,-1.3423905070822,-0.940674118435561,-0.568865533806999,-1.15826802075284,0.678180097899879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,103000.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-27776000.0,-37978000.0,-25245000.0,-27766000.0,-39413000.0,-82217000.0,-43612000.0,-36590000.0,-83950000.0,16973227.0,-3395703.960682,-4355134.71603,-7062959.116849,-5824088.418666,-12330019.137792,-1188833.064661,-583726.830947,-278063.574878,-137237.181715,-166052.739359,-87447.051363,-1334386.315229
,netIncomeRatio,-16.7527141133896,-6.47536231884058,-0.795845023801267,-0.89435031888166,-0.72248496847045,-1.34010855568776,-0.94290100101615,-0.568865533806999,-1.15837840821283,0.678180097899879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.23,-0.39699,-0.30242,-0.39185,-0.6983,-2.46,-2.22,-2.27,-5.76,3.0,-1.445504,-2.42295,-6.081018,-6.140185,-13.597905,-2.686728,-1.720208,-1.744384,-1.737947,-2.646419,-1.838935,-30.284878
,EPSDiluted,-0.23,-0.39699,-0.30242,-0.39185,-0.6983,-2.46,-2.22,-2.27,-5.76,3.0,-1.445504,-2.42295,-6.081018,-6.140185,-13.597905,-2.686728,-1.720208,-1.744384,-1.737947,-2.646419,-1.838935,-30.284878
,weightedAverageShsOut,121168136.0,95665370.0,83475400.0,70859110.0,56441060.0,33383972.0,19661661.0,16130452.0,14563518.0,5898175.0,2227525.0,1637714.0,1176201.0,1048010.0,899200.0,408838.0,323784.0,208344.0,99346.0,62462.0,47506.0,44222.0
,weightedAverageShsOutDil,121168136.0,95665370.0,83475400.0,70859110.0,56441060.0,33383972.0,19661661.0,16130452.0,14563518.0,5902497.0,2227525.0,1637714.0,1176201.0,1048010.0,899200.0,408838.0,323784.0,208344.0,99346.0,62462.0,47506.0,44222.0
