date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2011-12-30_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,netCashUsedForInvestingActivites,-569794000.0,-156660000.0,923010000.0,-262801000.0,-640462000.0,-113722000.0,-332873000.0,-281827000.0,-603940000.0,-120519000.0,-81457000.0,-627660000.0,-93930000.0,-449098000.0,105888000.0,196179000.0,-185243000.0,-292909000.0,-114365000.0,-102190000.0,-247338000.0,-312291000.0,-244816000.0,-101581000.0,-77356000.0,-211609000.0,-167889000.0,-49325000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0,0.0,-190972000.0,-2534000.0,-2532000.0,-2518000.0,-2518000.0,-2305000.0,-1069000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,28527000.0,29312000.0,20973000.0,24493000.0,20473000.0,19530000.0,21291000.0,17596000.0,18476000.0,17385000.0,0.0,44679000.0,15703000.0,17817000.0,23171000.0,23272000.0,34727000.0,30251000.0,100513000.0,41239000.0,58543000.0,55263000.0,82323000.0,26579000.0,44065000.0,13455000.0,24914000.0,17059000.0
,commonStockRepurchased,-88465000.0,-500000000.0,-823478000.0,-200304000.0,-146331000.0,-299949000.0,0.0,0.0,0.0,-31175000.0,-31175000.0,0.0,0.0,-91192000.0,-273665000.0,-137563000.0,0.0,0.0,0.0,0.0,0.0,-147472000.0,-207819000.0,-51158000.0,-104535000.0,-29833000.0,0.0,-24597000.0
,dividendsPaid,-66482000.0,-61305000.0,-67322000.0,-55447000.0,-48619000.0,-50713000.0,-37425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-42356000.0,-33594000.0,-13931000.0,-106333000.0,2462000.0,535000.0,2208000.0,-51352000.0,0.0,17385000.0,0.0,-121451000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8275000.0
,netCashUsedProvidedByFinancingActivities,-158286000.0,-574349000.0,-903421000.0,-245189000.0,237842000.0,-328670000.0,-206571000.0,17270000.0,-35408000.0,-16308000.0,-16308000.0,42374000.0,66097000.0,46299000.0,-250494000.0,-418939000.0,-63945000.0,18784000.0,57122000.0,40368000.0,401480000.0,-97492000.0,-126829000.0,-26194000.0,-62880000.0,-19928000.0,32299000.0,-847000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-658000.0,-569000.0,439000.0,3454000.0,620000.0,0.0,0.0,0.0,0.0,0.0,0.0,-514000.0,548000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,140197000.0,-152828000.0,496909000.0,121959000.0,43179000.0,-29551000.0,-47382000.0,2718000.0,-234816000.0,175999000.0,175999000.0,-19000000.0,94032000.0,-239666000.0,-5654000.0,227326000.0,131552000.0,-19297000.0,-23077000.0,-66070000.0,75170000.0,61076000.0,-4169000.0,110846000.0,-126784000.0,19287000.0,-20050000.0,39233000.0
,cashAtEndOfPeriod,914121000.0,773924000.0,926752000.0,429843000.0,307884000.0,264705000.0,294256000.0,341638000.0,338920000.0,573736000.0,573736000.0,397737000.0,416737000.0,322705000.0,562371000.0,568025000.0,340699000.0,209147000.0,228444000.0,251521000.0,317591000.0,242421000.0,181345000.0,185514000.0,74668000.0,201452000.0,182165000.0,182811000.0
,cashAtBeginningOfPeriod,773924000.0,926752000.0,429843000.0,307884000.0,264705000.0,294256000.0,341638000.0,338920000.0,573736000.0,397737000.0,-175999000.0,416737000.0,322705000.0,562371000.0,568025000.0,340699000.0,209147000.0,228444000.0,251521000.0,317591000.0,242421000.0,181345000.0,185514000.0,74668000.0,201452000.0,182165000.0,202215000.0,143578000.0
,operatingCashFlow,868935000.0,578750000.0,476881000.0,626495000.0,445799000.0,412841000.0,492062000.0,267275000.0,404532000.0,273764000.0,273764000.0,566800000.0,121317000.0,163133000.0,128187000.0,450086000.0,14322000.0,254828000.0,34166000.0,-4248000.0,-78972000.0,470859000.0,367476000.0,238621000.0,13452000.0,250824000.0,115540000.0,89405000.0
,capitalExpenditure,-184977000.0,-134642000.0,-114379000.0,-105375000.0,-85272000.0,-89878000.0,-168982000.0,-106731000.0,-119080000.0,-86097000.0,-86097000.0,-76044000.0,-41932000.0,-87202000.0,-103688000.0,-110417000.0,-113474000.0,-165245000.0,-30830000.0,-46434000.0,-198180000.0,-235189000.0,-119780000.0,-119457000.0,-106436000.0,-59494000.0,-79197000.0,-24556000.0
,freeCashFlow,683958000.0,444108000.0,362502000.0,521120000.0,360527000.0,322963000.0,323080000.0,160544000.0,285452000.0,187667000.0,187667000.0,490756000.0,79385000.0,75931000.0,24499000.0,339669000.0,-99152000.0,89583000.0,3336000.0,-50682000.0,-277152000.0,235670000.0,247696000.0,119164000.0,-92984000.0,191330000.0,36343000.0,64849000.0
