date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,netCashUsedProvidedByFinancingActivities,271003000.0,285278000.0,386743000.0,381089000.0,30673000.0,227804000.0,115089000.0,68447000.0,45424000.0,-50000.0,-233000.0,2867000.0,-2090000.0,18122000.0,52501000.0,37378000.0,4597000.0,12951000.0,170000.0,153000.0,97368000.0,312141.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,494000.0,-4000.0,-45000.0,103000.0,-50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,45327000.0,-7643000.0,113907000.0,218574000.0,-120285000.0,123650000.0,45332000.0,23112000.0,75934000.0,4105000.0,-1997000.0,10595000.0,-1409000.0,1433000.0,5277000.0,9613000.0,-20304000.0,2189000.0,-23913000.0,-20378000.0,71311000.0,-11360183.0
,cashAtEndOfPeriod,532756000.0,487429000.0,495072000.0,381165000.0,162591000.0,282876000.0,159226000.0,113894000.0,90782000.0,14848000.0,10743000.0,12740000.0,2145000.0,3554000.0,24112000.0,18835000.0,9222000.0,29526000.0,27337000.0,51250000.0,71628000.0,316901.0
,cashAtBeginningOfPeriod,487429000.0,495072000.0,381165000.0,162591000.0,282876000.0,159226000.0,113894000.0,90782000.0,14848000.0,10743000.0,12740000.0,2145000.0,3554000.0,2121000.0,18835000.0,9222000.0,29526000.0,27337000.0,51250000.0,71628000.0,317000.0,11677084.0
,operatingCashFlow,-219348000.0,-250649000.0,-257977000.0,-159617000.0,-146708000.0,-100700000.0,-64416000.0,-46664000.0,-31012000.0,-30205000.0,-7722000.0,-11012000.0,-11992000.0,-25255000.0,-42204000.0,-27765000.0,-24901000.0,-10762000.0,-24083000.0,-31780000.0,-21416000.0,-7233336.0
,capitalExpenditure,-6822000.0,-42268000.0,-14814000.0,-3001000.0,-4200000.0,-3454000.0,-5351000.0,-826000.0,-290000.0,-979000.0,0.0,0.0,0.0,0.0,-5020000.0,0.0,0.0,0.0,0.0,-251000.0,-1294000.0,-109378.0
,freeCashFlow,-226170000.0,-292917000.0,-272791000.0,-162618000.0,-150908000.0,-104154000.0,-69767000.0,-47490000.0,-31302000.0,-31184000.0,-7722000.0,-11012000.0,-11992000.0,-25255000.0,-47224000.0,-27765000.0,-24901000.0,-10762000.0,-24083000.0,-32031000.0,-22710000.0,-7342714.0
