date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,54036565.0,75191043.0,50371706.0,47638075.0,73661532.0,0.0,60149111.0,67239723.0,-150507382.0,16219365.0,41554656.0,6444368.0
,operatingIncomeRatio,0.998592620663384,0.887295095960201,0.836439983753522,1.03413879648013,-0.910297699915236,1.55516262568535,0.346206138793292,0.470647314995775,1.14406650618799,0.0,0.603681580689162,0.567581073875413,-1.20861683711317,0.341538625203518,0.751774368636369,0.628964094584005
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-103852603.0,-6886740.0,-9162162.0,20902457.0,-84291924.0,38625084.0,137240036.0,92988803.0,57351233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.998592620663384,0.887295095960201,0.836439983753522,1.03413879648013,1.41997820436273,0.798875566212814,0.943254591206667,0.918696451454453,0.890744775222476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-103852603.0,-6886740.0,-9162162.0,20902457.0,-84291924.0,38625084.0,137240036.0,92988803.0,57351233.0,76920509.0,71549561.0,67239723.0,-150507382.0,16219365.0,41554656.0,6444368.0
,netIncomeRatio,0.998592620663384,0.887295095960201,0.836439983753522,1.03413879648013,1.41997820436273,0.798875566212814,0.943254591206667,0.918696451454453,0.890744775222476,0.669214749635604,0.71810125476494,0.567581073875413,-1.20861683711317,0.341538625203518,0.751774368636369,0.628964094584005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.49,-0.100044758172943,-0.128369114785767,0.286400334520115,-1.16,0.517927222352492,1.84,1.25,0.78,1.05,1.14,1.2,-2.78,0.35,1.13,0.18
,EPSDiluted,-1.49,-0.0802366753214942,-0.103682711525881,0.229879998379811,-1.16,0.457247661545839,1.7,1.19,0.78,1.05,1.14,1.2,-2.784953,0.35,1.13,0.18
,weightedAverageShsOut,69801849.0,68836590.0,71373570.0,72983354.0,72757978.0,74576277.0,74539159.0,74174560.0,73623983.0,73037357.0,62663002.0,55923757.0,54043069.0,45714141.0,36632218.0,35366589.0
,weightedAverageShsOutDil,86795585.0,85830326.0,88367307.0,90927689.0,72757978.0,84473005.0,84435886.0,82715571.0,73623983.0,73037357.0,62663002.0,55923757.0,54043069.0,45714141.0,36632218.0,35366589.0
