date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,operatingExpenses,2171934000.0,2233763000.0,2182339000.0,2086831000.0,1823140000.0,1497000000.0,1158251000.0,871572000.0,670602000.0,550069000.0,418152000.0,327752000.0,278023000.0,218779000.0,158323000.0,99961000.0,70053000.0,40709000.0,18908000.0,7035000.0,1600000.0
,costAndExpenses,4486506000.0,5030362000.0,5035053000.0,4824661000.0,4407864000.0,3554766000.0,2730415000.0,2066953000.0,1626226000.0,1309917000.0,951572000.0,771138000.0,648319000.0,520296000.0,373412000.0,245164000.0,179801000.0,105466000.0,45237000.0,16383000.0,4600000.0
,interestExpense,47259000.0,21240000.0,33568000.0,34538000.0,26434000.0,14628000.0,5335000.0,2933000.0,5183000.0,3841000.0,2258000.0,2344000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,164984000.0,186425000.0,181768000.0,173747000.0,144770000.0,100940000.0,72093000.0,50549000.0,43082000.0,36301000.0,31321000.0,28249000.0,21347000.0,14622000.0,9824000.0,6546000.0,3174000.0,1171000.0,300000.0,0.0,0.0
,EBITDA,-448454000.0,423195000.0,339900000.0,325639000.0,562241000.0,509487000.0,426048000.0,315647000.0,251777000.0,199068000.0,143676000.0,113522000.0,98272000.0,100887000.0,67101000.0,42435000.0,28554000.0,11124000.0,4613000.0,3349000.0,500000.0
,EBITDARatio,-0.100220642117056,0.0803463820538388,0.0654511633997248,0.0654346492441656,0.116518542235928,0.128550785668455,0.138131287750821,0.135351671125546,0.13721408169616,0.135173601397177,0.135043099761544,0.132555513649404,0.135501982780968,0.166326222754183,0.155799196171716,0.150985757134775,0.139164932425517,0.0963792789748655,0.0930978809283552,0.169724305696331,0.09434
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-613438000.0,236770000.0,158132000.0,151892000.0,417471000.0,408547000.0,353955000.0,265098000.0,208695000.0,162767000.0,112355000.0,85273000.0,76925000.0,86265000.0,57277000.0,35889000.0,25380000.0,9953000.0,4313000.0,3349000.0,700000.0
,operatingIncomeRatio,-0.137091318750647,0.044952357373994,0.0304499069453524,0.0305215276517702,0.0865164802029289,0.103082194113864,0.114757632839121,0.113675901599065,0.113735141730897,0.110524049965913,0.10560404990192,0.0995701830079249,0.10606775099139,0.142219826200498,0.132989233530459,0.127694776430068,0.123695663828522,0.0862336357098918,0.0870433905146317,0.169724305696331,0.132075471698113
,totalOtherIncomeExpensesNet,168153000.0,-5688000.0,-192352000.0,-127663000.0,-2755000.0,-7234000.0,-6410000.0,-1172000.0,-73000.0,-2064000.0,-1178000.0,-511000.0,-6175000.0,2778000.0,1810000.0,0.0,0.0,0.0,-894000.0,0.0,0.0
,incomeBeforeTax,-492544000.0,209842000.0,-67788000.0,-10309000.0,388282000.0,386685000.0,342210000.0,260993000.0,203439000.0,156862000.0,108919000.0,82418000.0,69900000.0,89043000.0,59087000.0,32974000.0,24096000.0,7739000.0,3419000.0,3044000.0,600000.0
,incomeBeforeTaxRatio,-0.110073889297237,0.0398398976900522,-0.0130532611489866,-0.00207151415849485,0.0804673665144493,0.097566101895056,0.110949723930657,0.111915648499968,0.110870713235066,0.106514364249221,0.102374505017731,0.0962365032677067,0.0963813557919817,0.146799744790714,0.137191801973118,0.1173230671795,0.1174377744528,0.0670513520304283,0.0690010090817356,0.154267180214879,0.113207547169811
,incomeTaxExpense,49387000.0,70024000.0,-20552000.0,37951000.0,131303000.0,154112000.0,134168000.0,98663000.0,74661000.0,59943000.0,40442000.0,35633000.0,31671000.0,36485000.0,20108000.0,13255000.0,7774000.0,1991000.0,0.0,0.0,0.0
,netIncome,-549177000.0,92139000.0,-46302000.0,-48260000.0,256979000.0,232573000.0,208042000.0,162330000.0,128778000.0,96919000.0,68477000.0,46785000.0,38229000.0,52558000.0,38979000.0,19719000.0,16322000.0,5748000.0,2766000.0,3008000.0,600000.0
,netIncomeRatio,-0.122730250094588,0.0174932012336125,-0.00891591576267743,-0.00969747534086345,0.0532561987924155,0.0586814616963132,0.0674504031617478,0.0696082547079802,0.0701817680434199,0.0658111312406463,0.0643624985548821,0.054629144184276,0.0527119148865761,0.0866491581225961,0.0905038206223052,0.0701611439835191,0.0795492760050882,0.0498011592545421,0.0558224016145308,0.152442732617069,0.113207547169811
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.46348356188349,0.204315643820793,-0.1,-0.11,0.46,0.54,0.49,0.385,0.3075,0.235,0.16875,0.1175,0.09875,0.13625,0.10375,0.04875,0.05125,0.02,0.01125,0.01625,0.00923
,EPSDiluted,-2.46348356188349,0.202826928241546,-0.1,-0.11,0.45,0.525,0.475,0.375,0.3075,0.23125,0.1675,0.115,0.09625,0.13125,0.09875,0.045,0.04875,0.01875,0.01,0.015,0.00923
,weightedAverageShsOut,222927000.0,450964000.0,445815000.0,440729000.0,436330000.0,430996000.0,426454000.0,421392000.0,561372000.0,412560000.0,406384000.0,398784000.0,388552000.0,384168000.0,375864000.0,297592000.0,280992000.0,256848000.0,249600000.0,185280000.0,65000000.0
,weightedAverageShsOutDil,222927000.0,454274000.0,445815000.0,440729000.0,444905000.0,441736000.0,438760000.0,431916000.0,561372000.0,420208000.0,410256000.0,405200000.0,399120000.0,399672000.0,396696000.0,317488000.0,294192000.0,273168000.0,263736000.0,195864000.0,65000000.0
