date,,2020-12-26_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2015-12-26_FY,2015-02-18_FY,2014-12-27_FY,2014-02-19_FY,2013-12-28_FY,2012-12-29_FY,2012-02-29_FY,2011-12-31_FY,2011-02-23_FY,2010-12-25_FY,2009-12-26_FY,2008-12-27_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2004-12-25_FY,2003-12-27_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,2000-01-01_FY,1998-12-26_FY,1997-12-27_FY,1996-12-28_FY
,operatingExpenses,2695648000.0,2128550000.0,2000791000.0,1805583000.0,1631122000.0,1492666000.0,1246308000.0,1360900000.0,1138934000.0,1238900000.0,1129200000.0,973822000.0,1054169000.0,867644000.0,937400000.0,850400000.0,776700000.0,692600000.0,598100000.0,503107000.0,423100000.0,353200000.0,277700000.0,187300000.0,166500000.0,147100000.0,126100000.0,109200000.0,92200000.0
,costAndExpenses,9554451000.0,7608711000.0,7209309000.0,6570000000.0,6085499000.0,5575999000.0,5007608000.0,5122200000.0,4550109000.0,4650100000.0,4227300000.0,3799693000.0,3880040000.0,3302315000.0,3372100000.0,3015400000.0,2829600000.0,2537900000.0,2215500000.0,1931535000.0,1637300000.0,1377200000.0,1145500000.0,808800000.0,725100000.0,653900000.0,572100000.0,486700000.0,424600000.0
,interestExpense,28781000.0,19843000.0,18352000.0,13859000.0,5810000.0,2891000.0,0.0,-1900000.0,0.0,-600000.0,1055000.0,0.0,0.0,0.0,-1300000.0,-1644000.0,-2133000.0,-5037000.0,-2700000.0,0.0,-1400000.0,-3400000.0,-4707000.0,-4500000.0,-6400000.0,-4100000.0,-3300000.0,-2400000.0,-2400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,217124000.0,195978000.0,177351000.0,165834000.0,142958000.0,123569000.0,114635000.0,114600000.0,100025000.0,100000000.0,89000000.0,80347000.0,80347000.0,69797000.0,69800000.0,66300000.0,60700000.0,51100000.0,42300000.0,34020000.0,27200000.0,21600000.0,18000000.0,11300000.0,9900000.0,7300000.0,5300000.0,4500000.0,3400000.0
,EBITDA,1283025000.0,939198000.0,879088000.0,852216000.0,837038000.0,774077000.0,704107000.0,704100000.0,614675000.0,614700000.0,525800000.0,433050000.0,433050000.0,336021000.0,336000000.0,257900000.0,239100000.0,216400000.0,196400000.0,170464000.0,128700000.0,117300000.0,82500000.0,52300000.0,43900000.0,41500000.0,33900000.0,26900000.0,27800000.0
,EBITDARatio,0.120808142705628,0.112452796844227,0.111121588725435,0.117443651671039,0.123464598612982,0.124319622542784,0.123274182973065,0.123273281159725,0.11901272153879,0.11901719330855,0.112733431959006,0.10230954253542,0.10230954253542,0.0923556812784746,0.0923508231866531,0.0804203436340391,0.0794906745569999,0.0800532701982835,0.0828831870357866,0.0824302374443841,0.0740165631469979,0.0796388077941476,0.0681818181818182,0.0615438926806307,0.0578392621870883,0.0603110013079494,0.0564341601464958,0.0528383421724612,0.0619153674832962
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1065901000.0,743220000.0,701737000.0,686382000.0,694080000.0,650508000.0,589472000.0,589500000.0,514650000.0,514700000.0,436800000.0,352703000.0,352703000.0,266224000.0,266200000.0,191600000.0,178400000.0,165300000.0,154100000.0,136444000.0,101500000.0,95700000.0,64500000.0,41000000.0,34000000.0,34200000.0,28600000.0,22400000.0,24400000.0
,operatingIncomeRatio,0.100363999234677,0.0889878041377497,0.0887034407333746,0.094590113916274,0.102378038518321,0.104473985173389,0.103204028912507,0.103209202163979,0.0996459871313108,0.0996553593556382,0.0936515083295813,0.0833272891833971,0.0833272891833971,0.0731719115551725,0.0731660390841877,0.0597461723159437,0.0593104823963563,0.0611497484462859,0.0650320729237002,0.0659793934077667,0.0583735909822866,0.0649738610903659,0.0533057851239669,0.0482466462697105,0.0447957839262187,0.0497020781863101,0.0476111203595805,0.0439992142997446,0.0543429844097996
,totalOtherIncomeExpensesNet,-68973000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,968147000.0,723377000.0,683385000.0,672523000.0,688270000.0,647617000.0,587587000.0,587600000.0,514093000.0,514100000.0,435700000.0,350616000.0,350616000.0,264940000.0,264900000.0,189900000.0,176200000.0,160200000.0,151400000.0,134812000.0,100100000.0,92200000.0,59800000.0,36500000.0,27600000.0,30100000.0,25300000.0,19900000.0,22100000.0
,incomeBeforeTaxRatio,0.0911595962167732,0.0866119463870092,0.0863836463597861,0.0926802089526158,0.10152105315094,0.104009679905604,0.102874005443199,0.102876551639617,0.0995381413820985,0.0995391883519207,0.093415664329667,0.0828342283006551,0.0828342283006551,0.0728190029727876,0.0728087293516203,0.0592160653590695,0.0585790751022308,0.0592630955904114,0.0638926401080351,0.0651902171153576,0.0575684380032206,0.0625975965781791,0.0494214876033058,0.0429512826547423,0.0363636363636364,0.0437436419125127,0.0421175295488597,0.039088587703791,0.0492204899777283
,incomeTaxExpense,219189000.0,161023000.0,151028000.0,249924000.0,251150000.0,237222000.0,216702000.0,216700000.0,185859000.0,185900000.0,159280000.0,127876000.0,127876000.0,96968000.0,97000000.0,67523000.0,51506000.0,58763000.0,56700000.0,49143000.0,36000000.0,34600000.0,21963000.0,10800000.0,11200000.0,12200000.0,10500000.0,8200000.0,8800000.0
,netIncome,748958000.0,562354000.0,532357000.0,422599000.0,437120000.0,410395000.0,370885000.0,370900000.0,328234000.0,328200000.0,276500000.0,222740000.0,222740000.0,167972000.0,168000000.0,119700000.0,108000000.0,99500000.0,94700000.0,85669000.0,64100000.0,55700000.0,38200000.0,25800000.0,16400000.0,17900000.0,14800000.0,11800000.0,13200000.0
,netIncomeRatio,0.0705210147460272,0.0673322133528163,0.0672928712587438,0.0582382515143222,0.064475979998168,0.0659109513568362,0.0649340872224892,0.0649368839399828,0.0635523189353127,0.0635455390334572,0.0592826054329881,0.0526230862587216,0.0526230862587216,0.0461672588787841,0.0461754115933266,0.0373257663163803,0.0359054489843412,0.0368082272861793,0.0399645509790682,0.0414264361485296,0.0368645042558086,0.0378165523796592,0.0315702479338843,0.0303600847258178,0.0216073781291173,0.0260136608051155,0.0246379224238389,0.0231781575329012,0.0293986636971047
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,6.25554803845415,4.69696893766652,4.34042119509829,3.31221588237138,3.29,3.02691360210057,2.69207876953451,2.66069,2.35436645985009,2.31616,3.88932650649862,3.10322248073896,1.55,2.31375952174332,1.1245,0.81651,0.72048,0.62032,0.57674,0.5475,0.39373,0.34575,0.24316,0.1783,0.11673,0.12659,0.10496,0.08453,0.09456
,EPSDiluted,6.25554803845415,4.65744598030528,4.31159543536539,3.29630120745063,3.27,2.99897694471848,2.65991322121419,2.66069,2.3160249218546,2.31616,3.80032161853842,3.01321681254312,1.505,2.24904265859733,1.1245,0.81651,0.72048,0.62032,0.57674,0.5225,0.39373,0.34575,0.24316,0.1783,0.11673,0.12659,0.10496,0.08453,0.09456
,weightedAverageShsOut,119727000.0,119727000.0,122651000.0,127588000.0,132905000.0,135582000.0,137769000.0,139400000.0,139415000.0,141700000.0,71092000.0,71777000.0,143554000.0,72597000.0,149400000.0,35970716.0,36905405.0,39282040.0,164200000.0,156473059.0,162800000.0,161100000.0,18032558.0,144700000.0,140500000.0,141400000.0,141000000.0,139600000.0,139600000.0
,weightedAverageShsOutDil,119727000.0,120743000.0,123471000.0,128204000.0,133813000.0,136845000.0,139435000.0,139400000.0,141723000.0,141700000.0,72757000.0,73921000.0,147842000.0,74686000.0,149400000.0,35970716.0,36905405.0,39282040.0,164200000.0,163959809.0,162800000.0,161100000.0,18032558.0,144700000.0,140500000.0,141400000.0,141000000.0,139600000.0,139600000.0
