date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY
,operatingExpenses,211400000.0,199000000.0,177200000.0,166800000.0,243700000.0,228500000.0,220700000.0,214400000.0,204200000.0,219900000.0,219300000.0,239100000.0,274600000.0,216700000.0,250100000.0
,costAndExpenses,847300000.0,846100000.0,803300000.0,725300000.0,1018300000.0,1045700000.0,1057500000.0,1022000000.0,957000000.0,1325000000.0,1320400000.0,1410100000.0,1694900000.0,1602500000.0,1775800000.0
,interestExpense,25400000.0,22200000.0,23100000.0,20500000.0,22100000.0,25900000.0,48000000.0,50000000.0,52900000.0,65900000.0,36600000.0,78300000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,57800000.0,53000000.0,43700000.0,41900000.0,52600000.0,58100000.0,56700000.0,59200000.0,60600000.0,81600000.0,84600000.0,90200000.0,93100000.0,103900000.0,100000000.0
,EBITDA,174600000.0,174900000.0,156400000.0,142600000.0,173200000.0,176900000.0,183900000.0,158000000.0,127500000.0,95800000.0,101700000.0,108000000.0,257500000.0,350400000.0,257600000.0
,EBITDARatio,0.181101545482834,0.180681818181818,0.170742358078603,0.172639225181598,0.152076565106682,0.151910691283813,0.155229171942264,0.140970735189151,0.124523879285086,0.0715352449223417,0.0760373831775701,0.0756355487078927,0.138492981229495,0.189507842076798,0.13323678493845
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,116800000.0,121900000.0,112700000.0,100700000.0,120600000.0,118800000.0,127200000.0,98800000.0,66900000.0,14200000.0,17100000.0,17800000.0,164400000.0,246500000.0,157600000.0
,operatingIncomeRatio,0.121149258375687,0.125929752066116,0.123034934497817,0.121912832929782,0.105891649837563,0.102018033490769,0.107368954165612,0.0881513204853676,0.0653384119542924,0.0106033452807646,0.012785046728972,0.0124658589537082,0.0884203732587533,0.133315305570579,0.081514430536878
,totalOtherIncomeExpensesNet,2800000.0,-20000000.0,3300000.0,-1900000.0,0.0,-40500000.0,-4100000.0,-2900000.0,-9300000.0,-7500000.0,-49400000.0,-1022500000.0,-18300000.0,-73000000.0,-28600000.0
,incomeBeforeTax,94100000.0,82100000.0,95700000.0,78500000.0,97000000.0,50700000.0,73500000.0,44200000.0,2700000.0,-58900000.0,-68600000.0,-1083000000.0,73700000.0,86700000.0,13100000.0
,incomeBeforeTaxRatio,0.0976039829893165,0.0848140495867769,0.104475982532751,0.0950363196125908,0.0851699007814558,0.0435379991412623,0.0620410230438086,0.0394361170592434,0.0026369762672136,-0.0439814814814815,-0.0512897196261682,-0.758456474543035,0.0396385736567525,0.0468902109248242,0.00677562842660598
,incomeTaxExpense,22100000.0,18300000.0,-9900000.0,24200000.0,33100000.0,19800000.0,18000000.0,8800000.0,7900000.0,-20800000.0,-23400000.0,-86300000.0,31700000.0,38500000.0,8000000.0
,netIncome,72000000.0,63800000.0,105600000.0,123300000.0,63900000.0,30900000.0,55500000.0,40800000.0,-108400000.0,-38100000.0,-45200000.0,-996700000.0,42000000.0,48200000.0,5100000.0
,netIncomeRatio,0.0746810496836428,0.0659090909090909,0.11528384279476,0.149273607748184,0.0561067696900518,0.0265349935594676,0.0468473031147126,0.0364025695931477,-0.105869713839242,-0.0284498207885305,-0.0337943925233645,-0.698018068492191,0.0225891464529662,0.0260681449432125,0.00263784007448019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.46,0.404309252217997,0.67,0.77,0.396156230626162,0.192523364485981,0.35,0.26,-0.69,-0.23,-0.29,-8.55,0.364900086880973,0.42,0.05
,EPSDiluted,0.45,0.40125786163522,0.66,0.76,0.391064871481028,0.189338235294118,0.34,0.25,-0.69,-0.23,-0.29,-8.55,0.363636363636364,0.42,0.05
,weightedAverageShsOut,157800000.0,157800000.0,158200000.0,160100000.0,161300000.0,160500000.0,159200000.0,157700000.0,156500000.0,155300000.0,154300000.0,116600000.0,115100000.0,114761905.0,102000000.0
,weightedAverageShsOutDil,158600000.0,159000000.0,159700000.0,161800000.0,163400000.0,163200000.0,162200000.0,160300000.0,156500000.0,155300000.0,154300000.0,116600000.0,115500000.0,114761905.0,102000000.0
