date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,otherFinancingActivites,-5369000.0,4158000.0,5718000.0,-77558000.0,11461000.0,-54510000.0,446000.0,-19304000.0,-33590000.0,-3863000.0,710000.0,101000.0,1269000.0,1545000.0,-184533000.0,0.0,20153000.0,0.0,0.0,49209000.0,528215000.0
,netCashUsedProvidedByFinancingActivities,-121403000.0,-133894000.0,216559000.0,363452000.0,-75475000.0,-80493000.0,252021000.0,197033000.0,511992000.0,249298000.0,-143421000.0,2527000.0,340821000.0,103314000.0,-179194000.0,-73388000.0,-8373000.0,-88110000.0,-69500000.0,-70065000.0,410514000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,742851000.0,-119311000.0,-59123000.0,153614000.0,-300681000.0,127349000.0,-23215000.0,-87947000.0,222652000.0,-401741000.0,-24888000.0,216355000.0,-79924000.0,245502000.0,-74083000.0,171973000.0,40620000.0,-129095000.0,-28800000.0,-255030000.0,162118000.0
,cashAtEndOfPeriod,856281000.0,113430000.0,232741000.0,291864000.0,138250000.0,425950000.0,298601000.0,321816000.0,409763000.0,187111000.0,588852000.0,613740000.0,397385000.0,477309000.0,231807000.0,305890000.0,133917000.0,93297000.0,192701000.0,238693000.0,493723000.0
,cashAtBeginningOfPeriod,113430000.0,232741000.0,291864000.0,138250000.0,438931000.0,298601000.0,321816000.0,409763000.0,187111000.0,588852000.0,613740000.0,397385000.0,477309000.0,231807000.0,305890000.0,133917000.0,93297000.0,222392000.0,221501000.0,493723000.0,331605000.0
,operatingCashFlow,1009542000.0,300344000.0,425580000.0,331719000.0,232182000.0,372887000.0,273145000.0,305000000.0,258497000.0,142958000.0,280543000.0,214573000.0,125318000.0,196710000.0,146659000.0,242070000.0,97974000.0,-73494000.0,7700000.0,19227000.0,165010000.0
,capitalExpenditure,-263206000.0,-347790000.0,-713816000.0,-546019000.0,-363710000.0,-272088000.0,-544319000.0,-602947000.0,-552036000.0,-801642000.0,-70002000.0,-51348000.0,-485218000.0,-63072000.0,-69889000.0,-29071000.0,-28196000.0,-8495000.0,-30100000.0,-181270000.0,-415268000.0
,freeCashFlow,746336000.0,-47446000.0,-288236000.0,-214300000.0,-131528000.0,100799000.0,-271174000.0,-297947000.0,-293539000.0,-658684000.0,210541000.0,163225000.0,-359900000.0,133638000.0,76770000.0,212999000.0,69778000.0,-81989000.0,-22400000.0,-162043000.0,-250258000.0
