date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,otherFinancingActivites,-2400000.0,-2100000.0,-5900000.0,-1000000.0,-16200000.0,-3700000.0,-64700000.0,23500000.0,193783000.0,129051000.0,65026000.0,-8243000.0,0.0,74432586.0,-82505795.0,-64613466.0,-226681000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-133600000.0,-110800000.0,-135000000.0,-178900000.0,-98100000.0,-445800000.0,-182400000.0,-207600000.0,362682000.0,641227000.0,55691000.0,-73626000.0,22435000.0,-67321518.0,36631471.0,-23100009.0,104817000.0,-2893.966246,-14125.177452,8208736.245415,-989415.395663
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6473000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-36700000.0,12200000.0,-14500000.0,-6900000.0,13200000.0,-33600000.0,-48700000.0,98400000.0,-460000.0,15154000.0,-4353000.0,11937000.0,-5919000.0,-12636190.0,24769508.0,10687075.0,0.0,-11900.451626,11648.387543,-692230.743581,-2230154.72993
,cashAtEndOfPeriod,45900000.0,82600000.0,70400000.0,78700000.0,85600000.0,72400000.0,109900000.0,158600000.0,60191000.0,60651000.0,45497000.0,54503000.0,50071000.0,55990333.0,68627350.0,33350245.0,0.0,-106.078218,11663.463109,16005.335112,733258.304392
,cashAtBeginningOfPeriod,82600000.0,70400000.0,84900000.0,85600000.0,72400000.0,106000000.0,158600000.0,60200000.0,60651000.0,45497000.0,49850000.0,42566000.0,55990000.0,68626523.0,43857842.0,22663170.0,0.0,11794.373408,15.075566,708236.078693,2963413.034322
,operatingCashFlow,107300000.0,144700000.0,137500000.0,169200000.0,111800000.0,87400000.0,65000000.0,152400000.0,167078000.0,55935000.0,86953000.0,62489000.0,107243000.0,85900715.0,57520817.0,38369593.0,12897000.0,-664.418063,-2756.944183,-1697899.299767,14358606.118771
,capitalExpenditure,-24800000.0,-7300000.0,-1800000.0,-5300000.0,-7200000.0,-11300000.0,-13400000.0,-6500000.0,-2902000.0,-115107000.0,-46695000.0,-3635000.0,-1798000.0,-17271171.0,-3639797.0,-2558260.0,-86000.0,-3751.484777,-4545.283232,-5787262.420807,-7467911.318553
,freeCashFlow,82500000.0,137400000.0,135700000.0,163900000.0,104600000.0,76100000.0,51600000.0,145900000.0,164176000.0,-59172000.0,40258000.0,58854000.0,105445000.0,68629544.0,53881020.0,35811333.0,12811000.0,-4415.90284,-7302.227415,-7485161.720574,6890694.800218
