date,,2021-01-31_FY,2020-01-31_FY,2019-01-31_FY,2018-01-31_FY,2017-01-31_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY,2013-01-31_FY,2012-01-31_FY,2010-12-31_FY,2009-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,293657000.0,276278000.0,198111000.0,136974000.0,115885000.0,85939000.0,59205000.0,34695000.0,17722000.0,9319000.0,5313000.0,3262000.0
,EBITDA,45058000.0,-225952000.0,-265173000.0,-166249000.0,-260780000.0,-178720000.0,-156497000.0,-118587000.0,-100141000.0,-69125000.0,-50748000.0,-48133000.0
,EBITDARatio,0.0104349332421799,-0.0622936772821836,-0.0939603427137886,-0.0775758848370313,-0.166164672388998,-0.153758003210748,-0.198635544386058,-0.252884176586244,-0.365936190194294,-0.514219613619288,-0.745690985232533,-1.90663497722321
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-248599000.0,-502230000.0,-463284000.0,-303223000.0,-376665000.0,-264659000.0,-215702000.0,-153282000.0,-117863000.0,-78444000.0,-56061000.0,-51395000.0
,operatingIncomeRatio,-0.0575727721841336,-0.138461945640805,-0.164158203941634,-0.141491332446746,-0.240004664182076,-0.227693819224224,-0.273782144035742,-0.326870503136875,-0.430696090361292,-0.583543484567832,-0.823760193960767,-2.03584868290751
,totalOtherIncomeExpensesNet,23483000.0,37200000.0,57280000.0,7734000.0,-13627000.0,2835000.0,-2170000.0,77000.0,-400000.0,-110000.0,76000.0,1100000.0
,incomeBeforeTax,-275134000.0,-482447000.0,-423752000.0,-314786000.0,-409092000.0,-288901000.0,-245972000.0,-170831000.0,-119066000.0,-79462000.0,-56118000.0,-49851000.0
,incomeBeforeTaxRatio,-0.0637179839907216,-0.133007885408218,-0.150150592804144,-0.146886913511117,-0.260666608470588,-0.248549915429657,-0.312202675602264,-0.364293360742785,-0.435092104349606,-0.591116367991549,-0.824597751818382,-1.974688057041
,incomeTaxExpense,7297000.0,-1773000.0,-5494000.0,6436000.0,-814000.0,1017000.0,2010000.0,1678000.0,124000.0,167000.0,97000.0,91000.0
,netIncome,-282431000.0,-480674000.0,-418258000.0,-321222000.0,-408278000.0,-289918000.0,-247982000.0,-172509000.0,-119190000.0,-79629000.0,-56215000.0,-49942000.0
,netIncomeRatio,-0.0654078882889192,-0.132519079423667,-0.148203870766571,-0.14989010989011,-0.260147941228757,-0.249424870047301,-0.314753890285076,-0.367871658939988,-0.435545226323463,-0.592358677944163,-0.826023069576078,-1.97829273123391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.24317626603869,-2.12,-1.93,-1.55,-2.06,-1.53,-1.35,-1.01,-1.62,-0.606498,-0.426333,-0.378759
,EPSDiluted,-1.24317626603869,-2.12,-1.93,-1.55,-2.06,-1.53,-1.35,-1.01,-1.62,-0.606498,-0.426333,-0.378759
,weightedAverageShsOut,227185000.0,227185000.0,216789000.0,207774000.0,198214000.0,190016000.0,183702000.0,171297000.0,74011000.0,131857000.0,131857000.0,131857000.0
,weightedAverageShsOutDil,227185000.0,227185000.0,216789000.0,207774000.0,198214000.0,190016000.0,183702000.0,171297000.0,74011000.0,131857000.0,131857000.0,131857000.0
