date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-24_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY
,netCashUsedProvidedByFinancingActivities,112200000.0,-58769000.0,2236051000.0,-40600000.0,906867000.0,-12707000.0,-9798000.0,18013000.0,-31824000.0,-5045000.0,-10779000.0,-17576000.0,-23784000.0,83739000.0,280633000.0,38600000.0,-21872000.0,-17250000.0,-19189000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-200000.0,211000.0,586000.0,-751000.0,831000.0,-730000.0,-938000.0,-193000.0,676000.0,-522000.0,110000.0,360000.0,-475000.0,354000.0,-146000.0,100000.0,155000.0,31000.0,65000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,552300000.0,-57640000.0,-8323000.0,106864000.0,-14275000.0,-8811000.0,7445000.0,6822000.0,-102822000.0,25891000.0,34394000.0,56704000.0,19569000.0,4622000.0,7954000.0,100000.0,-3758000.0,-5000.0,-2202000.0,0.0,0.0
,cashAtEndOfPeriod,624600000.0,72287000.0,129927000.0,138250000.0,31386000.0,45661000.0,54472000.0,47027000.0,40205000.0,143027000.0,117136000.0,82742000.0,26038000.0,6469000.0,1847000.0,100000.0,-3694000.0,64000.0,69000.0,0.0,0.0
,cashAtBeginningOfPeriod,72300000.0,129927000.0,138250000.0,31386000.0,45661000.0,54472000.0,47027000.0,40205000.0,143027000.0,117136000.0,82742000.0,26038000.0,6469000.0,1847000.0,-6107000.0,0.0,64000.0,69000.0,2271000.0,0.0,0.0
,operatingCashFlow,479300000.0,212653000.0,539381000.0,315200000.0,120648000.0,109340000.0,55497000.0,78493000.0,85361000.0,79290000.0,74498000.0,87576000.0,49567000.0,63815000.0,82804000.0,8700000.0,23086000.0,21878000.0,21528000.0,0.0,0.0
,capitalExpenditure,-48000000.0,-57031000.0,-46010000.0,-39828000.0,-26315000.0,-20802000.0,-37239000.0,-26120000.0,-17404000.0,-14433000.0,-10107000.0,-13656000.0,-5739000.0,-23132000.0,-19063000.0,-9583000.0,-5127000.0,-4978000.0,-4538000.0,0.0,0.0
,freeCashFlow,430800000.0,155622000.0,493371000.0,275372000.0,94333000.0,88538000.0,18258000.0,52373000.0,67957000.0,64857000.0,64391000.0,73920000.0,43828000.0,40683000.0,63741000.0,-900000.0,17959000.0,16900000.0,16990000.0,0.0,0.0
