date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2012-07-31_FY,2011-07-31_FY,2010-07-31_FY,2009-07-31_FY,2008-07-31_FY,2007-07-31_FY,2006-07-31_FY,2005-07-31_FY,2004-07-31_FY,2003-07-31_FY,2002-07-31_FY,2001-07-31_FY,2000-07-31_FY,1999-07-31_FY,1998-07-31_FY,1997-07-31_FY,1996-07-31_FY
,commonStockIssued,359000.0,1458000.0,583000.0,83821000.0,226000.0,104165000.0,44875000.0,19911215.0,0.0,14420000.0,0.0,335000.0,0.0,925800.0,0.0,0.0,0.0,0.0,146000.0,1800.0,0.0,0.0,0.0,324800.0,6200000.0,0.0
,commonStockRepurchased,0.0,0.0,-45069000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74644.0,-104081.0,-51241.0,-190360.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,-4992000.0,0.0,52000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,11633000.0,6823000.0,125771000.0,90427000.0,1762000.0,104823000.0,45691000.0,40880345.0,100000.0,14549000.0,194438.0,335000.0,0.0,925800.0,0.0,0.0,0.0,0.0,146000.0,-72844.0,-104081.0,-51241.0,-190360.0,324800.0,6200000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-78000.0,-86000.0,-130000.0,316000.0,-127000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-25233000.0,-5246000.0,37747000.0,9269000.0,-101341000.0,67022000.0,23534000.0,17960214.0,-2190000.0,13487000.0,492583.0,-578803.0,-371024.0,-160569.0,-1610667.0,-2559923.0,-1669171.0,-1478521.0,80759.0,-891151.0,-837238.0,102406.0,-182058.0,2561301.0,0.0,0.0
,cashAtEndOfPeriod,35781000.0,61014000.0,66260000.0,28513000.0,19244000.0,120585000.0,53563000.0,30028961.0,12110000.0,14263000.0,775856.0,283273.0,862076.0,1233100.0,1393669.0,3004336.0,5564259.0,7233430.0,8711951.0,8631192.0,9522343.0,10359581.0,10257175.0,10439233.0,0.0,0.0
,cashAtBeginningOfPeriod,61014000.0,66260000.0,28513000.0,19244000.0,120585000.0,53563000.0,30029000.0,12068747.0,14300000.0,776000.0,283273.0,862076.0,1233100.0,1393669.0,3004336.0,5564259.0,7233430.0,8711951.0,8631192.0,9522343.0,10359581.0,10257175.0,10439233.0,7877932.0,1400000.0,400000.0
,operatingCashFlow,-50394000.0,-64794000.0,-67756000.0,-55746000.0,-53408000.0,-35126000.0,-18785000.0,-9748951.0,-2140000.0,-816000.0,448481.0,-789600.0,-225656.0,-963728.0,-1535667.0,-2640956.0,-1599569.0,-1215343.0,151158.0,-665165.0,-63735.0,410605.0,1038289.0,3660989.0,900000.0,1100000.0
,capitalExpenditure,-1362000.0,-330000.0,-998000.0,-2966000.0,-2409000.0,-3656000.0,-1933000.0,-1157564.0,-160000.0,-96000.0,-75336.0,-49203.0,-70368.0,-117641.0,0.0,-98794.0,-84189.0,-128469.0,-109164.0,-18260.0,-68577.0,-6995.0,-42556.0,-191915.0,-100000.0,0.0
,freeCashFlow,-51756000.0,-65124000.0,-68754000.0,-58712000.0,-55817000.0,-38782000.0,-20718000.0,-10906515.0,-2300000.0,-912000.0,373145.0,-838803.0,-296024.0,-1081369.0,-1535667.0,-2739750.0,-1683758.0,-1343812.0,41994.0,-683425.0,-132312.0,403610.0,995733.0,3469074.0,800000.0,1100000.0
