date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,netCashUsedForInvestingActivites,-1175000000.0,-1764000000.0,-1658000000.0,-1481000000.0,-1832000000.0,-2087000000.0,-2002000000.0,-1894000000.0,-1994000000.0,-1772000000.0,-1456000000.0,-1451000000.0,-1228000000.0,-1025000000.0,-684000000.0,-1827000000.0,-1133000000.0,-640000000.0,-673000000.0,-601000000.0,-581000000.0,-591000000.0,-667000000.0,-6510000000.0,-535700000.0,-567900000.0,-487900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-381000000.0,-1188000000.0,-750000000.0,-702000000.0,-600000000.0,-102000000.0,-645000000.0,-250000000.0,-362000000.0,-600000000.0,-489000000.0,-687000000.0,-1145000000.0,-489000000.0,-339000000.0,-889000000.0,-455000000.0,-428000000.0,-763000000.0,-1765000000.0,-1549000000.0,-730000000.0,-179000000.0,-245000000.0,-92600000.0,-73800000.0,-123600000.0
,commonStockIssued,69000000.0,27000000.0,40000000.0,89000000.0,57000000.0,43000000.0,130000000.0,131000000.0,89000000.0,120000000.0,89000000.0,66000000.0,229000000.0,183000000.0,1261000000.0,194000000.0,162000000.0,13000000.0,42000000.0,14000000.0,2000000.0,14000000.0,34000000.0,24000000.0,28600000.0,19100000.0,9800000.0
,commonStockRepurchased,-1439000000.0,-2099000000.0,-2781000000.0,-1012000000.0,-803000000.0,-1075000000.0,-318000000.0,-627000000.0,-1288000000.0,-2051000000.0,-863000000.0,0.0,-1128000000.0,-1379000000.0,-964000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389400000.0,-338200000.0,-344800000.0
,dividendsPaid,-960000000.0,-949000000.0,-844000000.0,-703000000.0,-695000000.0,-713000000.0,-687000000.0,-637000000.0,-624000000.0,-576000000.0,-514000000.0,-500000000.0,-456000000.0,-377000000.0,-278000000.0,-194000000.0,-142000000.0,-117000000.0,-101000000.0,-93000000.0,-306000000.0,-304000000.0,-303000000.0,-301000000.0,-283700000.0,-273500000.0,-262700000.0
,otherFinancingActivites,0.0,23000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000000.0,0.0,0.0,183000000.0,-964000000.0,0.0,0.0,-43000000.0,0.0,0.0,0.0,0.0,129000000.0,1468000000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-1927000000.0,-1994000000.0,-2312000000.0,-2038000000.0,-1347000000.0,-662000000.0,-1320000000.0,-394000000.0,-694000000.0,-2006000000.0,-1427000000.0,-31000000.0,-1075000000.0,-1629000000.0,-1284000000.0,-456000000.0,-233000000.0,-314000000.0,-150000000.0,151000000.0,-798000000.0,90000000.0,-252000000.0,5187000000.0,-527500000.0,-658800000.0,-679900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,535000000.0,134000000.0,-244000000.0,-266000000.0,-145000000.0,128000000.0,-470000000.0,790000000.0,377000000.0,-551000000.0,-169000000.0,378000000.0,412000000.0,-321000000.0,238000000.0,-178000000.0,295000000.0,100000000.0,-20000000.0,0.0,0.0,32000000.0,-29000000.0,-173000000.0,141500000.0,10700000.0,-23500000.0
,cashAtEndOfPeriod,1115000000.0,580000000.0,446000000.0,690000000.0,956000000.0,1101000000.0,973000000.0,1443000000.0,653000000.0,276000000.0,827000000.0,996000000.0,618000000.0,206000000.0,527000000.0,289000000.0,579000000.0,284000000.0,184000000.0,204000000.0,0.0,37000000.0,5000000.0,34000000.0,209200000.0,67700000.0,57000000.0
,cashAtBeginningOfPeriod,580000000.0,446000000.0,690000000.0,956000000.0,1101000000.0,973000000.0,1443000000.0,653000000.0,276000000.0,827000000.0,996000000.0,618000000.0,206000000.0,527000000.0,289000000.0,467000000.0,284000000.0,184000000.0,204000000.0,0.0,37000000.0,5000000.0,34000000.0,207000000.0,67700000.0,57000000.0,80500000.0
,operatingCashFlow,3637000000.0,3892000000.0,3726000000.0,3253000000.0,3034000000.0,2877000000.0,2852000000.0,3078000000.0,3065000000.0,3227000000.0,2714000000.0,1860000000.0,2715000000.0,2333000000.0,2206000000.0,2105000000.0,1661000000.0,1054000000.0,803000000.0,654000000.0,1342000000.0,533000000.0,890000000.0,1150000000.0,1204700000.0,1237400000.0,1144300000.0
,capitalExpenditure,-1494000000.0,-2019000000.0,-1951000000.0,-1723000000.0,-1887000000.0,-2385000000.0,-2118000000.0,-1971000000.0,-2241000000.0,-2160000000.0,-1470000000.0,-1299000000.0,-1558000000.0,-1341000000.0,-1178000000.0,-1025000000.0,-1041000000.0,-720000000.0,-689000000.0,-746000000.0,-731000000.0,-912000000.0,-956000000.0,-875000000.0,-688200000.0,-658900000.0,-712900000.0
,freeCashFlow,2143000000.0,1873000000.0,1775000000.0,1530000000.0,1147000000.0,492000000.0,734000000.0,1107000000.0,824000000.0,1067000000.0,1244000000.0,561000000.0,1157000000.0,992000000.0,1028000000.0,1080000000.0,620000000.0,334000000.0,114000000.0,-92000000.0,611000000.0,-379000000.0,-66000000.0,275000000.0,516500000.0,578500000.0,431400000.0
