date,,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,435400000.0,683200000.0,487400000.0,305800000.0,165100000.0,122100000.0,70600000.0,57800000.0,59400000.0,78100000.0,245500000.0,15300000.0,-5500000.0,-22400000.0,-28000000.0,-13200000.0,-1100000.0
,operatingIncomeRatio,0.848898,0.887273,0.879466,0.833016,0.778774,0.768408,0.723361,0.610994,0.622642,0.671539,0.855699,0.257576,-0.172414,-1.52381,-2.372881,-4.4,-2.2
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4000000.0,-100000.0,-600000.0,-2900000.0
,incomeBeforeTax,1234400000.0,10042300000.0,5108700000.0,7888100000.0,1207500000.0,2392100000.0,575000000.0,-4951400000.0,4157100000.0,656100000.0,2688100000.0,1758100000.0,8318300000.0,-6312900000.0,-22216500000.0,1256800000.0,300700000.0
,incomeBeforeTaxRatio,2.406707,13.041948,9.218152,21.487606,5.695755,15.054122,5.891393,-52.340381,43.575472,5.641445,9.369467,29.597643,260.761755,-429.44898,-1882.754237,418.933333,601.4
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,1234400000.0,10042300000.0,5108700000.0,7888100000.0,1207500000.0,2392100000.0,575000000.0,-4951400000.0,4157100000.0,656100000.0,2688100000.0,1758100000.0,8318300000.0,-6312900000.0,-22216500000.0,1256800000.0,300700000.0
,netIncomeRatio,2.406707,13.041948,9.218152,21.487606,5.695755,15.054122,5.891393,-52.340381,43.575472,5.641445,9.369467,29.597643,260.761755,-429.44898,-1882.754237,418.933333,601.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.42,23.58,10.52,0.61,0.4,0.28,0.17,0.13,0.15,0.18,0.49,0.03,-0.01,-0.03,-0.05,-0.02,0.0
,EPSDiluted,3.42,23.58,10.52,0.61,0.4,0.28,0.17,0.13,0.15,0.18,0.49,0.03,-0.01,-0.03,-0.05,-0.02,0.0
,weightedAverageShsOut,361500000.0,425800000.0,485400000.0,504700000.0,409200000.0,432700000.0,404300000.0,461500000.0,399900000.0,441700000.0,496500000.0,580200000.0,619000000.0,729800000.0,622000000.0,622000000.0,622000000.0
,weightedAverageShsOutDil,361500000.0,425800000.0,485400000.0,504700000.0,409200000.0,432700000.0,404300000.0,461500000.0,399900000.0,441700000.0,496500000.0,580200000.0,619000000.0,729800000.0,622000000.0,622000000.0,622000000.0
