date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2994000.0,-287000.0,-9810000.0,9950000.0,-6041000.0,-13723000.0,-9024000.0,-2000.0,3483000.0,-903000.0,2533000.0,4568000.0,14975000.0,-2809000.0,385000.0,-471000.0,4012000.0,7558000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,377986000.0,214206000.0,14559000.0,-397876000.0,129252000.0,226539000.0,-128341000.0,-247434000.0,19324000.0,-81363000.0,14582000.0,514624000.0,-40085000.0,29502000.0,-3249000.0,70696000.0,3843000.0,-11636000.0
,cashAtEndOfPeriod,795061000.0,417075000.0,202869000.0,144119000.0,541995000.0,412743000.0,186204000.0,314545000.0,561979000.0,542655000.0,624018000.0,609436000.0,167937000.0,134897000.0,105395000.0,108644000.0,37948000.0,34105000.0
,cashAtBeginningOfPeriod,417075000.0,202869000.0,188310000.0,541995000.0,412743000.0,186204000.0,314545000.0,561979000.0,542655000.0,624018000.0,609436000.0,94812000.0,208022000.0,105395000.0,108644000.0,37948000.0,34105000.0,45741000.0
,operatingCashFlow,-137808000.0,214526000.0,187275000.0,147588000.0,310293000.0,298933000.0,348423000.0,414640000.0,355138000.0,517218000.0,525217000.0,441264000.0,603624000.0,694430000.0,538541000.0,510088000.0,492495000.0,433459000.0
,capitalExpenditure,-124162000.0,-232464000.0,-211079000.0,-224238000.0,-229772000.0,-218332000.0,-231169000.0,-206187000.0,-275577000.0,-291050000.0,-195273000.0,-180886000.0,-358335000.0,-275690000.0,-233882000.0,-208156000.0,-271018000.0,-249282000.0
,freeCashFlow,-261970000.0,-17938000.0,-23804000.0,-76650000.0,80521000.0,80601000.0,117254000.0,208453000.0,79561000.0,226168000.0,329944000.0,260378000.0,245289000.0,418740000.0,304659000.0,301932000.0,221477000.0,184177000.0
