date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2010-01-20_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,salesMaturitiesOfInvestments,12600000.0,17600000.0,11600000.0,0.0,0.0,13000000.0,300000.0,16900000.0,300000.0,1200000.0,10400000.0,0.0,5600000.0,12400000.0,66400000.0,64800000.0,70302000.0,0.0,3698000.0,0.0,0.0,3392000.0,1300000.0,18340000.0,773000.0,317000.0,21097000.0,1660000.0,12100000.0,14000000.0,11300000.0,1700000.0,1800000.0
,otherInvestingActivites,1800000.0,-6500000.0,-8400000.0,7800000.0,7200000.0,5400000.0,9000000.0,-2600000.0,-14900000.0,300000.0,30700000.0,0.0,-59200000.0,-12600000.0,600000.0,127400000.0,-382000.0,19363000.0,-105466000.0,0.0,86198000.0,-19629000.0,-4600000.0,-307732000.0,1043987000.0,-12861000.0,-17889000.0,-26652000.0,-428100000.0,-64500000.0,-60600000.0,-23100000.0,-42400000.0
,netCashUsedForInvestingActivites,-407500000.0,-657400000.0,-424500000.0,-284500000.0,-245000000.0,-1129800000.0,-876900000.0,-226200000.0,-178800000.0,-24600000.0,-125900000.0,-60000000.0,-133000000.0,-40000000.0,1184500000.0,59300000.0,-104298000.0,-205841000.0,-188551000.0,0.0,-399340000.0,-757304000.0,-614859000.0,-1781459000.0,366514000.0,-451343000.0,-705557000.0,-234816000.0,-532800000.0,-141600000.0,-147600000.0,-58900000.0,-60600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1115800000.0,-1159000000.0,-428500000.0,-475500000.0,-528400000.0,-1343400000.0,-468700000.0,-224600000.0,-423300000.0,-824100000.0,-788200000.0,-413000000.0,-483200000.0,0.0,0.0,0.0,0.0,-389936000.0,-118550000.0,0.0,-2037747000.0,-1495993000.0,-470621000.0,-2309163000.0,-2534813000.0,-104262000.0,-416888000.0,-462481000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150200000.0,0.0,400000000.0,13984000.0,0.0,0.0,0.0,31809000.0,14788000.0,4371000.0,60204000.0,59024000.0,32807000.0,338887000.0,14428000.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-6100000.0,-45900000.0,0.0,-38100000.0,-65600000.0,-45300000.0,-43100000.0,-236900000.0,-46000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44000.0,-159000.0,0.0,0.0,0.0,-2020000.0,-256691000.0,-17890000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-111900000.0,-108700000.0,-100800000.0,-91500000.0,-83800000.0,-80300000.0,-72100000.0,-38700000.0,-24600000.0,-26000000.0,-60400000.0,-26000000.0,-58700000.0,-26000000.0,-26000000.0,-15700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-900000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-234600000.0,-273200000.0,-130100000.0,-53600000.0,-38800000.0,-81100000.0,-53200000.0,-39700000.0,-46100000.0,-44300000.0,-14100000.0,0.0,800000.0,-32900000.0,-25300000.0,-204900000.0,-100226000.0,-162242000.0,-157668000.0,0.0,-19051000.0,-90318000.0,-132138000.0,-98463000.0,-71814000.0,-38550000.0,-17461000.0,-1647000.0,464000000.0,98300000.0,142800000.0,64200000.0,69700000.0
,netCashUsedProvidedByFinancingActivities,-145900000.0,48200000.0,-321200000.0,-358800000.0,-381600000.0,639900000.0,434200000.0,-312400000.0,-130000000.0,-336400000.0,-237700000.0,-147000000.0,-224300000.0,-176000000.0,-1436600000.0,-75300000.0,-173832000.0,-224729000.0,-110338000.0,0.0,-174788000.0,11457000.0,-99079000.0,1121162000.0,-784360000.0,83108000.0,515238000.0,100384000.0,463100000.0,98300000.0,142800000.0,64200000.0,69700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,100000.0,100000.0,-1248000.0,1251000.0,-50000.0,0.0,0.0,0.0,0.0,0.0,0.0,-3637000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,151300000.0,26100000.0,16700000.0,13900000.0,-21100000.0,-5100000.0,2200000.0,-68300000.0,102700000.0,-18300000.0,-32600000.0,53000000.0,48800000.0,12000000.0,-21300000.0,-136300000.0,-277817000.0,-15404000.0,382054000.0,0.0,96266000.0,50917000.0,-9427000.0,-24165000.0,-1998000.0,-4216000.0,26963000.0,-2382000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,310900000.0,159600000.0,133500000.0,54400000.0,40500000.0,61600000.0,66700000.0,64500000.0,132800000.0,30100000.0,48400000.0,76000000.0,80900000.0,32200000.0,19800000.0,40600000.0,175497000.0,453769000.0,472781000.0,0.0,276583000.0,180317000.0,129400000.0,138827000.0,148073000.0,148028000.0,104896000.0,65949000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,159600000.0,133500000.0,116800000.0,40500000.0,61600000.0,66700000.0,64500000.0,132800000.0,30100000.0,48400000.0,81000000.0,23000000.0,32100000.0,20200000.0,41100000.0,176900000.0,453314000.0,469173000.0,90727000.0,0.0,180317000.0,129400000.0,138827000.0,162992000.0,150071000.0,152244000.0,77933000.0,68331000.0,70800000.0,82900000.0,62100000.0,28600000.0,15800000.0
,operatingCashFlow,704700000.0,635300000.0,762400000.0,657200000.0,605500000.0,484800000.0,444900000.0,470300000.0,411500000.0,342700000.0,331000000.0,261000000.0,406100000.0,227200000.0,230700000.0,-120400000.0,1561000.0,413915000.0,603413000.0,0.0,670394000.0,796764000.0,704511000.0,636132000.0,415848000.0,367656000.0,217282000.0,132050000.0,52300000.0,31200000.0,25700000.0,28100000.0,3600000.0
,capitalExpenditure,-408200000.0,-404100000.0,-270500000.0,-245000000.0,-202900000.0,-156500000.0,-187900000.0,-216500000.0,-159700000.0,-109100000.0,-70900000.0,0.0,-72600000.0,-74200000.0,-39400000.0,-99200000.0,-94045000.0,-178491000.0,-146941000.0,0.0,-480506000.0,-666930000.0,-507255000.0,-762627000.0,-408028000.0,-347408000.0,-260201000.0,-182882000.0,-110800000.0,-86200000.0,-72000000.0,-37500000.0,-20000000.0
,freeCashFlow,296500000.0,231200000.0,491900000.0,412200000.0,402600000.0,328300000.0,257000000.0,253800000.0,251800000.0,233600000.0,260100000.0,261000000.0,333500000.0,153000000.0,191300000.0,-219600000.0,-92484000.0,235424000.0,456472000.0,0.0,189888000.0,129834000.0,197256000.0,-126495000.0,7820000.0,20248000.0,-42919000.0,-50832000.0,-58500000.0,-55000000.0,-46300000.0,-9400000.0,-16400000.0
