date,,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-01-25_FY
,totalOtherIncomeExpensesNet,35000000.0,71000000.0,-98000000.0,53000000.0,0.0,0.0,-164000000.0,0.0,0.0,-20000000.0,0.0,-36000000.0,-37000000.0,-28000000.0,-54000000.0,-30000000.0,-28000000.0,0.0
,incomeBeforeTax,-265000000.0,-271000000.0,-244000000.0,-16000000.0,-504000000.0,-694000000.0,-1886000000.0,-1536000000.0,-229000000.0,581000000.0,403000000.0,910000000.0,1723000000.0,1792000000.0,1444000000.0,1020000000.0,546000000.0,584000000.0
,incomeBeforeTaxRatio,-0.0237306349064207,-0.022547632914552,-0.0189544006836013,-0.00123858182381174,-0.0399207920792079,-0.0566207065350412,-0.159035331815499,-0.118290335001925,-0.0132676709154114,0.0327158060701616,0.0229551150603782,0.0492264416315049,0.0867573011077543,0.0900366778877556,0.0768862147915446,0.0553625705601389,0.0306983020353087,0.0180542245030451
,incomeTaxExpense,3000000.0,-16000000.0,-126000000.0,1000000.0,9000000.0,23000000.0,-498000000.0,-551000000.0,-77000000.0,203000000.0,78000000.0,343000000.0,618000000.0,658000000.0,7000000.0,-23000000.0,0.0,0.0
,netIncome,-268000000.0,-255000000.0,-118000000.0,-17000000.0,-513000000.0,-717000000.0,-1388000000.0,-985000000.0,-152000000.0,389000000.0,251000000.0,572000000.0,1111000000.0,1153000000.0,1088000000.0,524000000.0,-928000000.0,405000000.0
,netIncomeRatio,-0.0239992836034745,-0.0212164073550212,-0.00916647246174163,-0.00131599318779997,-0.0406336633663366,-0.0584971852818797,-0.117041909098575,-0.0758567577974586,-0.00880648899188876,0.0219043865082493,0.0142971064023696,0.0309423347398031,0.0559415911379658,0.0579309651811285,0.0579308875991694,0.0284411636995224,-0.0521758686607444,0.0125204810337898
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.83698,-0.80773,-0.3793,-0.05518,-1.67702,-2.34928,-5.5743,-4.49772,-0.70046,1.63445,1.07725,2.56502,4.93778,4.96983,4.26667,1.70684,-3.11409,1.38225
,EPSDiluted,-0.83698,-0.80773,-0.3793,-0.05518,-1.67702,-2.34928,-5.5743,-4.49772,-0.70046,1.63445,1.07725,2.56502,4.93778,4.96983,4.26667,1.70684,-3.11409,1.38225
,weightedAverageShsOut,320000000.0,315700000.0,311100000.0,308100000.0,305900000.0,305200000.0,249000000.0,219000000.0,217000000.0,238000000.0,233000000.0,223000000.0,225000000.0,232000000.0,255000000.0,307000000.0,298000000.0,293000000.0
,weightedAverageShsOutDil,320000000.0,315700000.0,311100000.0,308100000.0,305900000.0,305200000.0,249000000.0,219000000.0,217000000.0,238000000.0,233000000.0,223000000.0,225000000.0,232000000.0,255000000.0,307000000.0,298000000.0,293000000.0
