date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY
,operatingExpenses,416000000.0,441000000.0,286000000.0,215000000.0,143000000.0,100000000.0,82000000.0,77000000.0,80000000.0,88000000.0,117000000.0,119000000.0,78000000.0,57000000.0,47000000.0,43000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,33803000.0,61522000.0,27985000.0,14873000.0,4091000.0,2387000.0,2398000.0,2954000.0,3563000.0,4747000.0,5993000.0,8907000.0,13415000.0,16967000.0,20942000.0,21853793.0,18411185.0,19450751.0,21734050.0,25390599.0,24578362.0,22200000.0,19300000.0,17100000.0,14000000.0,11700000.0,7300000.0,6500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,43828000.0,43892000.0,15027000.0,12362000.0,4828000.0,28882000.0,18147000.0,21104000.0,20349000.0,9758000.0,11434000.0,5970000.0,3204000.0,2580000.0,3204000.0,3276520.0,4656312.0,3380213.0,2186335.0,849695.0,1522239.0,1800000.0,1000000.0,1100000.0,900000.0,500000.0,500000.0,300000.0
,EBITDA,158833000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.358350216815497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,115005000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.259467910855214,0.216471763543575,0.208593727291225,0.243869004979084,0.263800929575168,0.192524235275459,0.225649291626774,0.225464505339672,0.259379718898827,0.0900079518098537,0.15178420947799,-0.018699952457748,-0.0459650885751795,0.0645497533940103,0.177682948974033,-0.0700447302804922,0.28297651655711,0.263193976930901,0.189468175910611,0.203857808730073,0.23266256856732,0.291390728476821,0.326530612244898,0.448529411764706,0.347457627118644,0.495726495726496,0.433333333333333,0.388059701492537
,totalOtherIncomeExpensesNet,14641000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,115005000.0,97942000.0,57410000.0,55150000.0,38822000.0,19423000.0,18619000.0,17122000.0,26796000.0,8263000.0,19813000.0,-2006000.0,-2836000.0,2539000.0,5871000.0,-1608936.0,6045748.0,5075290.0,3122510.0,2920289.0,3349851.0,4400000.0,4800000.0,6100000.0,4100000.0,5800000.0,3900000.0,2600000.0
,incomeBeforeTaxRatio,0.259467910855214,0.216471763543575,0.208593727291225,0.243869004979084,0.263800929575168,0.192524235275459,0.225649291626774,0.225464505339672,0.259379718898827,0.0900079518098537,0.15178420947799,-0.018699952457748,-0.0459650885751795,0.0645497533940103,0.177682948974033,-0.0700447302804922,0.28297651655711,0.263193976930901,0.189468175910611,0.203857808730073,0.23266256856732,0.291390728476821,0.326530612244898,0.448529411764706,0.347457627118644,0.495726495726496,0.433333333333333,0.388059701492537
,incomeTaxExpense,5661000.0,-3374000.0,5117000.0,10233000.0,5602000.0,1368000.0,2906000.0,3704000.0,9682000.0,3623000.0,7420000.0,-543000.0,-1002000.0,1227000.0,1950000.0,-684685.0,2058698.0,1678286.0,965882.0,1010546.0,1374220.0,1800000.0,2000000.0,2500000.0,1700000.0,2300000.0,1400000.0,1000000.0
,netIncome,104720000.0,97004000.0,51620000.0,44917000.0,33220000.0,18055000.0,15713000.0,13418000.0,17114000.0,4640000.0,12393000.0,-1463000.0,51000.0,1171000.0,3921000.0,-924251.0,3987050.0,3397004.0,2156628.0,1909743.0,2327626.0,2600000.0,2800000.0,3600000.0,2400000.0,3500000.0,2800000.0,1900000.0
,netIncomeRatio,0.236263463542959,0.214398592542331,0.187556317762986,0.19861947591379,0.225734554646517,0.178964375631901,0.190430598814732,0.176689798659486,0.165659968250281,0.0505430105769964,0.0949407817120444,-0.0136381009200824,0.000826593623883693,0.02977068185285,0.118667150898856,-0.0402370958238707,0.186617358239051,0.176161557745504,0.130860228879251,0.133314210757084,0.161664337853856,0.172185430463576,0.19047619047619,0.264705882352941,0.203389830508475,0.299145299145299,0.311111111111111,0.283582089552239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.94,2.4948998762092,1.68,1.62,1.316667,0.893333,0.856667,0.8,1.646667,0.496580391174782,1.41,-0.186667,0.00659999378824114,0.153333,0.526667,-0.126667,0.536667,0.456667,0.293333,0.263333,0.316667,0.356667,0.36,0.423333333725309,0.316667,0.463333,0.316667,0.153333
,EPSDiluted,2.94,2.49228982840573,1.67,1.61,1.306667,0.886667,0.843333,0.793333,1.64,0.496382930332442,1.37,-0.186667,0.00645660176136096,0.15,0.516667,-0.126667,0.523333,0.453333,0.29,0.26,0.31,0.346667,0.343333,0.422222211796982,0.3,0.446667,0.306667,0.153333
,weightedAverageShsOut,34596422.0,38880919.0,30737499.0,27741276.0,25230380.0,20210821.0,18342023.0,16772500.0,10382631.0,9343905.0,8799204.0,7803231.0,7727280.0,7636957.0,7444937.0,7296718.0,7429286.0,7438695.0,7352141.0,7252189.0,7350398.0,7346939.0,7777778.0,8503937.0,7578947.0,7553957.0,8842105.0,13043478.0
,weightedAverageShsOutDil,34596422.0,38921637.0,30853050.0,27908232.0,25356597.0,20384400.0,18595227.0,16787199.0,10441434.0,9347622.0,9038403.0,7803231.0,7898892.0,7806667.0,7589032.0,7296718.0,7618567.0,7493391.0,7436648.0,7345165.0,7508471.0,7578947.0,8155340.0,8526316.0,8000000.0,7835821.0,9130435.0,13043478.0
