date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,EBITDA,623703000.0,591170000.0,236133000.0,262850000.0,177616000.0,135738000.0,83794000.0,114070000.0,114377000.0,36803000.0,-9616000.0,-10564332.0,-4232549.0
,EBITDARatio,0.539704941949764,0.482563725398164,0.369722097398215,0.384681242161123,0.320805698845492,0.278938153481949,0.153956110180204,0.440338002941506,0.507548191274096,0.288603445706982,-0.465936621765675,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,371932000.0,273345000.0,79707000.0,138898000.0,25596000.0,10999000.0,81188000.0,80845000.0,86935000.0,22498000.0,-11897000.0,-10653154.0,-4279292.0
,operatingIncomeRatio,0.321841547129419,0.223127664663229,0.124800172857329,0.203277364176129,0.0462308725995925,0.0226026665351483,0.14916806302731,0.3120814048199,0.385774255387128,0.176425843586547,-0.576460897373776,0.0,0.0
,totalOtherIncomeExpensesNet,137007000.0,-48878000.0,2095000.0,-60184000.0,-152936000.0,-756754000.0,18591000.0,-3382000.0,-5815000.0,19187000.0,-16196000.0,-22036135.0,-542089.0
,incomeBeforeTax,482389000.0,192713000.0,68896000.0,68530000.0,-143444000.0,-751450000.0,87105000.0,77270000.0,80509000.0,36184000.0,-28570000.0,-30302769.0,-4653465.0
,incomeBeforeTaxRatio,0.4174225989649,0.157308901352667,0.107872993704173,0.100293724653992,-0.259085063649631,-1.54421072532386,0.160039465561337,0.298281033464453,0.357258866129433,0.283749343245426,-1.38433956778758,0.0,0.0
,incomeTaxExpense,173530000.0,147592000.0,7330000.0,29930000.0,1669000.0,-85065000.0,19802000.0,25363000.0,24209000.0,6694000.0,-782000.0,-307788.0,-457610.0
,netIncome,293382000.0,28938000.0,56852000.0,39131000.0,-149946000.0,-665273000.0,67303000.0,51907000.0,56300000.0,29490000.0,-27788000.0,-29994981.0,-4195855.0
,netIncomeRatio,0.253870376251366,0.0236216808795644,0.0890152612353349,0.0572682582728054,-0.270828817894144,-1.3671191720918,0.12365692153923,0.200373671593624,0.249831374915687,0.231256028418849,-1.3464482992538,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.289302830095651,0.03,0.0582281644383356,0.0415519407223036,-0.16,-0.9,0.11,0.134916942399014,0.17,0.1,-0.12,-0.21,-0.13
,EPSDiluted,0.286809754476178,0.02,0.0573444165045243,0.0409686487391967,-0.16,-0.9,0.07,0.132436087156197,0.16,0.09,-0.12,-0.21,-0.13
,weightedAverageShsOut,1014100000.0,986755000.0,976366000.0,941737000.0,922114000.0,741097000.0,636130000.0,384733000.0,338541000.0,307068000.0,237087000.0,145806859.0,32384853.0
,weightedAverageShsOutDil,1022915000.0,1047368000.0,991413000.0,955145000.0,922114000.0,741097000.0,663785000.0,391940000.0,351875000.0,313572000.0,237087000.0,145806859.0,32384853.0
