date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,operatingExpenses,124872000.0,124850000.0,126505000.0,137377000.0,173351000.0,150038000.0,143833000.0,134531000.0,91760000.0,78819000.0,78895000.0,85709000.0,70273000.0,69662000.0,61878000.0,55705000.0,50590000.0,46343000.0
,costAndExpenses,1508475000.0,1608374000.0,1521327000.0,1465662000.0,1358934000.0,1581280000.0,1625523000.0,1535098000.0,1382254000.0,1283229000.0,994983000.0,1141963000.0,928038000.0,822998000.0,714779000.0,664449000.0,604554000.0,471126000.0
,interestExpense,71492000.0,55666000.0,48301000.0,57438000.0,69644000.0,62250000.0,57611000.0,54095000.0,39335000.0,35042000.0,30979000.0,19957000.0,19949000.0,27593000.0,16663000.0,18782000.0,21777000.0,29666000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2642000.0,1723000.0,98000.0,117000.0,321000.0,5111000.0,433000.0,5649000.0,201914000.0,149962000.0,154549000.0,113488000.0,100790000.0,2161000.0,1867000.0,870000.0,764000.0,805000.0
,EBITDA,437822000.0,659152000.0,636094000.0,473777000.0,369719000.0,438045000.0,578050000.0,899711000.0,964946000.0,697146000.0,596457000.0,745644000.0,360279000.0,222049000.0,183058000.0,124937000.0,88016000.0,83488000.0
,EBITDARatio,0.225257054364072,0.290913199426429,0.294853390057956,0.244300327640278,0.213916654901952,0.217476891730472,0.26237551857803,0.370379472739548,0.449798301951348,0.380868142872674,0.415102467758515,0.420289732537671,0.303385944066956,0.212917806931918,0.204312644396576,0.158445738577277,0.127226418967167,0.150752335191375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,435180000.0,657429000.0,635996000.0,473660000.0,369398000.0,432934000.0,577617000.0,894062000.0,763032000.0,547184000.0,441908000.0,632156000.0,259489000.0,219888000.0,181191000.0,124067000.0,87252000.0,82683000.0
,operatingIncomeRatio,0.223897759633268,0.290152762618816,0.294807963387958,0.244239997277399,0.213730926696954,0.214939425502951,0.262178980909066,0.368053977506628,0.355678450332496,0.298940184537588,0.307544552787929,0.356321081054879,0.218512084356819,0.210845672489611,0.202228869270176,0.157342400154214,0.126122063121742,0.14929876545885
,totalOtherIncomeExpensesNet,6092000.0,-659000.0,-4781000.0,-11823000.0,-2829000.0,19261000.0,81404000.0,4416000.0,-24652000.0,-31772000.0,-19532000.0,-13207000.0,-16482000.0,-17636000.0,-21119000.0,-855000.0,-1205000.0,-3025000.0
,incomeBeforeTax,390622000.0,621038000.0,594590000.0,414889000.0,308286000.0,404964000.0,613109000.0,873451000.0,733829000.0,493300000.0,404922000.0,612850000.0,232405000.0,183840000.0,146869000.0,106476000.0,66093000.0,50964000.0
,incomeBeforeTaxRatio,0.200972909286885,0.27409178997468,0.275614731776373,0.213935076279236,0.17837197945765,0.201053115508084,0.2782887151974,0.35956915147623,0.342065813136337,0.269502019489591,0.281804256551123,0.345439060175783,0.195705023969981,0.176280053620434,0.163921783095416,0.135033404521912,0.0955368990728615,0.0920245066439874
,incomeTaxExpense,110019000.0,178975000.0,166173000.0,132965000.0,83766000.0,160686000.0,138539000.0,216082000.0,179710000.0,106029000.0,76532000.0,107951000.0,48592000.0,37916000.0,32527000.0,27308000.0,16056000.0,10764000.0
,netIncome,278115000.0,439830000.0,427697000.0,278290000.0,220356000.0,236889000.0,467113000.0,649167000.0,545758000.0,382122000.0,327056000.0,501407000.0,180021000.0,141277000.0,113506000.0,74232000.0,46753000.0,40200000.0
,netIncomeRatio,0.143088665426735,0.194116611197002,0.198253576307303,0.143498604151348,0.127496337509229,0.117608655286876,0.212021478435324,0.267239292594971,0.254398714204074,0.208762721855669,0.227613646407417,0.282623093490346,0.15159318482864,0.135467347341895,0.126685045258212,0.0941413997940435,0.067581084870614,0.0725882027919373
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.0567,1.6711,1.625,1.0573,0.8099,1.1261,1.7748,2.47,2.0736,1.45,1.32,1.9099999994667,0.684,0.537,0.43,0.282,0.22,0.15
,EPSDiluted,1.0567,1.6711,1.625,1.0573,0.8099,1.1261,1.7748,2.47,2.0736,1.45,1.32,1.90506698188867,0.684,0.537,0.43,0.282,0.22,0.15
,weightedAverageShsOut,263192013.0,263196524.0,263196524.0,263196524.0,263196524.0,263196524.0,263196524.0,263196524.0,263196524.0,263517241.0,263197000.0,262516754.0,263197000.0,263197000.0,263196520.0,263197000.0,263197000.0,263196520.0
,weightedAverageShsOutDil,263192013.0,263196524.0,263196524.0,263196524.0,263196524.0,263196524.0,263196524.0,263196524.0,263196524.0,263517241.0,263197000.0,263196520.0,263197000.0,263197000.0,263196520.0,263197000.0,263197000.0,263196520.0
