date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-7880000.0,-2704000.0,-58960000.0,240000.0,-5205000.0,29123000.0,49120000.0,14982000.0,-21513000.0,115000.0,3690050.0,6219606.0,-16985114.0,-9649520.0,-16985113.0,38157875.0,18913947.0,0.0,1229472.0
,cashAtEndOfPeriod,33851000.0,42526000.0,45230000.0,104190000.0,103950000.0,109155000.0,80032000.0,30912000.0,15930000.0,37443000.0,37328052.0,33638002.0,46105827.0,36456307.0,46105828.0,63090941.0,24933066.0,6019119.0,1494300.0
,cashAtBeginningOfPeriod,41731000.0,45230000.0,104190000.0,103950000.0,109155000.0,80032000.0,30912000.0,15930000.0,37443000.0,37328000.0,33638002.0,27418396.0,63090941.0,46105827.0,63090941.0,24933066.0,6019119.0,0.0,264828.0
,operatingCashFlow,-7006000.0,5094000.0,5051000.0,1692000.0,-3669000.0,12753000.0,22419000.0,13596000.0,19901000.0,16782000.0,9387764.0,17147260.0,30807870.0,37068910.0,30807871.0,17456819.0,3729023.0,2907053.0,1539808.0
,capitalExpenditure,-1353000.0,-1762000.0,-2228000.0,-1577000.0,-1000000.0,-4158000.0,-3482000.0,-3195000.0,-2999000.0,-4074000.0,-3557245.0,-2395204.0,-7119510.0,-14234271.0,-5872212.0,-2503717.0,-1005848.0,-543245.0,-349856.0
,freeCashFlow,-8359000.0,3332000.0,2823000.0,115000.0,-4669000.0,8595000.0,18937000.0,10401000.0,16902000.0,12708000.0,5830519.0,14752056.0,23688360.0,22834639.0,24935659.0,14953102.0,2723175.0,2363808.0,1189952.0
