date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,netCashUsedProvidedByFinancingActivities,-10472000.0,4255000.0,129828000.0,85071000.0,-62045000.0,-113563000.0,136579000.0,49651000.0,156646000.0,15609000.0,-4456000.0,-76731000.0,-87288000.0,90012000.0,77935000.0,49440000.0,5581000.0,-39759000.0,-7549000.0,10426000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,296635000.0,-2430000.0,-149201000.0,158195000.0,524000.0,-8702000.0,-1746000.0,8713000.0,-15321000.0,-4934000.0,-16187000.0,34070000.0,-3496000.0,5459000.0,3676000.0,2269000.0,-533000.0,493000.0,0.0,0.0
,cashAtEndOfPeriod,310882000.0,14247000.0,16677000.0,165878000.0,7683000.0,7159000.0,15861000.0,17607000.0,8894000.0,24215000.0,29149000.0,45336000.0,11266000.0,14762000.0,9303000.0,5627000.0,3358000.0,3891000.0,0.0,0.0
,cashAtBeginningOfPeriod,14247000.0,16677000.0,165878000.0,7683000.0,7159000.0,15861000.0,17607000.0,8894000.0,24215000.0,29149000.0,45336000.0,11266000.0,14762000.0,9303000.0,5627000.0,3358000.0,3891000.0,3398000.0,0.0,0.0
,operatingCashFlow,286016000.0,319218000.0,247211000.0,226199000.0,176979000.0,206620000.0,158318000.0,138652000.0,41023000.0,60385000.0,17938000.0,72901000.0,120467000.0,104094000.0,117729000.0,35904000.0,5639000.0,19344000.0,25319000.0,30115000.0
,capitalExpenditure,-135027000.0,-352765000.0,-451560000.0,-256724000.0,-202604000.0,-205569000.0,-401726000.0,-296944000.0,-305590000.0,-145668000.0,-77901000.0,-34516000.0,-150458000.0,-212009000.0,-242776000.0,-171063000.0,-77498000.0,-33071000.0,0.0,0.0
,freeCashFlow,150989000.0,-33547000.0,-204349000.0,-30525000.0,-25625000.0,1051000.0,-243408000.0,-158292000.0,-264567000.0,-85283000.0,-59963000.0,38385000.0,-29991000.0,-107915000.0,-125047000.0,-135159000.0,-71859000.0,-13727000.0,25319000.0,30115000.0
