date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2014-03-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2001-12-31_FY
,netCashUsedProvidedByFinancingActivities,382913000.0,-139394000.0,-325063000.0,240893000.0,-414189000.0,260557000.0,117802000.0,0.0,-112044000.0,202769000.0,-115519000.0,-76282000.0,126609000.0,-17259000.0,191627000.0,1907126000.0,107469000.0,-544469000.0,-85730000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,163451000.0,-148521000.0,167672000.0,6250000.0,128368000.0,-16054000.0,45572000.0,45701000.0,-10729000.0,38404000.0,-50991000.0,15457000.0,12397000.0,-46931000.0,32870000.0,-9648000.0,17931000.0,30390000.0,54296000.0,0.0
,cashAtEndOfPeriod,465148000.0,301697000.0,450218000.0,222647000.0,216397000.0,88029000.0,104083000.0,45701000.0,58511000.0,69240000.0,30836000.0,81827000.0,66370000.0,53973000.0,100904000.0,68034000.0,77682000.0,86858000.0,56468000.0,0.0
,cashAtBeginningOfPeriod,301697000.0,450218000.0,282546000.0,216397000.0,88029000.0,104083000.0,58511000.0,0.0,69240000.0,30836000.0,81827000.0,66370000.0,53973000.0,100904000.0,68034000.0,77682000.0,59751000.0,56468000.0,2172000.0,0.0
,operatingCashFlow,205649000.0,216412000.0,203961000.0,366664000.0,365732000.0,292366000.0,242652000.0,0.0,366121000.0,290969000.0,268427000.0,228244000.0,237220000.0,136767000.0,199662000.0,85912000.0,9093000.0,50128000.0,34111000.0,0.0
,capitalExpenditure,-185871000.0,-304092000.0,-225473000.0,-213887000.0,-333647000.0,-411051000.0,-304245000.0,0.0,-257527000.0,-208412000.0,-160131000.0,-93681000.0,-321590000.0,-189028000.0,-341657000.0,-2036704000.0,-25872000.0,-37951000.0,-7291000.0,0.0
,freeCashFlow,19778000.0,-87680000.0,-21512000.0,152777000.0,32085000.0,-118685000.0,-61593000.0,0.0,108594000.0,82557000.0,108296000.0,134563000.0,-84370000.0,-52261000.0,-141995000.0,-1950792000.0,-16779000.0,12177000.0,26820000.0,0.0
