date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,operatingExpenses,59218000.0,46041000.0,37339748.0,33741183.0,33125690.0,28370001.0,21249710.0,14483835.0,11465092.0,21842578.0,24989202.0,31013051.0,40494845.0,38829880.0,49931109.0,74543835.0,67501986.0,70243373.0,59449157.0,45118000.0,28440567.0,18900000.0
,costAndExpenses,204184000.0,214380000.0,161940107.0,149866482.0,128097069.0,98814260.0,43599037.0,28025319.0,22701259.0,21842578.0,25112148.0,31013051.0,40494845.0,38829880.0,49931109.0,74543835.0,67506785.0,72184894.0,60786354.0,46182000.0,27127953.0,18900000.0
,interestExpense,61078000.0,41451000.0,25272557.0,18868494.0,17316073.0,6599083.0,1261626.0,2427729.0,4718037.0,4210097.0,4871446.0,5344713.0,5080033.0,4985162.0,3288660.0,2963496.0,530880.0,247072.0,365166.0,690000.0,424646.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,7179000.0,6662000.0,6288001.0,6006299.0,4947787.0,14202822.0,1583960.0,586343.0,1622736.0,2252412.0,3437767.0,4108538.0,4673959.0,5420330.0,5655595.0,5593661.0,4809663.0,6485355.0,5466145.0,4149000.0,1675816.0,1000000.0
,EBITDA,-108835000.0,-57670000.0,-118868555.0,-100983097.0,-100575979.0,-59794413.0,-35037622.0,-24393769.0,-5117807.0,-16834394.0,-18314770.0,-23570069.0,-33169805.0,-27857243.0,-43583379.0,-68320196.0,-61990049.0,-61249854.0,-51908691.0,-37478000.0,-25009510.0,-17800000.0
,EBITDARatio,-1.23437677214472,-0.384343676690126,-3.23156823548656,-2.35517630559129,-4.45552779759347,-2.40941099910243,-5.02154754133133,-8.01054542433404,-0.320650213937771,-6.10877605259071,-5.45145554053728,-7.06866542068183,-12.5118036755573,-5.01723751946713,-62.9694770528871,-108.448542647521,-87.671356422887,-13.7649865102811,-15.215716581299,-8.22788144895719,-56.5024501442524,-178.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-116014000.0,-64332000.0,-125156556.0,-106989396.0,-105523766.0,-73997235.0,-36621582.0,-24980112.0,-6740543.0,-19086806.0,-21752537.0,-27678607.0,-37843764.0,-33277573.0,-49238974.0,-73913857.0,-66799712.0,-67735209.0,-57374836.0,-41627000.0,-26685326.0,-18800000.0
,operatingIncomeRatio,-1.31579902461155,-0.428742802303263,-3.40251423795381,-2.49525809659733,-4.67471534848046,-2.98171255418407,-5.24855867934655,-8.20309161249137,-0.422320840744237,-6.92611943223169,-6.47471894811631,-8.3008162680195,-14.2748426019424,-5.99346776033818,-71.1407080988536,-117.327679696751,-94.4735720357021,-15.2224728267282,-16.8179783896787,-9.13874862788145,-60.2885183235546,-188.0
,totalOtherIncomeExpensesNet,-5799000.0,-5777000.0,-11614903.0,5165398.0,-4155336.0,-12671870.0,-4602966.0,-2672759.0,110473.0,1941.0,4680120.0,2568545.0,14226148.0,611.0,-1232964.0,1000.0,-2880346.0,882790.0,272064.0,-34596000.0,-25800000.0,0.0
,incomeBeforeTax,-182891000.0,-111560000.0,-162044016.0,-120692492.0,-126995175.0,-93268188.0,-42486174.0,-30072669.0,-11324771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-2.07429964840649,-0.743495414800597,-4.40533911475812,-2.81484828516565,-5.62590131360041,-3.75823403490144,-6.08906456580515,-9.87541044007846,-0.709540286287908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,-5387067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-180914000.0,-107657000.0,-159692116.0,-120692492.0,-126995175.0,-87881121.0,-42486174.0,-30072669.0,-11324771.0,-23276175.0,-21906303.0,-30317293.0,-28697649.0,-36795057.0,-51880549.0,-74103554.0,-56161725.0,-65933580.0,-55877905.0,-73541000.0,-46729174.0,-18100000.0
,netIncomeRatio,-2.05187705568788,-0.717483738537002,-4.34140020902278,-2.81484828516565,-5.62590131360041,-3.54116260913627,-6.08906456580515,-9.87541044007846,-0.709540286287908,-8.44633554590147,-6.52048793744276,-9.09215839282351,-10.8248857730111,-6.626985323398,-74.9572684519639,-117.62879656115,-79.4284677819688,-14.8175837166002,-16.3791910228819,-16.1451152579583,-105.572353245509,-181.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.34028240802477,-0.8,-1.44,-1.23,-1.46,-1.13,-0.71,-1.12,-0.51,-1.21,-1.379997,-2.339995,-2.819994,-4.85999,-6.899986,-9.83998,-7.619985,-10.19998,-10.19998,-15.659969,-11.399977,-5.999988
,EPSDiluted,-1.34028240802477,-0.8,-1.44,-1.23,-1.46,-1.13,-0.71,-1.12,-0.51,-1.21,-1.379997,-2.339995,-2.819994,-4.85999,-6.899986,-9.83998,-7.619985,-10.19998,-10.19998,-15.659969,-11.399977,-5.999988
,weightedAverageShsOut,172504000.0,134982000.0,110772328.0,98415000.0,87070000.0,78212000.0,59754000.0,29766000.0,23629000.0,19898632.0,16108385.0,13169526.0,10541597.0,7751945.0,7634872.0,7596239.0,7447518.0,6498230.0,5484229.0,4690442.0,4109808.0,3024006.0
,weightedAverageShsOutDil,172504000.0,134982000.0,110772328.0,98415000.0,87070000.0,78212000.0,59754000.0,29766000.0,23629000.0,19898632.0,16108385.0,13169526.0,10541597.0,7751945.0,7634872.0,7596239.0,7447518.0,6498230.0,5484229.0,4690442.0,4109808.0,3024006.0
