date,,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,incomeBeforeTaxRatio,0.571237681643561,0.499556186756613,0.515610036391496,0.568219983207389,0.470661157024793,0.362868328868741,0.564484515876127,0.145903257650543,0.00432632880098887,0.0,3.67670838800848,18.9290558734433,26.485167481088,122.589812676418,0.0,0.0,0.0
,incomeTaxExpense,548000000.0,532000000.0,805000000.0,764000000.0,493000000.0,273000000.0,773000000.0,79000000.0,-185000000.0,-898783000.0,-67271000.0,615514000.0,868970000.0,879156000.0,684125000.0,576841000.0,491515000.0
,netIncome,2775000000.0,2273000000.0,1878000000.0,1933000000.0,1774000000.0,1344000000.0,1958000000.0,647000000.0,189000000.0,-1551571000.0,795774000.0,1634015000.0,2117471000.0,1987239000.0,1572901000.0,1332297000.0,1331809000.0
,netIncomeRatio,0.463504259228328,0.403515000887626,0.35970120666539,0.405751469353484,0.366528925619835,0.276942097671543,0.383771070168561,0.127739387956565,0.0389369592088999,0.0,4.01622085394166,13.7497054863682,18.778731631178,84.990120605594,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,6.02082881319158,4.72224357469476,3.7662592903068,3.75453535439861,3.36303317535545,2.51552080077412,3.66564385592784,1.23473282442748,0.381818181818182,-3.56414,2.85,0.35269,0.36283,5.47,5.19,4.73,0.2861
,EPSDiluted,5.96774193548387,4.6677920296373,3.73014265114228,3.713123287987,3.32589038810179,2.49307633376801,3.63899260492769,1.22537878787879,0.37875751503006,-3.56414,2.85,0.35269,0.36283,5.47,5.19,4.73,0.2861
,weightedAverageShsOut,460900000.0,481339000.0,498638000.0,514844000.0,527500000.0,534283000.0,534149000.0,524000000.0,495000000.0,435328000.0,279218947.0,4633000000.0,5836000000.0,363297806.0,303063776.0,281669556.0,4655000000.0
,weightedAverageShsOutDil,465000000.0,486954000.0,503466000.0,520586000.0,533391000.0,539093000.0,538061000.0,528000000.0,499000000.0,435328000.0,279218947.0,4633000000.0,5836000000.0,363297806.0,303063776.0,281669556.0,4655000000.0
