date,,2020-12-27_FY,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2016-12-25_FY,2015-12-27_FY,2014-12-28_FY,2013-12-29_FY,2012-12-30_FY,2011-12-25_FY,2010-12-26_FY,2009-09-26_FY,2008-12-11_FY,2008-09-27_FY,2007-09-29_FY,2006-09-30_FY,2005-10-01_FY,2004-10-02_FY,2003-09-27_FY,2002-09-28_FY,2001-09-29_FY,2000-09-30_FY,1999-10-02_FY,1998-09-26_FY,1997-09-27_FY,1996-09-28_FY,1995-09-30_FY,1994-10-01_FY
,netCashUsedForInvestingActivites,-327002000.0,-717061000.0,-338891000.0,-992072000.0,-327585000.0,-549184000.0,-63385000.0,-181800000.0,-60400000.0,-58200000.0,-113700000.0,-13500000.0,-121632000.0,-121600000.0,-1184500000.0,32258000.0,-417600000.0,-347500000.0,-56900000.0,-81800000.0,-349100000.0,-95864000.0,-71300000.0,-47300000.0,-47700000.0,-32500000.0,-71600000.0,-23600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-430988000.0,-289917000.0,-1117009000.0,-1382189000.0,-556658000.0,-683780000.0,-910234000.0,-758578000.0,-881833000.0,-881833000.0,-3197399000.0,-719762000.0,-1646028000.0,0.0,-1368700000.0,0.0,-16829000.0,-523634000.0,-143133000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,332000.0,0.0,198282000.0,0.0,800000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-110242000.0,-2898000.0,-236000.0,-14641000.0,-117957000.0,-99233000.0,332000.0,0.0,198300000.0,0.0,800000000.0,0.0,0.0,177200000.0,0.0,0.0,39700000.0,0.0,0.0,0.0,0.0,-1568000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,-525000.0,0.0,0.0,-714785000.0,-1498470000.0,0.0,0.0,0.0,0.0,0.0,0.0,-6328000.0,-6300000.0,-6000000.0,-72545000.0,-4000000.0,-4000000.0,-2500000.0,-2500000.0,-2500000.0,-2476000.0,-1900000.0,-1700000.0,-1700000.0,-1700000.0,-1700000.0,-2100000.0
,otherFinancingActivites,0.0,515959000.0,1071149000.0,-8593000.0,563770000.0,1702836000.0,580450000.0,0.0,1076863000.0,1050292000.0,0.0,0.0,0.0,0.0,0.0,-3938000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-136708000.0,-34526000.0,-384246000.0,466395000.0,-828219000.0,-585005000.0,-905595000.0,-250200000.0,-111000000.0,126900000.0,-29500000.0,101200000.0,797743000.0,797700000.0,630200000.0,-38750000.0,18900000.0,96700000.0,-39800000.0,-21800000.0,254200000.0,-22619000.0,-19600000.0,-32500000.0,300000.0,27300000.0,40200000.0,-30300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,4065000.0,3534000.0,16364000.0,-38587000.0,-4264000.0,-29775000.0,-6500000.0,-1600000.0,-4100000.0,-1600000.0,-4100000.0,0.0,0.0,0.0,-53000.0,100000.0,-100000.0,-500000.0,-500000.0,0.0,37000.0,100000.0,-400000.0,0.0,0.0,-600000.0,-100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,267829000.0,-81001000.0,-227953000.0,292008000.0,-399029000.0,-118073000.0,67937000.0,440000000.0,26600000.0,-64500000.0,-130200000.0,158500000.0,-4615000.0,-4600000.0,-90200000.0,23837000.0,94400000.0,21600000.0,1700000.0,-6000000.0,-7100000.0,12357000.0,-9400000.0,4800000.0,2300000.0,6100000.0,0.0,6700000.0
,cashAtEndOfPeriod,548406000.0,257385000.0,353557000.0,589531000.0,40609000.0,458070000.0,576137000.0,508200000.0,68200000.0,41600000.0,89800000.0,220100000.0,61553000.0,61600000.0,66200000.0,156404000.0,132600000.0,38200000.0,16600000.0,14900000.0,21000000.0,28060000.0,15700000.0,25100000.0,20300000.0,18000000.0,0.0,11200000.0
,cashAtBeginningOfPeriod,280577000.0,338386000.0,581510000.0,297523000.0,439638000.0,576143000.0,508200000.0,68200000.0,41600000.0,106100000.0,220000000.0,61600000.0,66168000.0,66200000.0,156400000.0,132567000.0,38200000.0,16600000.0,14900000.0,20900000.0,28100000.0,15703000.0,25100000.0,20300000.0,18000000.0,11900000.0,11200000.0,4500000.0
,operatingCashFlow,0.0,666521000.0,491650000.0,801321000.0,795362000.0,1020380000.0,1066692000.0,878500000.0,199600000.0,-129000000.0,14600000.0,75000000.0,-680726000.0,-680700000.0,464000000.0,30382000.0,493100000.0,272400000.0,98900000.0,98100000.0,87800000.0,130803000.0,81500000.0,85000000.0,49600000.0,11400000.0,32700000.0,60700000.0
,capitalExpenditure,-354762000.0,-348120000.0,-348666000.0,-339872000.0,-272500000.0,-175764000.0,-171443000.0,-116223000.0,135968000.0,-135968000.0,-179332000.0,-88193000.0,-152501000.0,-152500000.0,-172323000.0,-143882000.0,-116588000.0,-79642000.0,-53574000.0,-80400000.0,-112600000.0,0.0,-69600000.0,-53500000.0,-50200000.0,-34300000.0,-64700000.0,-25500000.0
,freeCashFlow,-354762000.0,318401000.0,142984000.0,461449000.0,454402000.0,830118000.0,895249000.0,762300000.0,109300000.0,-265000000.0,-164700000.0,-13200000.0,-833227000.0,-833200000.0,291700000.0,-113500000.0,376500000.0,192800000.0,45300000.0,17700000.0,-24800000.0,130803000.0,11900000.0,31500000.0,-600000.0,-22900000.0,-32000000.0,35200000.0
