date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-62525000.0,-673443000.0,-347000000.0,-331000000.0,-455500000.0,-384500000.0,-56500000.0,-6250000.0,-327150000.0,-49350000.0,-201250000.0,-6169000.0,-50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,471570000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050000.0,1946000.0,43474000.0,24519000.0,10286000.0,15739000.0,6065000.0,101997000.0,600000.0,300000.0,68100000.0,900000.0,3300000.0,0.0,4700000.0,0.0
,commonStockRepurchased,0.0,-255467000.0,-161737000.0,-6809000.0,-3610000.0,-8010000.0,-13554000.0,-73510000.0,-170292000.0,-4314000.0,-1853000.0,-1623000.0,-70818000.0,-70850000.0,-450011000.0,-12153000.0,-1482000.0,0.0,0.0,0.0,-1650000.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0
,dividendsPaid,-18862000.0,-32428000.0,-30589000.0,-16315000.0,-23579000.0,-58775000.0,-58288000.0,-29112000.0,-30302000.0,-31045000.0,-30796000.0,-30681000.0,-92865000.0,-68561000.0,-45825000.0,-27339000.0,-10021000.0,0.0,0.0,0.0,-40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-852000.0,-4489000.0,0.0,-3357000.0,-1979000.0,8729000.0,4794000.0,-7581000.0,0.0,-10779000.0,0.0,16280000.0,1105000.0,745000.0,0.0,-780000.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-100000.0,-200000.0,0.0,0.0,-100000.0
,netCashUsedProvidedByFinancingActivities,-103150000.0,-465221000.0,56864000.0,716569000.0,-285278000.0,-199264000.0,260729000.0,-97119000.0,-10991000.0,91595000.0,355847000.0,-37904000.0,-171855000.0,-206256000.0,-373145000.0,3982000.0,12236000.0,10286000.0,15739000.0,-73351000.0,74763000.0,-5100000.0,32800000.0,65500000.0,12500000.0,10200000.0,4400000.0,2800000.0,-300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,50730000.0,-70844000.0,202201000.0,7676000.0,-78194000.0,70334000.0,-206497000.0,138786000.0,86777000.0,-3666000.0,-22265000.0,-31346000.0,63789000.0,4049000.0,-123013000.0,24027000.0,11888000.0,18329000.0,48570000.0,-33332000.0,50563000.0,-200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,224915000.0,174185000.0,245029000.0,42828000.0,35152000.0,113346000.0,43012000.0,249509000.0,110723000.0,23946000.0,27612000.0,49877000.0,81223000.0,17434000.0,13385000.0,136398000.0,112371000.0,100483000.0,82154000.0,33584000.0,59355000.0,8800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,174185000.0,245029000.0,42828000.0,35152000.0,113346000.0,43012000.0,249509000.0,110723000.0,23946000.0,27612000.0,49877000.0,81223000.0,17434000.0,13385000.0,136398000.0,112371000.0,100483000.0,82154000.0,33584000.0,66916000.0,8792000.0,9000000.0,23300000.0,3500000.0,7200000.0,3400000.0,4000000.0,2100000.0,1900000.0
,operatingCashFlow,278858000.0,696203000.0,730670000.0,300711000.0,305034000.0,999437000.0,728726000.0,888871000.0,1005340000.0,868597000.0,525698000.0,453677000.0,675004000.0,812224000.0,837170000.0,460479000.0,222289000.0,161518000.0,131433000.0,254006000.0,49005000.0,24000000.0,30000000.0,34400000.0,4700000.0,5100000.0,4100000.0,2700000.0,1300000.0
,capitalExpenditure,-145481000.0,-347512000.0,-641458000.0,-567087000.0,-119799000.0,-743776000.0,-1052341000.0,-662461000.0,-973988000.0,-1011578000.0,-738090000.0,-452646000.0,-448893000.0,-607686000.0,-597919000.0,-380094000.0,-191560000.0,-117095000.0,-83843000.0,-172850000.0,-57153000.0,-19100000.0,-79600000.0,-84300000.0,-24000000.0,-16500000.0,-9400000.0,-3800000.0,-2200000.0
,freeCashFlow,133377000.0,348691000.0,89212000.0,-266376000.0,185235000.0,255661000.0,-323615000.0,226410000.0,31352000.0,-142981000.0,-212392000.0,1031000.0,226111000.0,204538000.0,239251000.0,80385000.0,30729000.0,44423000.0,47590000.0,81156000.0,-8148000.0,4900000.0,-49600000.0,-49900000.0,-19300000.0,-11400000.0,-5300000.0,-1100000.0,-900000.0
