date,,2021-01-31_FY,2020-01-31_FY,2019-01-31_FY,2018-01-31_FY,2017-01-31_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY,2013-01-31_FY,2012-01-31_FY,2011-01-31_FY,2010-01-31_FY,2009-01-31_FY,2008-01-31_FY,2007-01-31_FY,2006-01-31_FY,2005-12-31_FY,2005-01-31_FY,2004-01-31_FY,2003-01-31_FY,2002-01-31_FY,2001-01-31_FY,2000-01-31_FY,1999-01-31_FY,1998-01-31_FY,1997-01-31_FY,1996-01-31_FY,1995-01-31_FY,1994-01-31_FY,1993-01-31_FY,1992-07-31_FY,1991-07-31_FY,1990-07-31_FY,1989-07-31_FY
,operatingExpenses,643727000.0,870915000.0,873582000.0,893030000.0,736917000.0,654154000.0,592364000.0,454182000.0,351149000.0,284492000.0,254113000.0,210661000.0,204568000.0,107096000.0,87689000.0,67888000.0,47452000.0,49678000.0,47039000.0,45107000.0,35814000.0,29860000.0,29583000.0,28600000.0,23800000.0,23900000.0,23400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1954431000.0,2913439000.0,2842681000.0,2645063000.0,2282491000.0,2159658000.0,1951960000.0,1586780000.0,1299231000.0,1144977000.0,966472000.0,744657000.0,715023000.0,486513000.0,399159000.0,307114000.0,208986000.0,211212000.0,209268000.0,198474000.0,193974000.0,165959000.0,138855000.0,122600000.0,115300000.0,111500000.0,119600000.0,172300000.0,204100000.0,109100000.0,168600000.0,138300000.0,144100000.0,87100000.0
,interestExpense,50354000.0,44407000.0,43924000.0,43488000.0,15675000.0,6691000.0,7942000.0,9223000.0,7764000.0,5713000.0,4027000.0,4705000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,38625000.0,38735000.0,38819000.0,37783000.0,32481000.0,25392000.0,20374000.0,13676000.0,9907000.0,7473000.0,5733000.0,5380000.0,6947000.0,5427000.0,4431000.0,3125000.0,1344000.0,1344000.0,1275000.0,1489000.0,1216000.0,1160000.0,1438000.0,1400000.0,1200000.0,1500000.0,1600000.0,1200000.0,1000000.0,400000.0,600000.0,300000.0,200000.0,200000.0
,EBITDA,139340000.0,285760000.0,272346000.0,199658000.0,136425000.0,209876000.0,185269000.0,145127000.0,110395000.0,93697000.0,102665000.0,61587000.0,3070000.0,37782000.0,32289000.0,20083000.0,3324000.0,4410000.0,16068000.0,5666000.0,8668000.0,22258000.0,12215000.0,400000.0,6000000.0,7600000.0,3700000.0,300000.0,5800000.0,7500000.0,7500000.0,4000000.0,18000000.0,11900000.0
,EBITDARatio,0.0678005358256786,0.0904171033114125,0.0885330250750274,0.0711301781514234,0.0571668618671784,0.0895321187880256,0.0875208741269478,0.0844630320370195,0.0788694016441872,0.0761021149268072,0.0965437406667645,0.0769006972469733,0.0043169756983798,0.0728162075903698,0.0756152565354541,0.0619707966130983,0.0155125584521043,0.0205807409066726,0.0717126139756584,0.0279593981771617,0.0430331734731365,0.118990468146073,0.0816336077844311,0.00328947368421053,0.0499583680266445,0.0646258503401361,0.0304026294165982,0.00175029171528588,0.0277644806127334,0.0645438898450947,0.0427350427350427,0.028169014084507,0.111179740580605,0.120445344129555
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,100715000.0,247025000.0,233527000.0,161875000.0,103944000.0,184484000.0,164895000.0,131451000.0,100488000.0,86224000.0,96932000.0,56207000.0,-3877000.0,32355000.0,27858000.0,16958000.0,1980000.0,3066000.0,14793000.0,4177000.0,7452000.0,21098000.0,10777000.0,-1000000.0,4800000.0,6100000.0,2100000.0,-900000.0,4800000.0,7100000.0,6900000.0,3700000.0,17800000.0,11700000.0
,operatingIncomeRatio,0.0490062506508053,0.0781609915506078,0.0759139173944025,0.0576696029623739,0.0435561831769983,0.0787000104942448,0.0778962186829046,0.0765036831485406,0.0717915524473126,0.0700324317475376,0.0911525629017758,0.0701829524113957,-0.0054517637728399,0.0623569000208145,0.0652386204764682,0.0523278777555605,0.00924033265197547,0.0143085151065438,0.0660221993117946,0.0206117907140848,0.0369962169729826,0.112789149831335,0.0720233639863131,-0.00822368421052632,0.0399666944213156,0.0518707482993197,0.0172555464256368,-0.00525087514585764,0.0229775011967449,0.0611015490533563,0.0393162393162393,0.026056338028169,0.10994441012971,0.118421052631579
,totalOtherIncomeExpensesNet,-14635000.0,-20520000.0,-5773000.0,-8338000.0,-10507000.0,1340000.0,11488000.0,0.0,-719000.0,-1271000.0,0.0,0.0,-33523000.0,0.0,0.0,0.0,0.0,-882000.0,0.0,-3556000.0,0.0,643000.0,-1200000.0,0.0,0.0,0.0,0.0,-11300000.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,35726000.0,182098000.0,183830000.0,110049000.0,77762000.0,179133000.0,168441000.0,122228000.0,92005000.0,79240000.0,92905000.0,51502000.0,-9441000.0,29197000.0,21496000.0,12609000.0,1980000.0,1980000.0,13614000.0,2270000.0,3875000.0,18590000.0,9714000.0,-1700000.0,3700000.0,4000000.0,-300000.0,-15800000.0,2400000.0,6100000.0,5600000.0,2300000.0,16200000.0,10300000.0
,incomeBeforeTaxRatio,0.0173836797969585,0.0576174890775532,0.0597586379074497,0.0392060672519308,0.0325850065055197,0.0764172989520259,0.0795713452267633,0.0711359531983767,0.0657310503036681,0.0643599217349564,0.087365667234654,0.0643080473089064,-0.0132757549082748,0.0562705736333711,0.0503399162094249,0.0389080204399022,0.00924033265197547,0.00924033265197547,0.0607602393990922,0.0112015238020044,0.0192378342418556,0.0993814719577455,0.0649192686056459,-0.0139802631578947,0.0308076602830974,0.0340136054421769,-0.00246507806080526,-0.0921820303383897,0.0114887505983724,0.0524956970740103,0.0319088319088319,0.0161971830985915,0.100061766522545,0.104251012145749
,incomeTaxExpense,12203000.0,38261000.0,45763000.0,47925000.0,25824000.0,64800000.0,59450000.0,45826000.0,35436000.0,29620000.0,36223000.0,19784000.0,4588000.0,11707000.0,8307000.0,5517000.0,1277000.0,1277000.0,5238000.0,1888000.0,1511000.0,7436000.0,3934000.0,-500000.0,900000.0,900000.0,100000.0,-4100000.0,1100000.0,2600000.0,2300000.0,1000000.0,6600000.0,4400000.0
,netIncome,23545000.0,143837000.0,138067000.0,62124000.0,51938000.0,114333000.0,110361000.0,77360000.0,56875000.0,49620000.0,56682000.0,31718000.0,-14029000.0,17490000.0,13189000.0,7092000.0,703000.0,703000.0,8376000.0,382000.0,2364000.0,11154000.0,5780000.0,-1200000.0,2800000.0,3100000.0,-400000.0,-11700000.0,1300000.0,3500000.0,3300000.0,1300000.0,9600000.0,5900000.0
,netIncomeRatio,0.0114566069758548,0.0455113552946656,0.0448822056245872,0.0221323021741129,0.0217638443955105,0.048773922398899,0.0521344163865735,0.0450230498693133,0.0406331556548136,0.040302111515504,0.0533024137580825,0.0396047268949535,-0.0197273133786874,0.0337079950970189,0.0308863581543592,0.0218840257720507,0.00328078477491856,0.00328078477491856,0.0373826770388421,0.00188501413760603,0.0117363200381281,0.0596288831746473,0.0386281009409752,-0.00986842105263158,0.0233139050791007,0.0263605442176871,-0.00328677074774034,-0.0682613768961494,0.00622307324078506,0.0301204819277108,0.0188034188034188,0.00915492957746479,0.0592958616429895,0.0597165991902834
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.49,2.98,2.81,1.27,1.12,2.52,2.55,1.905,1.42,1.255,1.48,0.935,-0.425,0.545,0.5,0.31,0.06526,0.033333,0.403333,0.02,0.116667,0.566667,0.286667,-0.06,0.143333,0.153333,-0.02,-0.60697,0.0667,0.176755,0.170085,0.070035,0.543605,0.40687
,EPSDiluted,0.48,2.94,2.75,1.25,1.1,2.46,2.485,1.855,1.4,1.23,1.44,0.915,-0.425,0.525,0.47,0.29,0.06526,0.03,0.38,0.016667,0.106667,0.523333,0.28,-0.06,0.133333,0.15,-0.02,-0.60697,0.0667,0.176755,0.170085,0.070035,0.543605,0.40687
,weightedAverageShsOut,48242000.0,48209000.0,49140000.0,48820000.0,46308000.0,45328000.0,43298000.0,40646000.0,40012000.0,39592000.0,38350000.0,33980000.0,33072000.0,32238000.0,26398000.0,23018000.0,10773000.0,21546000.0,20736000.0,20292000.0,20028000.0,19686000.0,20136000.0,19617000.0,19461000.0,20238000.0,19380000.0,19276076.0,19490255.0,19801420.0,19402064.0,18562147.0,17659882.0,14500946.0
,weightedAverageShsOutDil,48781000.0,48895000.0,50274000.0,49750000.0,47394000.0,46512000.0,44424000.0,41728000.0,40560000.0,40384000.0,39410000.0,34716000.0,33072000.0,33340000.0,27964000.0,24472000.0,10773000.0,22584000.0,22044000.0,22041000.0,22122000.0,21363000.0,20544000.0,19617000.0,21153000.0,20550000.0,19380000.0,19276076.0,19490255.0,19801420.0,19402064.0,18562147.0,17659882.0,14500946.0
