date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2695000.0,2879000.0,0.0,-280000.0,-24465000.0,0.0,158000.0,0.0,0.0,-300000.0,0.0,-1100000.0,1900000.0,-200000.0,-9200000.0,-1500000.0,-200000.0,0.0,0.0,-100000.0,0.0
,netCashUsedForInvestingActivites,-22329000.0,-5638000.0,-13636000.0,36924000.0,-20427000.0,-34590000.0,-37272000.0,-181263000.0,206459000.0,36737000.0,-77279000.0,-3643000.0,-20696000.0,-56408000.0,-2763000.0,-2509000.0,-32200000.0,-2545000.0,-4384000.0,-2453000.0,3074000.0,-5500000.0,-1600000.0,-2100000.0,1500000.0,-1400000.0,-9900000.0,-2000000.0,-600000.0,-300000.0,-200000.0,-200000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-13725000.0,-22321000.0,-23487000.0,-22362000.0,-21884000.0,-11761000.0,0.0,-21835000.0,-4379000.0,-4443000.0,-10865000.0,-21413000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,1565000.0,1327000.0,1030000.0,657000.0,3396000.0,2756000.0,0.0,0.0,1260000.0,1331000.0,3834000.0,2931000.0,2077000.0,1379000.0,310000.0,336000.0,1277000.0,6000000.0,0.0,0.0,100000.0,7800000.0,500000.0,9400000.0,0.0,700000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,-77000.0,-32000.0,-90000.0,-98000.0,-90000.0,0.0,-106000.0,-660000.0,-4975000.0,-107000.0,-164000.0,-150000.0,-184000.0,-184000.0,-193000.0,-1925000.0,-2815000.0,-8400000.0,-2700000.0,-4900000.0,-3100000.0,-2900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-20805000.0,-34579000.0,-26287000.0,-21192000.0,-18015000.0,-15806000.0,-14841000.0,-28331000.0,-9780000.0,-12453000.0,-8966000.0,-5690000.0,-4069000.0,-3879000.0,-3251000.0,-4111000.0,-2885000.0,-1837000.0,-1117000.0,-197000.0,-135000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200000.0,0.0,0.0,0.0
,otherFinancingActivites,-324000.0,-15741000.0,-9514000.0,-6039000.0,-7804000.0,-3576000.0,-3997000.0,-7641000.0,-3233000.0,-640000.0,3740000.0,0.0,-1735000.0,-1594000.0,-1218000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,5500000.0,100000.0,0.0,100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-18645000.0,-68183000.0,-55882000.0,-47630000.0,-44636000.0,81775000.0,-22710000.0,-55580000.0,2519000.0,-13797000.0,-15943000.0,-26115000.0,-18722000.0,41021000.0,156000.0,-4950000.0,17123000.0,-2394000.0,-2092000.0,-2916000.0,115000.0,-3800000.0,-1700000.0,-10500000.0,-2900000.0,7500000.0,3200000.0,10200000.0,6900000.0,1400000.0,900000.0,-200000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,12245000.0,-3350000.0,-8730000.0,21330000.0,-4640000.0,-10440000.0,-12143000.0,5964000.0,1860000.0,-911000.0,-7542000.0,3181000.0,-1784000.0,8657000.0,5355000.0,-4161000.0,1474000.0,6261000.0,3464000.0,-624000.0,-762000.0,-1600000.0,600000.0,-1000000.0,-600000.0,0.0,0.0,0.0,-200000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,36264000.0,-719000.0,-15207000.0,46515000.0,-15139000.0,86829000.0,-35512000.0,-181685000.0,271479000.0,-1692000.0,-62919000.0,58063000.0,-47630000.0,31787000.0,16115000.0,18760000.0,-17986000.0,20668000.0,9728000.0,963000.0,2663000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,169681000.0,192417000.0,193136000.0,208343000.0,161828000.0,176967000.0,90138000.0,125650000.0,307335000.0,35856000.0,37548000.0,100467000.0,42404000.0,90034000.0,58247000.0,42132000.0,40972000.0,58958000.0,38290000.0,28562000.0,27599000.0,24900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,133417000.0,193136000.0,208343000.0,161828000.0,176967000.0,90138000.0,125650000.0,307335000.0,35856000.0,37548000.0,100467000.0,42404000.0,90034000.0,58247000.0,42132000.0,23372000.0,58958000.0,38290000.0,28562000.0,27599000.0,24936000.0,23400000.0,18700000.0,20200000.0,14200000.0,5300000.0,9900000.0,4800000.0,1800000.0,1100000.0,1500000.0,1500000.0,0.0
,operatingCashFlow,64993000.0,76452000.0,63041000.0,35891000.0,54564000.0,50084000.0,36613000.0,49194000.0,60641000.0,-23721000.0,37845000.0,84640000.0,-6428000.0,38517000.0,13367000.0,30380000.0,-4383000.0,19346000.0,12740000.0,6956000.0,236000.0,12600000.0,7400000.0,12100000.0,8000000.0,2800000.0,2100000.0,-3100000.0,-3100000.0,-300000.0,-1200000.0,400000.0,0.0
,capitalExpenditure,-12262000.0,-11494000.0,-12465000.0,-4069000.0,-5742000.0,-123946000.0,-4224000.0,-12784000.0,-29191000.0,-14551000.0,-28294000.0,-6301000.0,-4898000.0,-61103000.0,-8494000.0,-2429000.0,-3254000.0,-2545000.0,-1317000.0,-2453000.0,-1580000.0,-1400000.0,-1600000.0,-1100000.0,-400000.0,-1200000.0,-700000.0,-500000.0,-400000.0,-300000.0,-200000.0,-100000.0,0.0
,freeCashFlow,52731000.0,64958000.0,50576000.0,31822000.0,48822000.0,-73862000.0,32389000.0,36410000.0,31450000.0,-38272000.0,9551000.0,78339000.0,-11326000.0,-22586000.0,4873000.0,27951000.0,-7637000.0,16801000.0,11423000.0,4503000.0,-1344000.0,11200000.0,5800000.0,11000000.0,7600000.0,1600000.0,1400000.0,-3600000.0,-3500000.0,-600000.0,-1400000.0,300000.0,0.0
