date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-72047000.0,16584000.0,-8360000.0,-27420000.0,-84144000.0,59725000.0,-70037000.0,86772000.0,-36314000.0,33477000.0,40309000.0,-293943000.0,327909000.0,61921000.0,-9021000.0,20308000.0,0.0,0.0
,cashAtEndOfPeriod,78727000.0,150774000.0,127632000.0,135992000.0,163412000.0,247556000.0,187831000.0,257868000.0,171096000.0,207410000.0,173933000.0,133624000.0,427567000.0,99658000.0,37737000.0,46758000.0,0.0,0.0
,cashAtBeginningOfPeriod,150774000.0,134190000.0,135992000.0,163412000.0,247556000.0,187831000.0,257868000.0,171096000.0,207410000.0,173933000.0,133624000.0,427567000.0,99658000.0,37737000.0,46758000.0,26450000.0,0.0,0.0
,operatingCashFlow,96112000.0,55637000.0,50784000.0,36920000.0,43478000.0,56323000.0,59749000.0,233846000.0,106643000.0,182490000.0,216451000.0,-28388000.0,128075000.0,56432000.0,96316000.0,137218000.0,21452000.0,2219000.0
,capitalExpenditure,-99379000.0,-85645000.0,-49592000.0,-151593000.0,-34921000.0,-247698000.0,-148026000.0,-57690000.0,-193956000.0,-582777000.0,-778458000.0,-417499000.0,-398410000.0,-109408000.0,-115389000.0,-5103000.0,0.0,0.0
,freeCashFlow,-3267000.0,-30008000.0,1192000.0,-114673000.0,8557000.0,-191375000.0,-88277000.0,176156000.0,-87313000.0,-400287000.0,-562007000.0,-445887000.0,-270335000.0,-52976000.0,-19073000.0,132115000.0,21452000.0,2219000.0
