date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-142014000.0,258202000.0,259575000.0,236585000.0,644805000.0,282632000.0,285974000.0,303300000.0,304637000.0,293370000.0,198429000.0,91874000.0,-2960263000.0,543434000.0,445459000.0,323730000.0,243279000.0,150445000.0,111672000.0,-100763000.0
,operatingIncomeRatio,-0.0765735939885949,0.0962072575927506,0.0953722023510998,0.0913009669022659,0.238605015180978,0.100716840258228,0.0965717622133018,0.102946517366497,0.103373867979846,0.097663883371939,0.0709183079020184,0.0340523286672024,-0.899971027155733,0.165588408439666,0.153727360225501,0.121425554691198,0.0994176637897215,0.0691829336654102,0.0600503000310275,-0.0576437475329371
,totalOtherIncomeExpensesNet,516218000.0,547725000.0,429905000.0,1144320000.0,403697000.0,303763000.0,277642000.0,312817000.0,570936000.0,186855000.0,253247000.0,1113519000.0,111432000.0,131542000.0,154792000.0,200801000.0,173247000.0,173586000.0,219796000.0,238526000.0
,incomeBeforeTax,-658232000.0,-289523000.0,-170330000.0,-907735000.0,241108000.0,-21131000.0,8332000.0,-9517000.0,-266299000.0,106515000.0,-54818000.0,-1021645000.0,-3071695000.0,411892000.0,290667000.0,122929000.0,70032000.0,-23141000.0,-108124000.0,-339289000.0
,incomeBeforeTaxRatio,-0.354917049856358,-0.107877606835059,-0.0625820946796218,-0.350305738702912,0.0892201177104013,-0.00753010116156915,0.00281366810535654,-0.00323027367549276,-0.0903644589106546,0.0354592103397147,-0.0195918933350107,-0.378664163106036,-0.933848277757459,0.125506576196982,0.100308828903818,0.046108553463177,0.02861906630051,-0.0106415119675048,-0.0581424049050327,-0.194097927381109
,incomeTaxExpense,-58006000.0,72254000.0,32515000.0,-280218000.0,76675000.0,50177000.0,-8787000.0,14809000.0,-107089000.0,43296000.0,21599000.0,-149110000.0,-220319000.0,146641000.0,122080000.0,45484000.0,62554000.0,11852000.0,-50638000.0,-62902000.0
,netIncome,-582739000.0,-363304000.0,-218240000.0,-639716000.0,141431000.0,-96072000.0,-9590000.0,-48460000.0,-183112000.0,42946000.0,-87523000.0,-868189000.0,-2851083000.0,245990000.0,153072000.0,61573000.0,-155380000.0,-34993000.0,-3582906000.0,-280573000.0
,netIncomeRatio,-0.314211412869997,-0.135368748160265,-0.0801850310742715,-0.246874017130629,0.052335428388522,-0.034235572324749,-0.00323848741363049,-0.016448362121927,-0.0621362333318855,0.0142968713068524,-0.0312806246189234,-0.321786981880072,-0.866778423409085,0.0749549947041839,0.0528249614093282,0.0230949732153373,-0.0634971230547927,-0.016091717223927,-1.92666541552913,-0.160508114849287
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.25,-0.879485,-0.6,-1.78,0.390356,-0.27,-0.026632,-0.14,-0.54,0.120625,-0.26,-2.440117,-8.03,0.693245931946409,0.434672232397666,0.192481790615524,-0.42918,-0.096655,-11.38,-0.89
,EPSDiluted,-1.25,-0.879485,-0.6,-1.78,0.390356,-0.27,-0.026632,-0.14,-0.54,0.11,-0.26,-2.46,-8.03,0.691359898371585,0.434540200191903,0.192463139337524,-0.42918,-0.096655,-11.38,-0.89
,weightedAverageShsOut,465277000.0,413087000.0,361740000.0,361141000.0,362313272.0,359508000.0,360090580.0,357662000.0,356915000.0,356028980.0,355568000.0,355364000.0,355233000.0,354838000.0,352155000.0,319890000.0,362039000.0,362039000.0,315000000.0,315000000.0
,weightedAverageShsOutDil,465277000.0,413087000.0,361740000.0,361141000.0,362313272.0,359508000.0,360090580.0,357662000.0,356915000.0,356528000.0,355568000.0,355377000.0,355233000.0,355806000.0,352262000.0,319921000.0,362039000.0,362039000.0,315000000.0,315000000.0
