date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-05-31_FY
,interestExpense,1201067.0,1033661.0,1461045.0,0.0,0.0,9301.0,310024.0,422843.0,564428.0,1044881.0,84846.0,8142.0,22207.0,0.0,4738877.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,660788.0,581532.0,390551.0,218271.0,161613.0,112969.0,65547.0,64350.0,54606.0,39150.0,17804.0,51695.0,103701.0,190440.0,1255526.0,10000.0
,EBITDA,-9709546.0,-18392532.0,-15194377.0,-9624327.0,-11330512.0,-9190690.0,-7213245.0,-4648881.0,-3436228.0,-4397617.0,-2806215.0,-2975667.0,-3140511.0,-2876190.0,-1708785.0,-70000.0
,EBITDARatio,-0.236791622481584,-0.737191202395337,-0.675188371726369,-0.635237493790738,-1.18920011591291,-1.91807732506111,-1.74958796456313,-1.9189104404361,-2.5587429333937,-121.891928599146,0.0,0.0,0.0,0.0,0.0,-7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-10370334.0,-18974064.0,-15584928.0,-9842598.0,-11492125.0,-9303659.0,-7278792.0,-4713231.0,-3490834.0,-4436767.0,-2824019.0,-3027362.0,-3244212.0,-3066630.0,-2964311.0,-80000.0
,operatingIncomeRatio,-0.252906594555084,-0.760499590512393,-0.692543179611292,-0.649644103521185,-1.20616229717471,-1.94165371348622,-1.76548652926088,-1.94547207684754,-2.5994045881561,-122.977077443317,0.0,0.0,0.0,0.0,0.0,-8.0
,totalOtherIncomeExpensesNet,2607139.0,-350365.0,-784752.0,1454136.0,-533495.0,838014.0,-2118498.0,-845686.0,0.0,0.0,5817730.0,6071008.0,0.0,-351486.0,31608.0,0.0
,incomeBeforeTax,-8964262.0,-20358090.0,-17830725.0,-9137538.0,-12257425.0,-8456344.0,-9707314.0,-5136074.0,-4055262.0,-5481648.0,2908865.0,3035504.0,-3266419.0,0.0,0.0,-80000.0
,incomeBeforeTaxRatio,-0.218616003604083,-0.815972746197886,-0.792339046178113,-0.603107805723728,-1.28648477939865,-1.76482088714955,-2.35452972173206,-2.12000823885412,-3.0196986304634,-151.938799268252,0.0,0.0,0.0,0.0,0.0,-8.0
,incomeTaxExpense,-1127074.0,-1092446.0,-619546.0,-676739.0,-318550.0,-324606.0,-385642.0,-458279.0,-391756.0,0.0,0.0,298789.0,-248529.0,0.0,0.0,0.0
,netIncome,-7837188.0,-19265644.0,-17211179.0,-8460799.0,-11938875.0,-8131738.0,-9321672.0,-4677795.0,-3663506.0,-5481648.0,-2908865.0,-2736715.0,-3017890.0,-3350754.0,-7671580.0,-80000.0
,netIncomeRatio,-0.191129478372439,-0.772186410510555,-0.764808450158968,-0.558440787831417,-1.25305118902568,-1.69707630995472,-2.26099143184588,-1.93084522140269,-2.72798256953421,-151.938799268252,0.0,0.0,0.0,0.0,0.0,-8.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.2,-0.6,-0.56,-0.32,-0.47,-0.33,-1.29,-0.75,-0.75,-1.25,-1.25,-2.0,-4.0,-4.25,-14.0,-0.25806
,EPSDiluted,-0.2,-0.6,-0.56,-0.32,-0.47,-0.33,-1.29,-0.75,-0.75,-1.25,-1.25,-2.0,-4.0,-4.25,-14.0,-0.25806
,weightedAverageShsOut,38818990.0,32255253.0,30719176.0,27613911.0,25433719.0,24885809.0,14382813.0,9440762.0,7929131.0,6409411.0,3923790.0,1663744.0,1004855.0,993942.0,598242.0,310000.0
,weightedAverageShsOutDil,38818990.0,32255253.0,30719176.0,27613911.0,25433719.0,24885809.0,14382813.0,9440762.0,7929131.0,6409411.0,3923790.0,1663744.0,1004855.0,993942.0,598242.0,310000.0
