date,,2020-03-28_FY,2019-03-30_FY,2018-03-31_FY,2017-03-25_FY,2016-03-26_FY,2015-03-28_FY,2014-03-29_FY,2013-03-30_FY,2012-03-31_FY,2011-03-26_FY,2010-03-27_FY,2009-03-28_FY,2008-03-29_FY,2007-03-31_FY,2006-03-25_FY,2005-03-26_FY,2004-03-27_FY,2003-03-29_FY,2002-03-30_FY,2001-03-31_FY,2000-03-25_FY,1999-03-27_FY,1998-03-28_FY,1997-03-29_FY,1996-03-30_FY,1995-04-01_FY,1994-03-31_FY,1993-03-31_FY,1992-03-31_FY,1991-03-31_FY,1990-03-31_FY,1989-03-31_FY,1988-03-31_FY
,operatingExpenses,500687000.0,510496000.0,498255000.0,440765000.0,374629000.0,316979000.0,201100000.0,194400000.0,150905000.0,118600000.0,93300000.0,93900000.0,118000000.0,100006000.0,67600000.0,131800000.0,75200000.0,336100000.0,333300000.0,266355000.0,347600000.0,305200000.0,290500000.0,359500000.0,416800000.0,298600000.0,240500000.0,141900000.0,74700000.0,51100000.0,31100000.0,17400000.0,12900000.0
,costAndExpenses,1107644000.0,1098523000.0,1269725000.0,1221890000.0,989040000.0,807799000.0,559300000.0,609000000.0,347307000.0,286200000.0,195600000.0,171400000.0,196700000.0,173296000.0,156100000.0,233400000.0,170800000.0,465900000.0,652600000.0,723583000.0,697300000.0,1008200000.0,896000000.0,958300000.0,1191200000.0,811100000.0,504900000.0,323500000.0,150400000.0,115200000.0,68900000.0,32500000.0,17700000.0
,interestExpense,1057000.0,1057000.0,1153000.0,3600000.0,3308000.0,5627000.0,800000.0,400000.0,0.0,900000.0,1300000.0,2800000.0,12100000.0,0.0,7800000.0,800000.0,12000000.0,166000.0,19100000.0,0.0,76800000.0,-5600000.0,-7500000.0,-11700000.0,2600000.0,11700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,68237000.0,79826000.0,81399000.0,63433000.0,58060000.0,34855000.0,14900000.0,13600000.0,9972000.0,8100000.0,7900000.0,8200000.0,8600000.0,5636000.0,8500000.0,24200000.0,27200000.0,40000000.0,35400000.0,29127000.0,32200000.0,62300000.0,71900000.0,88000000.0,64300000.0,34300000.0,26900000.0,15200000.0,8400000.0,5100000.0,3800000.0,2300000.0,1700000.0
,EBITDA,241717000.0,166827000.0,343860000.0,380483000.0,238271000.0,143624000.0,169900000.0,214400000.0,89508000.0,91400000.0,33300000.0,11400000.0,-6200000.0,14644000.0,46100000.0,-14300000.0,52700000.0,-163900000.0,-199700000.0,84217000.0,-100700000.0,-317800000.0,130200000.0,46800000.0,20100000.0,112300000.0,66100000.0,46500000.0,29600000.0,31700000.0,19900000.0,6700000.0,-6800000.0
,EBITDARatio,0.188675725378652,0.140720052904876,0.224424449773069,0.247237059274566,0.203780881949214,0.156697593631896,0.237855242895142,0.264756730056804,0.20969771086793,0.247294372294372,0.150678733031674,0.0652920962199313,-0.034084661902144,0.0803273652799719,0.237996902426433,-0.073370959466393,0.268466632705043,-0.625572519083969,-0.478323353293413,0.108154514154209,-0.178419560595322,-0.50597038688107,0.136435083307136,0.0510248582642826,0.0175255035312582,0.126321709786277,0.121485021135821,0.131059751972943,0.172494172494172,0.223554301833568,0.234117647058824,0.181571815718157,-0.739130434782609
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,173480000.0,87001000.0,262461000.0,317050000.0,180211000.0,108769000.0,155000000.0,200800000.0,79536000.0,83300000.0,25400000.0,3200000.0,-14800000.0,9008000.0,37600000.0,-38500000.0,25500000.0,-203900000.0,-235100000.0,55090000.0,-132900000.0,-380100000.0,58300000.0,-41200000.0,-44200000.0,78000000.0,39200000.0,31300000.0,21200000.0,26600000.0,16100000.0,4400000.0,-8500000.0
,operatingIncomeRatio,0.135412341038026,0.0733861144945189,0.171298393276012,0.206018428268808,0.15412516217647,0.118669864101736,0.216995660086798,0.247962459866634,0.186335491035346,0.225378787878788,0.114932126696833,0.0183276059564719,-0.0813633864760858,0.0494119712129191,0.194114610221993,-0.197537198563366,0.129903209373408,-0.77824427480916,-0.56311377245509,0.0707485683977742,-0.235471296952516,-0.605158414265244,0.061091899821859,-0.0449193196685565,-0.0385386694567966,0.0877390326209224,0.072045579856644,0.0882187147688839,0.123543123543124,0.187588152327221,0.189411764705882,0.119241192411924,-0.923913043478261
,totalOtherIncomeExpensesNet,2611000.0,-217000.0,-971000.0,-79000.0,-1791000.0,-12172000.0,-100000.0,-100000.0,-70000.0,0.0,-100000.0,200000.0,-100000.0,-6951000.0,-100000.0,3500000.0,1900000.0,-400000.0,-1100000.0,96320000.0,8900000.0,4200000.0,5200000.0,1300000.0,-100000.0,0.0,17900000.0,3200000.0,2700000.0,3200000.0,2600000.0,500000.0,600000.0
,incomeBeforeTax,181266000.0,93744000.0,265099000.0,315047000.0,175989000.0,91549000.0,155700000.0,201200000.0,79983000.0,84200000.0,26700000.0,6200000.0,-2800000.0,19493000.0,45400000.0,-34200000.0,39400000.0,-201600000.0,-217100000.0,158116000.0,-47100000.0,-381400000.0,56000000.0,-51600000.0,-41700000.0,89600000.0,54900000.0,32900000.0,23000000.0,29100000.0,18000000.0,4400000.0,0.0
,incomeBeforeTaxRatio,0.141489816754662,0.0790738947503382,0.17302011635663,0.204716883049372,0.150514303601194,0.099882387340601,0.21797564048719,0.248456408989874,0.187382714487528,0.227813852813853,0.120814479638009,0.0355097365406644,-0.0153930731170973,0.10692579427769,0.234383066597832,-0.175474602360185,0.200713194090678,-0.769465648854962,-0.52,0.203058279919812,-0.0834514528703048,-0.607228148384015,0.0586817562611338,-0.0562581770606193,-0.0363588804603714,0.100787401574803,0.100900569748208,0.092728297632469,0.134032634032634,0.205218617771509,0.211764705882353,0.119241192411924,0.0
,incomeTaxExpense,21768000.0,3753000.0,103104000.0,53838000.0,52359000.0,36371000.0,47626000.0,64592000.0,-8000000.0,-119289000.0,-11715000.0,2682000.0,3045000.0,-8402000.0,-7000000.0,-20800000.0,-7100000.0,-3818000.0,-10400000.0,15715000.0,0.0,46000000.0,19500000.0,-5500000.0,-5500000.0,28200000.0,17800000.0,12300000.0,7400000.0,10300000.0,2600000.0,300000.0,0.0
,netIncome,159498000.0,89991000.0,161995000.0,261209000.0,123630000.0,55178000.0,108100000.0,136600000.0,87983000.0,203500000.0,38400000.0,3500000.0,-5800000.0,27895000.0,52400000.0,-13400000.0,46500000.0,-199200000.0,-206100000.0,143176000.0,-47100000.0,-427400000.0,36500000.0,-46200000.0,-36200000.0,61400000.0,44700000.0,20600000.0,15600000.0,18800000.0,15400000.0,4100000.0,-8400000.0
,netIncomeRatio,0.12449848726587,0.0759082059916121,0.105728025187542,0.169733063017402,0.105734354727941,0.0602006615984848,0.151336973260535,0.168683625586565,0.206124968665294,0.550595238095238,0.173755656108597,0.0200458190148912,-0.0318856514568444,0.15301364753379,0.270521424883841,-0.068753206772704,0.236882322975038,-0.76030534351145,-0.493652694610778,0.183871792138677,-0.0834514528703048,-0.680464894125139,0.0382479304202033,-0.0503706934147405,-0.0315633446682361,0.069066366704162,0.082154015805918,0.0580608793686584,0.0909090909090909,0.132581100141044,0.181176470588235,0.111111111111111,-0.91304347826087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.63799,1.4613,2.55,3.92436,1.87338,0.84583,1.65038,1.99416,1.35,2.82247,0.58537,0.05327,-0.06591,0.32,0.59681,-0.15821,0.54322,-2.38849,-2.65593,2.0,-0.76461,-6.77338,0.52518,-0.71077,-0.57643,0.96389,0.88,0.41,0.41,0.59,0.52,0.16,-0.34
,EPSDiluted,2.63799,1.4613,2.46,3.92436,1.87338,0.84583,1.65038,1.99416,1.29,2.82247,0.58537,0.05327,-0.06591,0.31,0.59681,-0.15821,0.54322,-2.38849,-2.65593,1.86,-0.76461,-6.77338,0.52518,-0.71077,-0.57643,0.96389,0.8,0.41,0.41,0.59,0.52,0.16,-0.34
,weightedAverageShsOut,60462000.0,61583000.0,63407000.0,66561000.0,65993000.0,65235000.0,65500000.0,68500000.0,64934000.0,72100000.0,65600000.0,65700000.0,88000000.0,87643000.0,87800000.0,84700000.0,85600000.0,83400000.0,77600000.0,71678000.0,61600000.0,63100000.0,69500000.0,65000000.0,62800000.0,63700000.0,50795455.0,50243902.0,38048780.0,31864407.0,29615385.0,25625000.0,24705882.0
,weightedAverageShsOutDil,60462000.0,61583000.0,65951000.0,66561000.0,65993000.0,65235000.0,65500000.0,68500000.0,68064000.0,72100000.0,65600000.0,65700000.0,88000000.0,88805000.0,87800000.0,84700000.0,85600000.0,83400000.0,77600000.0,82654000.0,61600000.0,63100000.0,69500000.0,65000000.0,62800000.0,63700000.0,55875000.0,50243902.0,38048780.0,31864407.0,29615385.0,25625000.0,24705882.0
