date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY
,otherFinancingActivites,235407000.0,211577000.0,276966000.0,162565000.0,217690000.0,256607000.0,252526000.0,14789000.0,3127000.0,32722000.0,3730000.0,930000.0,7344000.0,8101000.0,2843000.0,12400000.0,-29000.0,-4201000.0,-12315000.0,6815000.0,-1239000.0
,netCashUsedProvidedByFinancingActivities,-865000.0,-33796000.0,-23327000.0,-15689000.0,-33566000.0,-15802000.0,-4069000.0,-5050000.0,-10233000.0,14751000.0,-10288000.0,-16641000.0,2700000.0,4238000.0,-4239000.0,6870000.0,-725000.0,-6293000.0,-7193000.0,1433000.0,-1239000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-3918000.0,6453000.0,-5105000.0,-7217000.0,6671000.0,427000.0,-1275000.0,916000.0,4329000.0,1710000.0,189000.0,-634000.0,542000.0,917000.0,-1083000.0,497000.0,-4739000.0,4454000.0,-1136000.0,565000.0,0.0
,cashAtEndOfPeriod,4055000.0,7973000.0,1520000.0,6625000.0,13842000.0,7171000.0,6744000.0,8019000.0,7103000.0,2774000.0,1064000.0,875000.0,1509000.0,967000.0,50000.0,1133000.0,636000.0,5375000.0,921000.0,2057000.0,0.0
,cashAtBeginningOfPeriod,7973000.0,1520000.0,6625000.0,13842000.0,7171000.0,6744000.0,8019000.0,7103000.0,2774000.0,1064000.0,875000.0,1509000.0,967000.0,50000.0,1133000.0,636000.0,5375000.0,921000.0,2057000.0,1492000.0,0.0
,operatingCashFlow,28878000.0,72099000.0,48426000.0,62140000.0,61968000.0,37283000.0,21345000.0,13721000.0,21723000.0,7866000.0,18198000.0,21997000.0,5296000.0,4629000.0,7819000.0,5568000.0,4460000.0,15222000.0,8135000.0,1161000.0,2958000.0
,capitalExpenditure,-11343000.0,-16721000.0,-15004000.0,-44510000.0,-21859000.0,-18099000.0,-11613000.0,-6746000.0,-7749000.0,-4826000.0,-4767000.0,-4149000.0,-2674000.0,-2950000.0,-4513000.0,-1874000.0,0.0,-6535000.0,-1973000.0,-2330000.0,0.0
,freeCashFlow,17535000.0,55378000.0,33422000.0,17630000.0,40109000.0,19184000.0,9732000.0,6975000.0,13974000.0,3040000.0,13431000.0,17848000.0,2622000.0,1679000.0,3306000.0,3694000.0,4460000.0,8687000.0,6162000.0,-1169000.0,2958000.0
