date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,operatingExpenses,117820000.0,163596000.0,147628000.0,120454000.0,123002000.0,123074000.0,110248000.0,111049000.0,78930000.0,46930000.0,43500000.0,43164000.0,58384000.0,65255000.0,81600000.0,54521000.0,56577000.0,57716000.0,77398000.0,80735000.0,85925000.0,72600000.0,60900000.0,42900000.0,28700000.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1439955000.0,2176350000.0,2131255000.0,1626740000.0,1642912000.0,1847120000.0,1740929000.0,1531612000.0,1376961000.0,1167454000.0,655789000.0,403914000.0,873673000.0,1076078000.0,1289287000.0,1133717000.0,971887000.0,868462000.0,856515000.0,1063340000.0,1272079000.0,1373700000.0,1235500000.0,804900000.0,616000000.0,688400000.0,520500000.0,333100000.0,273900000.0,177800000.0,162700000.0
,interestExpense,24194000.0,27340000.0,28759000.0,16400000.0,15663000.0,19548000.0,22165000.0,26308000.0,21724000.0,4136000.0,4140000.0,4379000.0,4657000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,25989000.0,20471000.0,19468000.0,17041000.0,19940000.0,21259000.0,21878000.0,21786000.0,10590000.0,15591000.0,16855000.0,19585000.0,21467000.0,19467000.0,20598000.0,15547000.0,19441000.0,23788000.0,28626000.0,32143000.0,30051000.0,21800000.0,18400000.0,16600000.0,15300000.0,11500000.0,7400000.0,4900000.0,2900000.0,1500000.0,1100000.0
,EBITDA,-59619000.0,163257000.0,155491000.0,157462000.0,222472000.0,201628000.0,144264000.0,125860000.0,95483000.0,35381000.0,1438000.0,-46489000.0,-15993000.0,45933000.0,43491000.0,95541000.0,88650000.0,43266000.0,-8321000.0,-167805000.0,90144000.0,102700000.0,75200000.0,57800000.0,30800000.0,57400000.0,48700000.0,31800000.0,18100000.0,14200000.0,9000000.0
,EBITDARatio,-0.0402317582490996,0.0703956128489231,0.0685804740309746,0.0891045015140103,0.120552018917941,0.0994471486651716,0.0774233020181773,0.0769463087658634,0.0653163722232179,0.0298009507733878,0.0022455697625755,-0.13760655931802,-0.0191255098880309,0.041660922375887,0.0331440808425673,0.0787180803337862,0.0851506489315106,0.0487262652881951,-0.0101529098256643,-0.194355518698343,0.0676669379029134,0.0706036023649113,0.05819082256442,0.0683134381278809,0.0487727632620744,0.0781696854146807,0.086685653257387,0.0883333333333333,0.0626080940850917,0.0745406824146982,0.0527549824150059
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-85608000.0,142786000.0,136023000.0,140421000.0,202532000.0,180369000.0,122386000.0,104074000.0,84893000.0,19790000.0,-15417000.0,-66074000.0,-37460000.0,26466000.0,22893000.0,79994000.0,69209000.0,19478000.0,-36947000.0,-199948000.0,60093000.0,80900000.0,56800000.0,41200000.0,15500000.0,45900000.0,41300000.0,26900000.0,15200000.0,12700000.0,7900000.0
,operatingIncomeRatio,-0.0577695090522974,0.061568618657983,0.0599939663331978,0.0794613507201664,0.109747031066779,0.0889617650206734,0.0656818627016903,0.0636271264778203,0.0580721467396881,0.0166688566124571,-0.0240750688662215,-0.195577788302155,-0.0447971987998273,0.0240044841747812,0.017446539346736,0.0659086059201902,0.0664770587918885,0.021936166858121,-0.0450810670987642,-0.231584262999889,0.0451090399738172,0.0556166643750859,0.0439526425752534,0.0486940078004964,0.0245447347585115,0.0625085115075582,0.0735137059451762,0.0747222222222222,0.0525769629885853,0.0666666666666667,0.0463071512309496
,totalOtherIncomeExpensesNet,0.0,2285000.0,-11260000.0,-1483000.0,-1452000.0,2490000.0,-1759000.0,-143000.0,-14506000.0,-441000.0,-122254000.0,-34313000.0,-66645000.0,3977000.0,-15043000.0,493000.0,605000.0,-46543000.0,-3648000.0,-52195000.0,-51403000.0,-3500000.0,-3400000.0,700000.0,800000.0,900000.0,1000000.0,300000.0,100000.0,100000.0,-900000.0
,incomeBeforeTax,-109214000.0,117731000.0,96004000.0,122538000.0,185417000.0,163311000.0,98462000.0,77623000.0,48663000.0,15213000.0,-141811000.0,-104766000.0,-108762000.0,24688000.0,16302000.0,74056000.0,59005000.0,-57227000.0,-71468000.0,-275025000.0,-11050000.0,64700000.0,38500000.0,25800000.0,6000000.0,40300000.0,39600000.0,25900000.0,14500000.0,11100000.0,4800000.0
,incomeBeforeTaxRatio,-0.073699177198832,0.0507650262856512,0.0423432856491352,0.069341729474564,0.100472840140367,0.080548402482085,0.0528423803812023,0.0474559298055984,0.033288550019359,0.0128137097344775,-0.221450969124197,-0.310105375325598,-0.130064947567187,0.0223918501211743,0.012423600420674,0.0610161727132736,0.056675849297279,-0.0644491744937721,-0.0872020381469262,-0.318540130091546,-0.00829472470521824,0.0444795820156744,0.0297918439990714,0.030492849544971,0.00950118764845606,0.0548822007353943,0.0704877180491278,0.0719444444444444,0.050155655482532,0.0582677165354331,0.0281359906213365
,incomeTaxExpense,-11802000.0,28156000.0,26583000.0,11116000.0,65984000.0,59022000.0,37532000.0,31094000.0,-56968000.0,171000.0,-51000.0,-3001000.0,17064000.0,8403000.0,6882000.0,-37031000.0,600000.0,0.0,-15278000.0,-42857000.0,-4314000.0,25900000.0,15200000.0,10600000.0,2400000.0,14900000.0,15700000.0,10300000.0,5600000.0,4300000.0,2000000.0
,netIncome,-97412000.0,89575000.0,69421000.0,111422000.0,119433000.0,104289000.0,60930000.0,46529000.0,105631000.0,15042000.0,-141760000.0,-101765000.0,-125826000.0,16285000.0,9420000.0,111087000.0,58405000.0,-57227000.0,-56190000.0,-232168000.0,-6736000.0,38800000.0,23300000.0,15200000.0,3600000.0,25400000.0,23900000.0,15600000.0,8900000.0,6800000.0,2800000.0
,netIncomeRatio,-0.0657350179399402,0.038624298014433,0.0306186537336842,0.0630514141043176,0.0647177589783272,0.0514375170469482,0.032699785060497,0.0284461687634424,0.0722582419311368,0.0126696786844153,-0.221371327915649,-0.301222472176178,-0.150471231612041,0.0147703855809836,0.00717889313966072,0.0915267308280142,0.0560995335684702,-0.0644491744937721,-0.0685605099271811,-0.268902190430303,-0.00505640412799548,0.0266739997250103,0.0180298692254121,0.0179647795768822,0.00570071258907363,0.0345907667166008,0.0425418298326807,0.0433333333333333,0.0307851954341058,0.0356955380577428,0.0164126611957796
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.84101905049894,1.64,1.22,1.88,1.87,1.55,0.88,0.679652351738241,1.54600804976217,0.220926475340011,-3.36,-3.48,-4.16,0.54,0.3,3.57,2.1,-2.26,-2.43,-10.17,-0.38,1.6,1.0,0.74,0.19,1.34,1.32,0.6,0.36,0.346667,0.206667
,EPSDiluted,-1.83987156483143,1.62,1.19,1.78,1.82,1.5,0.85,0.67354265282784,1.54061898372324,0.219854424274314,-3.36,-3.48,-4.16,0.52,0.3,3.06,1.8,-2.26,-2.43,-10.17,-0.38,1.59,0.99,0.74,0.19,1.34,1.32,0.6,0.36,0.346667,0.206667
,weightedAverageShsOut,52912000.0,54695000.0,56996000.0,59358000.0,63729000.0,67201000.0,68895000.0,68460000.0,68325000.0,68086000.0,49819000.0,30237000.0,29964904.0,30157407.0,31400000.0,31116807.0,27811905.0,25787611.0,23766667.0,23010128.0,22734211.0,22937500.0,21900000.0,19586000.0,18912000.0,18955224.0,18106061.0,17381000.0,16630000.0,19615385.0,13548387.0
,weightedAverageShsOutDil,52945000.0,55290000.0,58430000.0,62598000.0,65762000.0,69368000.0,71063000.0,69081000.0,68564000.0,68418000.0,49819000.0,30237000.0,29964904.0,31317308.0,31400000.0,36302941.0,32447222.0,25787611.0,23766667.0,23010128.0,22734211.0,23081761.0,22121212.0,19586000.0,18912000.0,18955224.0,18106061.0,17381000.0,16630000.0,19615385.0,13548387.0
