date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-786170000.0,-444315000.0,-169981000.0,-130634000.0,-171898000.0,-72462000.0,-62104000.0,-156403000.0,-222455000.0,-180156000.0,-166370000.0,-298176000.0,-322283000.0,-169898000.0,0.0,-43975000.0,-64438000.0,-15895000.0,-28758000.0,-31405000.0,-18500000.0,-112400000.0,-31900000.0,-37400000.0,157300000.0,-39200000.0,-51700000.0,-100000.0
,commonStockIssued,2243000.0,2413000.0,1866000.0,171000.0,842000.0,0.0,0.0,1230000.0,1215000.0,1244000.0,34077000.0,769000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-12807000.0,-7193000.0,-70000000.0,0.0,-9323000.0,-515000.0,-353000.0,-69827000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-29683000.0,-40380000.0,-42423000.0,-40529000.0,-36585000.0,-33083000.0,-29304000.0,-21789000.0,-3415000.0,-3379000.0,-5999000.0,-10550000.0,-9024000.0,-13361000.0,-11452000.0,-8321000.0,-6451000.0,-4542000.0,-3582000.0,-5169000.0,-1520000.0,0.0,-100000.0,-4100000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-297000.0,-1929000.0,-1998000.0,-4334000.0,-4756000.0,-6072000.0,-4801000.0,-3841000.0,-6622000.0,-3363000.0,3148000.0,-6982000.0,0.0,789000.0,2320000.0,0.0,0.0,0.0,0.0,146000.0,174000.0,100000.0,200000.0,200000.0,0.0,-100000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,1077362000.0,110934000.0,111624000.0,266314000.0,454496000.0,666987000.0,241897000.0,64870000.0,363721000.0,-150258000.0,143485000.0,95916000.0,778164000.0,675434000.0,539309000.0,599358000.0,591414000.0,351154000.0,281396000.0,191045000.0,331527000.0,101000000.0,80200000.0,71600000.0,45600000.0,31900000.0,98200000.0,22100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,763109000.0,165220000.0,6718000.0,13984000.0,-132137000.0,66085000.0,-19272000.0,-116863000.0,105390000.0,-290538000.0,46979000.0,166185000.0,207866000.0,-52962000.0,-132920000.0,243402000.0,35426000.0,-4041000.0,39248000.0,-36186000.0,35661000.0,-1700000.0,0.0,0.0,100000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1055588000.0,292479000.0,127259000.0,120541000.0,106557000.0,238694000.0,172609000.0,191881000.0,308744000.0,203901000.0,494439000.0,447460000.0,394300000.0,186434000.0,239396000.0,372316000.0,128914000.0,93488000.0,97529000.0,43581000.0,46851000.0,11200000.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,292479000.0,127259000.0,120541000.0,106557000.0,238694000.0,172609000.0,191881000.0,308744000.0,203354000.0,494439000.0,447460000.0,281275000.0,186434000.0,239396000.0,372316000.0,128914000.0,93488000.0,97529000.0,58281000.0,79767000.0,11190000.0,12900000.0,12400000.0,8700000.0,8700000.0,4600000.0,2900000.0,5300000.0
,operatingCashFlow,60748000.0,73282000.0,93499000.0,101985000.0,106147000.0,93888000.0,107059000.0,114175000.0,51812000.0,85887000.0,75891000.0,245268000.0,63575000.0,90760000.0,74469000.0,105039000.0,19742000.0,34423000.0,2027000.0,15568000.0,15572000.0,6000000.0,8100000.0,4800000.0,3400000.0,2500000.0,2500000.0,3000000.0
,capitalExpenditure,-11086000.0,492000.0,108000.0,1644000.0,1337000.0,277000.0,1102000.0,2455000.0,5021000.0,-8969000.0,-4406000.0,-5587000.0,-6872000.0,-11685000.0,-15142000.0,-10653000.0,-8109000.0,-3548000.0,-5995000.0,-4555000.0,-2911000.0,-1900000.0,-1400000.0,-1600000.0,-600000.0,-600000.0,-100000.0,-300000.0
,freeCashFlow,49662000.0,62077000.0,72856000.0,87781000.0,97136000.0,88469000.0,97354000.0,105864000.0,45280000.0,76918000.0,71485000.0,239681000.0,56703000.0,79075000.0,59327000.0,94386000.0,11633000.0,30875000.0,-3968000.0,11013000.0,12661000.0,4100000.0,6700000.0,3200000.0,2800000.0,1900000.0,2400000.0,2700000.0
