date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,50997000.0,-6965000.0,-38725000.0,21444000.0,-12312000.0,-30501000.0,-19709042.0,-858151.0,2648135.0,11047381.0,8387882.0,-70682.0,-793765.0,-5364950.0,370521.0,207146.0,-7705.0,-27696.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,434295000.0,264430000.0,-249144000.0,50640000.0,-42040000.0,3536000.0,321293847.0,86281330.0,-202026497.0,55342978.0,128540814.0,44449966.0,77993801.0,-3243639.0,34630964.0,4221116.0,179596.0,1283236.0
,cashAtEndOfPeriod,1639715000.0,1205420000.0,940990000.0,561679000.0,511039000.0,553079000.0,549543359.0,228249512.0,141968182.0,343994679.0,288651701.0,160110887.0,115660921.0,37667120.0,40910759.0,6279795.0,2058679.0,1879083.0
,cashAtBeginningOfPeriod,1205420000.0,940990000.0,1190134000.0,511039000.0,553079000.0,549543000.0,228249512.0,141968182.0,343994679.0,288651701.0,160110887.0,115660921.0,37667120.0,40910759.0,6279795.0,2058679.0,1879083.0,595847.0
,operatingCashFlow,-120541000.0,600111000.0,216280000.0,203920000.0,-278073000.0,413658000.0,265105593.0,229548624.0,-147758937.0,60124114.0,-58487119.0,50915490.0,3192698.0,-80223988.0,-46276174.0,-4670348.0,439550.0,1752431.0
,capitalExpenditure,-334941000.0,-291182000.0,-316282000.0,-310675000.0,-1111488000.0,-642768000.0,-65140624.0,-23131549.0,-60481021.0,-205419189.0,-134314791.0,-72214660.0,-104817010.0,-42006616.0,-7113912.0,-560793.0,-253570.0,-83912.0
,freeCashFlow,-455482000.0,308929000.0,-100002000.0,-106755000.0,-1389561000.0,-229110000.0,199964969.0,206417075.0,-208239958.0,-145295075.0,-192801910.0,-21299170.0,-101624312.0,-122230604.0,-53390086.0,-5231141.0,185980.0,1668519.0
