date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,netCashUsedForInvestingActivites,-3016000.0,-36860000.0,-13173000.0,-332240000.0,-17309000.0,-7644000.0,-15757000.0,-31532000.0,-380821000.0,-7247000.0,31000.0,-681000.0,-12400000.0,-11067000.0,-75117000.0,-19144000.0,-8695000.0,76789000.0,12019000.0,-40755000.0,-69604000.0,-94300000.0,-64300000.0,-17600000.0,-56700000.0,-65400000.0,-48300000.0,-28100000.0,-22600000.0,-11000000.0,-1700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-327000.0,-51397000.0,-83400000.0,-396518000.0,-102720000.0,-223058000.0,-45257000.0,-66074000.0,-274894000.0,-839376000.0,-686280000.0,-328758000.0,-227226000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-155000.0,71948000.0,0.0,0.0,74000.0,762000.0,3755000.0,80963000.0,4804000.0,351000.0,144000.0,186000.0,300000.0,87500000.0,900000.0,100000.0,500000.0,44400000.0,11000000.0,0.0,39300000.0,0.0
,commonStockRepurchased,0.0,-33707000.0,-58383000.0,-74491000.0,-79556000.0,-61757000.0,-1497000.0,-35000.0,-564000.0,-533000.0,-47911000.0,-2638000.0,0.0,-11668000.0,-9164000.0,-3366000.0,0.0,0.0,0.0,-2991000.0,0.0,0.0,0.0,0.0,-800000.0,-500000.0,0.0,0.0,0.0,0.0,-200000.0
,dividendsPaid,-17324000.0,-17797000.0,-17768000.0,-15315000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5510000.0,-5507000.0,-5654000.0,-4236000.0,0.0,-1584000.0,-443000.0,-1879000.0,-5582000.0,-5500000.0,-4400000.0,-3100000.0,-2300000.0,-1900000.0,-1500000.0,-1100000.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-164000.0,-476000.0,-6783000.0,0.0,-2587000.0,0.0,-981000.0,-5134000.0,-1989000.0,0.0,-1420000.0,6000.0,33000.0,352000.0,0.0,0.0,-10279000.0,-3805000.0,0.0,0.0,100000.0,100000.0,0.0,100000.0,100000.0,0.0,0.0,100000.0,-10500000.0,0.0
,netCashUsedProvidedByFinancingActivities,-43957000.0,-101598000.0,-158129000.0,215915000.0,-176827000.0,-91411000.0,-44027000.0,-65324000.0,366277000.0,7190000.0,50752000.0,-20963000.0,-29725000.0,-36920000.0,-14204000.0,-5847000.0,-18853000.0,-141690000.0,-91777000.0,41306000.0,64983000.0,-13800000.0,-6200000.0,78500000.0,66100000.0,51500000.0,45200000.0,19900000.0,18400000.0,16600000.0,-6200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,77161000.0,7826000.0,-58831000.0,28054000.0,-15386000.0,32740000.0,32851000.0,31813000.0,61473000.0,-1224000.0,20092000.0,-28658000.0,-11458000.0,11339000.0,-37552000.0,25509000.0,29376000.0,-23107000.0,24524000.0,6941000.0,-18290000.0,-44600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,217677000.0,140516000.0,132690000.0,191521000.0,163467000.0,178853000.0,146113000.0,113262000.0,81449000.0,19976000.0,21200000.0,1108000.0,29766000.0,41224000.0,29885000.0,67437000.0,41928000.0,12552000.0,35659000.0,11135000.0,4194000.0,22500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,140516000.0,132690000.0,191521000.0,163467000.0,178853000.0,146113000.0,113262000.0,81449000.0,19976000.0,21200000.0,1108000.0,29766000.0,41224000.0,29885000.0,67437000.0,41928000.0,12552000.0,35659000.0,11135000.0,4194000.0,22484000.0,67100000.0,14600000.0,5500000.0,2100000.0,39700000.0,27600000.0,3000000.0,14600000.0,1900000.0,1700000.0
,operatingCashFlow,124134000.0,146284000.0,112471000.0,144379000.0,178750000.0,131795000.0,92635000.0,128669000.0,76017000.0,-1167000.0,-30691000.0,-7014000.0,30667000.0,59326000.0,51769000.0,50500000.0,56924000.0,41794000.0,104282000.0,6390000.0,-13669000.0,63500000.0,123100000.0,-51800000.0,-6000000.0,-23700000.0,15100000.0,32800000.0,-7300000.0,7000000.0,8100000.0
,capitalExpenditure,0.0,-37645000.0,-34009000.0,-26056000.0,-20342000.0,-20847000.0,-19957000.0,-18352000.0,-14916000.0,-7264000.0,-1782000.0,-981000.0,-12613000.0,-6714000.0,-12931000.0,-30880000.0,-15495000.0,-6518000.0,-15495000.0,-76343000.0,-60342000.0,-80500000.0,-40600000.0,-20200000.0,-11200000.0,-37900000.0,-26300000.0,-5000000.0,-5900000.0,-6000000.0,-1700000.0
,freeCashFlow,124134000.0,108639000.0,78462000.0,118323000.0,158408000.0,110948000.0,72678000.0,110317000.0,61101000.0,-8431000.0,-32473000.0,-7995000.0,18054000.0,52612000.0,38838000.0,19620000.0,41429000.0,35276000.0,88787000.0,-69953000.0,-74011000.0,-17000000.0,82500000.0,-72000000.0,-17200000.0,-61600000.0,-11200000.0,27800000.0,-13200000.0,1000000.0,6400000.0
