date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2008-02-20_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2001-12-31_FY,2000-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1285000.0,-27588000.0,17652000.0,-32003000.0,-57480000.0,91000.0,40619000.0,54763000.0,28678000.0,-15947000.0,-14095000.0,13644000.0,48655000.0,-7315000.0,-7315000.0,1787000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,0.0,67356000.0,94944000.0,77292000.0,109295000.0,166775000.0,166684000.0,126065000.0,71302000.0,42622000.0,58569000.0,72664000.0,59020000.0,10365000.0,10365000.0,17680000.0,15893000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,0.0,94944000.0,77292000.0,109295000.0,166775000.0,166684000.0,126065000.0,71302000.0,42624000.0,58569000.0,72664000.0,59020000.0,10365000.0,17680000.0,17680000.0,15893000.0,0.0,0.0,0.0,0.0,0.0
,operatingCashFlow,0.0,155956000.0,53985000.0,101817000.0,194008000.0,181526000.0,30621000.0,23902000.0,21192000.0,44331000.0,34266000.0,54604000.0,64882000.0,49363000.0,49363000.0,53998000.0,99103000.0,87988238.0,41272000.0,20288000.0,11426000.0
,capitalExpenditure,-27552000.0,-53882000.0,-234966000.0,-298378000.0,-235508000.0,-144966000.0,-295121000.0,-39178000.0,-3842000.0,-123204000.0,-5599000.0,-5411000.0,-81185000.0,0.0,-92700000.0,0.0,-413581000.0,-13436402.0,0.0,0.0,0.0
,freeCashFlow,0.0,102074000.0,-180981000.0,-196561000.0,-41500000.0,36560000.0,-264500000.0,-15276000.0,17350000.0,-78873000.0,28667000.0,49193000.0,-16303000.0,49363000.0,-43337000.0,53998000.0,-314478000.0,74551836.0,41272000.0,20288000.0,11426000.0
