date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1330000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,95637000.0,-39074000.0,-24635000.0,72634000.0,43027000.0,-28309000.0,-22814000.0,-30080000.0,48044000.0,-13510000.0,-38605000.0,19983000.0,-119268000.0,13082000.0,66482000.0,19255000.0,43960000.0,63038000.0,713000.0
,cashAtEndOfPeriod,170188000.0,74551000.0,113625000.0,138260000.0,65626000.0,22599000.0,50908000.0,73722000.0,103802000.0,55758000.0,69268000.0,107873000.0,87890000.0,207158000.0,194076000.0,127594000.0,108339000.0,64379000.0,1341000.0
,cashAtBeginningOfPeriod,74551000.0,113625000.0,138260000.0,65626000.0,22599000.0,50908000.0,73722000.0,103802000.0,55758000.0,69268000.0,107873000.0,87890000.0,207158000.0,194076000.0,127594000.0,108339000.0,64379000.0,1341000.0,628000.0
,operatingCashFlow,427603000.0,169253000.0,135133000.0,147265000.0,145632000.0,146550000.0,134204000.0,-48077000.0,24860000.0,79426000.0,106146000.0,114291000.0,68502000.0,83614000.0,111605000.0,51792000.0,36060000.0,11704000.0,18757000.0
,capitalExpenditure,-7379000.0,-13313000.0,-7438000.0,-3499000.0,-13376000.0,-8590000.0,-7404000.0,-23471000.0,-38303000.0,-72603000.0,-29900000.0,-30526000.0,-19746000.0,-11403000.0,-3048000.0,-4100000.0,-1800000.0,-1489000.0,-459000.0
,freeCashFlow,420224000.0,155940000.0,127695000.0,143766000.0,132256000.0,137960000.0,126800000.0,-71548000.0,-13443000.0,6823000.0,76246000.0,83765000.0,48756000.0,72211000.0,108557000.0,47692000.0,34260000.0,10215000.0,18298000.0
