date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2008-08-31_FY,2007-08-31_FY,2006-08-31_FY,2005-08-31_FY,2004-08-31_FY,2003-08-31_FY,2002-08-31_FY,2001-08-31_FY,2000-08-31_FY,1999-08-31_FY,1998-08-31_FY,1997-08-31_FY,1996-08-31_FY,1995-08-31_FY,1994-08-31_FY,1993-08-31_FY,1992-08-31_FY,1991-08-31_FY
,netCashUsedForInvestingActivites,541043000.0,-1087531000.0,-7637000.0,-5910000.0,-38872000.0,-37363000.0,-51205000.0,-49893000.0,-60477000.0,-79702000.0,-48849000.0,-62426000.0,-16400000.0,-86663000.0,-531636000.0,-27471000.0,-10241000.0,-85236000.0,-16169000.0,-14271456.0,-6873842.0,-10595887.0,-3699640.0,-3488135.0,-2324538.0,-11800000.0,-9200000.0,-8900000.0,-7300000.0,-200000.0,3100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-795100000.0,-574603000.0,-373536000.0,-449084000.0,-527115000.0,-597837000.0,-481515000.0,-529874000.0,-736355000.0,-417490000.0,-676407000.0,-458087000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6711000.0,16221000.0,5328000.0,4599000.0,4258000.0,1649000.0,1998580.0,1503181.0,83654.0,1080722.0,348617.0,424702.0,300000.0,100000.0,600000.0,700000.0,100000.0,12500000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,-1833000.0,0.0,0.0,0.0,-23690000.0,-4494000.0,0.0,100000.0,-94340000.0,-5654000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1273481.0,-477187.0,-686007.0,0.0,-100000.0,-2200000.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-6257000.0,-32565000.0,-9352000.0,-4400000.0,2410000.0,2371000.0,11361000.0,-25620000.0,-1473000.0,-276000.0,-2650000.0,-732000.0,0.0,9480000.0,7795000.0,13823000.0,-3017000.0,-1524000.0,0.0,0.0,0.0,-250000.0,0.0,0.0,0.0,-3900000.0,-1900000.0,-1500000.0,-700000.0,-100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-612591000.0,1005791000.0,-127553000.0,-74312000.0,963000.0,-21851000.0,-177000.0,-19896000.0,20557000.0,2990000.0,-25421000.0,-53428000.0,-35800000.0,-31056000.0,317172000.0,18988000.0,-46644000.0,47995000.0,1266000.0,1723083.0,1503181.0,-1439827.0,603535.0,-337390.0,424702.0,800000.0,-1100000.0,600000.0,-400000.0,-300000.0,-5700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-12000.0,-56000.0,1784000.0,-261000.0,-1641000.0,-1535000.0,-914000.0,117000.0,220000.0,91000.0,185000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,97899000.0,553000.0,-26507000.0,26838000.0,1369000.0,105000.0,-819000.0,825000.0,895000.0,-200000.0,-1292000.0,-2801000.0,-30100000.0,-12413000.0,-107137000.0,91325000.0,18320000.0,16231000.0,12032000.0,11548278.0,5350495.0,-6475739.0,257445.0,1016750.0,-334882.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,100385000.0,2486000.0,1933000.0,28440000.0,1602000.0,1870000.0,1765000.0,2584000.0,1759000.0,864000.0,1064000.0,2356000.0,5100000.0,35242000.0,47655000.0,154792000.0,63467000.0,52187000.0,35956000.0,23924050.0,12375772.0,7025277.0,13501016.0,13243571.0,12226821.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,2486000.0,1933000.0,28440000.0,1602000.0,233000.0,1765000.0,2584000.0,1759000.0,864000.0,1064000.0,2356000.0,5157000.0,35200000.0,47655000.0,154792000.0,63467000.0,45147000.0,35956000.0,23924000.0,12375772.0,7025277.0,13501016.0,13243571.0,12226821.0,12561703.0,13700000.0,11800000.0,9400000.0,10300000.0,4500000.0,2200000.0
,operatingCashFlow,169447000.0,82305000.0,108739000.0,105276000.0,37902000.0,60960000.0,52098000.0,71528000.0,40698000.0,76292000.0,72887000.0,112868000.0,22200000.0,105306000.0,107327000.0,99808000.0,75205000.0,53472000.0,26935000.0,24096651.0,10721156.0,5559975.0,3353550.0,4842275.0,1564954.0,11300000.0,12200000.0,10600000.0,6900000.0,6300000.0,4900000.0
,capitalExpenditure,-15525000.0,-24713000.0,-9053000.0,-5910000.0,-14474000.0,-34730000.0,-42991000.0,-41346000.0,-48912000.0,-49290000.0,-44431000.0,-49110000.0,-13800000.0,-82521000.0,-29507000.0,-27356000.0,-16161000.0,-25013000.0,-16169000.0,-13829460.0,-4719321.0,-10595887.0,-3699640.0,-2991724.0,-1304235.0,-3400000.0,-3900000.0,-3700000.0,-600000.0,-100000.0,-100000.0
,freeCashFlow,153922000.0,57592000.0,99686000.0,99366000.0,23428000.0,26230000.0,9107000.0,30182000.0,-8214000.0,27002000.0,28456000.0,63758000.0,8400000.0,22785000.0,77820000.0,72452000.0,59044000.0,28459000.0,10766000.0,10267191.0,6001835.0,-5035912.0,-346090.0,1850551.0,260719.0,7900000.0,8300000.0,6900000.0,6300000.0,6200000.0,4800000.0
