date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,44238000.0,3114000.0,17228000.0,-9345000.0,-12194000.0,-23587000.0,-3078000.0,1543000.0,-2610000.0,-7425000.0,41972000.0,-59819000.0,34475000.0,-28310000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-253563000.0,466234000.0,-90868000.0,51361000.0,66303000.0,-1496000.0,163509000.0,-222032000.0,52334000.0,140901000.0,-908967000.0,424464000.0,-656366000.0,708297000.0,648661000.0,27154000.0,-124121000.0,-32374000.0
,cashAtEndOfPeriod,1576457000.0,1830020000.0,948626000.0,1039494000.0,988133000.0,921830000.0,923326000.0,759817000.0,981849000.0,929515000.0,788614000.0,1697581000.0,1332921000.0,1989287000.0,1280990000.0,632329000.0,605175000.0,729296000.0
,cashAtBeginningOfPeriod,1830020000.0,1363786000.0,1039494000.0,988133000.0,921830000.0,923326000.0,759817000.0,981849000.0,929515000.0,788614000.0,1697581000.0,1273117000.0,1989287000.0,1280990000.0,632329000.0,605175000.0,729296000.0,761670000.0
,operatingCashFlow,199004000.0,10773000.0,259229000.0,406724000.0,791200000.0,862182000.0,1096968000.0,1120617000.0,1190142000.0,1187777000.0,849856000.0,1525725000.0,1573016000.0,1613305000.0,1619690000.0,1601660000.0,1343620000.0,660582000.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8625216000.0,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,199004000.0,10773000.0,259229000.0,406724000.0,791200000.0,862182000.0,1096968000.0,1120617000.0,1190142000.0,1187777000.0,849856000.0,1525725000.0,-7052200000.0,1613305000.0,1619690000.0,1601660000.0,1343620000.0,660582000.0
