date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,otherFinancingActivites,-30715000.0,-8298000.0,-21345000.0,-4553000.0,-22428000.0,-16024000.0,-28671000.0,-31451000.0,-7600000.0,-3075000.0,14581000.0,9628000.0,12328000.0,6425000.0,7101000.0,-302000.0,-249275.0,210800.0,0.0,0.0,14928000.0
,netCashUsedProvidedByFinancingActivities,-1512551000.0,-600669000.0,882995000.0,-112567000.0,1225737000.0,-224092000.0,519003000.0,165941000.0,157072000.0,311411000.0,18962000.0,-33165000.0,11793000.0,921629000.0,59134000.0,90050000.0,47452104.0,6769765.0,-11996765.0,-11100000.0,14928000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,11865000.0,-904000.0,-77311000.0,23512000.0,-3704000.0,-2960000.0,-4789000.0,2327000.0,795000.0,982000.0,221000.0,1496000.0,-1018000.0,33000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-222703000.0,191137000.0,57484000.0,45250000.0,140003000.0,-27208000.0,-35883000.0,90718000.0,11523000.0,-47442000.0,-13217000.0,29839000.0,4826000.0,70210000.0,858000.0,1561000.0,-14469829.0,15497048.0,-1002562.0,-2500000.0,0.0
,cashAtEndOfPeriod,312154000.0,528387000.0,337250000.0,279766000.0,227400000.0,87397000.0,114605000.0,150488000.0,59770000.0,48247000.0,95689000.0,108906000.0,79067000.0,74241000.0,4031000.0,3173000.0,1611696.0,16081525.0,584477.0,-2500000.0,0.0
,cashAtBeginningOfPeriod,534857000.0,337250000.0,279766000.0,234516000.0,87397000.0,114605000.0,150488000.0,59770000.0,48247000.0,95689000.0,108906000.0,79067000.0,74241000.0,4031000.0,3173000.0,1612000.0,16081525.0,584477.0,1587039.0,0.0,0.0
,operatingCashFlow,1443870000.0,1064033000.0,710739000.0,518900000.0,635014000.0,529837000.0,370897000.0,428056000.0,206190000.0,211772000.0,159183000.0,164002000.0,132961000.0,54369000.0,52381000.0,37533000.0,25901449.0,20949344.0,17740453.0,12100000.0,-3384000.0
,capitalExpenditure,-172695000.0,-265730000.0,-250027000.0,-179090000.0,-207074000.0,-170490000.0,-140950000.0,-90186000.0,-88255000.0,-86416000.0,-61438000.0,-55870000.0,-66908000.0,-38401000.0,-36152000.0,-26218000.0,-25669677.0,-9097244.0,-6851573.0,-3400000.0,0.0
,freeCashFlow,1271175000.0,798303000.0,460712000.0,339810000.0,427940000.0,359347000.0,229947000.0,337870000.0,117935000.0,125356000.0,97745000.0,108132000.0,66053000.0,15968000.0,16229000.0,11315000.0,231772.0,11852100.0,10888880.0,8700000.0,-3384000.0
