date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,operatingIncomeRatio,-0.233358573634741,0.202976705520231,0.251368606307034,0.149443862642844,-0.376183763688546,-0.0584889116577835,-0.0448385811080112,0.0929008393797126,0.237788632326821,0.188756613756614,0.0492166482038297,0.150635800456472,0.263922927406406,0.368521494576135,0.12667161961367
,totalOtherIncomeExpensesNet,-94513000.0,-87389000.0,-94772000.0,-25291000.0,-15589000.0,-9127000.0,-15600000.0,-17400000.0,-5800000.0,1000000.0,2300000.0,0.0,300000.0,400000.0,3300000.0
,incomeBeforeTax,-452763000.0,170837000.0,172911000.0,5605000.0,-399041000.0,13942000.0,-54400000.0,52200000.0,211400000.0,153500000.0,124400000.0,159000000.0,340500000.0,390200000.0,61400000.0
,incomeBeforeTaxRatio,-0.36588712655735,0.116028894989425,0.1233018549723,0.00496598675618733,-0.450358952249927,0.0274711092282987,-0.108409724990036,0.0742637644046095,0.234680284191829,0.203042328042328,0.196866592815319,0.172807303553962,0.287754584636187,0.391924467657694,0.114041604754829
,incomeTaxExpense,-108953000.0,85421000.0,33219000.0,40798000.0,-67613000.0,-51327000.0,51700000.0,73400000.0,135300000.0,85500000.0,25500000.0,90200000.0,128900000.0,-107200000.0,-8900000.0
,netIncome,-343810000.0,85416000.0,139692000.0,-35193000.0,-331428000.0,65350000.0,-98400000.0,-18500000.0,-155600000.0,70800000.0,98900000.0,68700000.0,211700000.0,497400000.0,70400000.0
,netIncomeRatio,-0.277839958171676,0.0580127495473272,0.0996135741785688,-0.0311807264782338,-0.374050703627669,0.128764667054176,-0.196094061379035,-0.0263195333617869,-0.172735346358792,0.0936507936507937,0.156512106345941,0.074665797195957,0.17890644806896,0.499598232221776,0.13075780089153
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.31591,0.32692,0.57368,-0.14924,-1.41228,0.31166,-0.57209,-0.10756,-0.92674,0.46794,0.64179,0.50256,1.64747,4.13466,0.83019
,EPSDiluted,-1.31591,0.32692,0.57368,-0.14924,-1.41228,0.31166,-0.57209,-0.10756,-0.92674,0.46794,0.64179,0.50256,1.64747,4.13466,0.83019
,weightedAverageShsOut,261272150.0,261271620.0,243500700.0,235807510.0,234675080.0,209683580.0,172000000.0,172000000.0,167900000.0,151300000.0,154100000.0,136700000.0,128500000.0,120300000.0,84800000.0
,weightedAverageShsOutDil,261272150.0,261271620.0,243500700.0,235807510.0,234675080.0,209683580.0,172000000.0,172000000.0,167900000.0,151300000.0,154100000.0,136700000.0,128500000.0,120300000.0,84800000.0
