date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY,1989-09-30_FY,1988-09-30_FY,1987-09-30_FY,1986-09-30_FY
,operatingIncomeRatio,0.488353384937164,0.480841775904922,0.485307907012386,0.501659794531523,0.48635585676657,0.479982931808167,0.472373014681248,0.473857394295644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-67721000.0,-9512000.0,20717118.0,9063752.0,9284550.0,4280667.0,1684886.0,6618553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-22143000.0,29800000.0,56005800.0,40271085.0,32494507.0,25605815.0,19845294.0,21103686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.131947299737214,0.187986525529579,0.40184366872253,0.354667635883408,0.342349754957299,0.328220254789255,0.301347268829715,0.381636880559623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-22143000.0,29800000.0,56005800.0,40271085.0,32494507.0,25605815.0,19845294.0,21395246.0,18684495.0,15418198.0,11007515.0,1652901.0,11022895.0,10817638.0,6165588.0,9046822.0,7672635.0,6120343.0,4478145.0,4123054.0,3589397.0,3800000.0,2500000.0,1900000.0,1400000.0,1000000.0,1400000.0,1300000.0,1200000.0,1000000.0,1000000.0,900000.0,600000.0,600000.0,700000.0
,netIncomeRatio,-0.131947299737214,0.187986525529579,0.40184366872253,0.354667635883408,0.342349754957299,0.328220254789255,0.301347268829715,0.386909421522181,0.391205803410724,0.370548630843036,0.334564693857689,0.0708733634958363,0.448941125431142,0.493733194230221,0.319213433705382,0.432265046997027,0.426826720857455,0.443511889764196,0.426198601927311,0.495711484545678,0.50189121728787,0.612903225806452,0.480769230769231,0.463414634146341,0.424242424242424,0.357142857142857,0.5,0.5,0.571428571428571,0.526315789473684,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.5,0.319102230503175,0.712365796551082,0.558435829963742,0.496337555227269,0.43336600103226,0.398260571298483,0.506090245296602,0.471108648331199,0.439472028084348,0.362432463605262,0.0661651954470015,0.456784550084066,0.513882439543993,0.32,0.503514261416257,0.473431445401959,0.442091754035089,0.4,0.433786234037812,0.44,0.57,0.5,0.469395534664984,0.390585331177302,0.311326299849567,0.49,0.51,0.51,0.45,0.49,0.54,0.46,0.173333,0.176667
,EPSDiluted,-0.5,0.318767716746002,0.710713588126871,0.557387643360302,0.495658290872897,0.43252119007665,0.397501846568523,0.504220105252704,0.469228348506883,0.438868318366896,0.362299108997197,0.0661467691430731,0.456015494497521,0.511478896297706,0.31,0.501667896970348,0.470994551107887,0.441180524268975,0.399963,0.433702366471281,0.44,0.57,0.5,0.466363644842975,0.377999969760002,0.300000030000003,0.49,0.51,0.51,0.45,0.49,0.54,0.46,0.173333,0.176667
,weightedAverageShsOut,98082000.0,93387000.0,78619440.0,72114078.0,65468564.0,59085888.0,49829924.0,42275555.0,39660692.0,35083457.0,30371217.0,24981427.0,24131497.0,21050803.0,19555278.0,17967360.0,16206433.0,13844056.0,11177294.0,9504806.0,8157720.0,6666667.0,5000000.0,4047759.0,3584364.0,3212064.0,2857143.0,2549020.0,2352941.0,2222222.0,2040816.0,1666667.0,1304348.0,1229000.0,1229000.0
,weightedAverageShsOutDil,98164000.0,93485000.0,78802208.0,72249691.0,65558284.0,59201296.0,49925036.0,42432354.0,39819621.0,35131718.0,30382396.0,24988386.0,24172194.0,21149725.0,19605069.0,18033488.0,16290284.0,13872650.0,11196388.0,9506644.0,8157720.0,6666667.0,5000000.0,4074074.0,3703704.0,3333333.0,2857143.0,2549020.0,2352941.0,2222222.0,2040816.0,1666667.0,1304348.0,1229000.0,1229000.0
