date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,netCashUsedForInvestingActivites,1189869000.0,594208000.0,-1428821000.0,-338489000.0,-250949000.0,130374000.0,12242000.0,8395000.0,187003000.0,101556000.0,422834000.0,33453000.0,-210442000.0,-84561000.0,-85031000.0,-170361000.0,-88493000.0,-152509000.0,40698000.0,-24957000.0,-119544000.0,-88800000.0,-67500000.0,-96500000.0,-65200000.0,-58800000.0,-500000.0,-25300000.0,-77200000.0,-27400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-7442000.0,-240806000.0,-148564000.0,-3000000.0,-594000.0,-143914000.0,-13385000.0,-8988000.0,-19232000.0,-48331000.0,-97454000.0,-8014000.0,-15308000.0,-11812000.0,-10984000.0,-9464000.0,-28934000.0,-8663000.0,-6138000.0,-3701000.0,-4538000.0,-5000000.0,-4500000.0,-600000.0,-3600000.0,-7600000.0,-5800000.0,-93900000.0,-108500000.0,-111800000.0
,commonStockIssued,-3131000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474000.0,1374000.0,72112000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-113327000.0,-52128000.0,0.0,0.0,-30852000.0,0.0,0.0,-10848000.0,-17567000.0,-3283000.0,0.0,0.0,-380000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-74645000.0,-64260000.0,-55646000.0,-35116000.0,-28767000.0,-27283000.0,-15359000.0,-13707000.0,-13495000.0,-13156000.0,-13091000.0,-11245000.0,-10601000.0,-10234000.0,-9666000.0,-8757000.0,-8263000.0,-7407000.0,-6789000.0,-6241000.0,-5822000.0,-5400000.0,-3800000.0,-3200000.0,-2700000.0,-2200000.0,-1700000.0,-1400000.0,-1200000.0,-1000000.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,-100000.0,-100000.0,0.0,2800000.0,-100000.0,-13000000.0,800000.0,-100000.0
,netCashUsedProvidedByFinancingActivities,1083117000.0,-697390000.0,1403558000.0,536291000.0,193212000.0,-302719000.0,-227333000.0,-42901000.0,-255494000.0,-12967000.0,-363466000.0,150847000.0,204859000.0,7840000.0,93049000.0,81200000.0,1538000.0,109203000.0,-75976000.0,91382000.0,116423000.0,6400000.0,30100000.0,123800000.0,32800000.0,58000000.0,-34400000.0,23800000.0,26100000.0,21500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2475529000.0,163165000.0,235416000.0,312383000.0,33397000.0,-83647000.0,-203471000.0,1583000.0,-32409000.0,118146000.0,98475000.0,214049000.0,29306000.0,-40921000.0,49578000.0,-52158000.0,-47884000.0,10070000.0,-3296000.0,83706000.0,29930000.0,-58100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,3472152000.0,996623000.0,833458000.0,598042000.0,285659000.0,252262000.0,335909000.0,539380000.0,537797000.0,570206000.0,452060000.0,353585000.0,139536000.0,110230000.0,151151000.0,101573000.0,153731000.0,201615000.0,191545000.0,194841000.0,111135000.0,81200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,996623000.0,833458000.0,598042000.0,285659000.0,252262000.0,335909000.0,539380000.0,537797000.0,570206000.0,452060000.0,353585000.0,139536000.0,110230000.0,151151000.0,101573000.0,153731000.0,201615000.0,191545000.0,194841000.0,111135000.0,81205000.0,139300000.0,131700000.0,69300000.0,73400000.0,74000000.0,49100000.0,64100000.0,108700000.0,109200000.0
,operatingCashFlow,202543000.0,266347000.0,260679000.0,114581000.0,91134000.0,88698000.0,11620000.0,36089000.0,36082000.0,29557000.0,39107000.0,29749000.0,34889000.0,35800000.0,41560000.0,37003000.0,39071000.0,53376000.0,31982000.0,17281000.0,33051000.0,24300000.0,28500000.0,30400000.0,28200000.0,200000.0,59800000.0,-13500000.0,6500000.0,5400000.0
,capitalExpenditure,-13272000.0,-67831000.0,-29740000.0,-1021000.0,29055000.0,2858000.0,14328000.0,16274000.0,14560000.0,8200000.0,4284000.0,-4257000.0,-8353000.0,-12240000.0,-9238000.0,-10150000.0,-10212000.0,-3740000.0,-4989000.0,-3565000.0,-4890000.0,-6400000.0,-6400000.0,-3000000.0,-7600000.0,-8300000.0,-3600000.0,-2200000.0,-2000000.0,-2000000.0
,freeCashFlow,189271000.0,198516000.0,230939000.0,80365000.0,73870000.0,79604000.0,327000.0,31317000.0,33814000.0,15087000.0,35106000.0,25492000.0,26536000.0,23560000.0,32322000.0,26853000.0,28859000.0,49636000.0,26993000.0,13716000.0,28161000.0,17900000.0,22100000.0,27400000.0,20600000.0,-8100000.0,56200000.0,-15700000.0,4500000.0,3400000.0
