Date,2018-12-31,2018-12,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2012-12-31,2011-12-31,2010-12-31
EPS Diluted,-0.277,-0.28,-0.441,-0.44,0.353,0.35,0.156,0.16,-0.018,-0.02,-0.307,-0.07,-0.86,-0.68
Weighted Average Shs Out,102780000.0,103000000.0,102169000.0,102000000.0,101586000.0,102000000.0,103163000.0,103000000.0,103837000.0,104000000.0,103226000.0,102849000.0,102531000.0,0.0
Weighted Average Shs Out (Dil),102780000.0,103000000.0,102169000.0,102000000.0,102955000.0,103000000.0,104356000.0,104000000.0,106128000.0,106000000.0,103226000.0,102849000.0,102531000.0,0.0
Dividend per Share,0.000155672309788,,0.0,,0.000145694720995,,0.000191651653954,,0.0,,0.0,0.0,0.0,0.0
Gross Margin,0.43643427248,0.55979202772964,0.435974039169,0.57219251336898,0.466192818065,0.56363636363636,0.448809815283,0.55898366606171,0.460799194147,0.55119453924915,0.405702252723,0.459062590527,0.279852996896,0.311559563732
EBITDA Margin,0.132084335929,0.12305025996534,0.129522512518,0.11942959001783,0.207542777325,0.22181818181818,0.208494971753,0.19600725952813,0.188429526305,0.16552901023891,0.117300502793,0.167200202414,0.082926265676,0.0662095107546
EBIT Margin,0.0206471163381,0.032928942807626,0.0109233706299,-0.010695187165775,0.106710511,0.14727272727273,0.111618923257,0.11796733212341,0.0929479354293,0.087030716723549,0.0231449920129,0.0767943118856,-0.00711398517396,-0.0216805200527
Profit Margin,-0.0493311790526,-0.048526863084922,-0.0802764354304,-0.080213903743316,0.0660647770923,0.065454545454545,0.0294984448253,0.029038112522686,-0.00320975218323,-0.0034129692832765,-0.0531223856679,-0.0129460340509,-0.149143926097,-0.109729657902
Free Cash Flow margin,-0.149701128224,,-0.0305223360469,,0.0117073827261,,0.0209091651024,,-0.0206892430619,,0.000804604085975,-0.0944578286745,-0.0252990779174,-0.0452808151876
EBITDA,76191000.0,71000000.0,72662000.0,67000000.0,114112000.0,122000000.0,114961000.0,108000000.0,110366000.0,97000000.0,69686000.0,91194000.0,48807000.0,37868000.0
EBIT,11910000.0,19000000,6128000.0,-6000000,58672000.0,81000000,61545000.0,65000000,54441000.0,51000000,13750000.0,41885000.0,-4187000.0,-12400000.0
Consolidated Income,-28456000.0,-28000000.0,-45035000.0,-45000000.0,36324000.0,36000000.0,16265000.0,16000000.0,-1880000.0,-2000000.0,-31559000.0,-7061000.0,-87780000.0,-62759000.0
Earnings Before Tax Margin,-0.0409371121081,-0.04159445407279,-0.0504510703228,-0.049910873440285,0.0741255383541,0.074545454545455,0.0459823898002,0.045372050816697,0.0138377880027,0.013651877133106,-0.0440646982482,0.0169521357931,-0.0843585774748,-0.0709040427176
Net Profit Margin,-0.0493311790526,-0.048526863084922,-0.0802764354304,-0.080213903743316,0.0660647770923,0.065454545454545,0.0294984448253,0.029038112522686,-0.00320975218323,-0.0034129692832765,-0.0531223856679,-0.0129460340509,-0.149143926097,-0.109729657902
