date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-131667000.0,-67511000.0,-122239000.0,-803393000.0,-20891000.0,-17038000.0,-8045000.0,-3001000.0,0.0,-559000.0,-1120000.0,-3000.0,-13981000.0,0.0,0.0,0.0,-216226000.0,-3018000.0,-1196000.0,-65840000.0,-458221000.0,-110260000.0,-156004000.0,-438633000.0,-390254000.0,-85835000.0,-46779000.0,-311553000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,32403000.0,9628000.0,13294000.0,0.0,25000.0,0.0,1303000.0,8485000.0,1480000.0,2632000.0,5739000.0,33265000.0,71974000.0,531000.0,1315000.0
,commonStockRepurchased,0.0,-4125000.0,-62640000.0,-21765000.0,-106806000.0,-206044000.0,-197533000.0,-60677000.0,-21868000.0,-407645000.0,-149805000.0,-89667000.0,-136153000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14352000.0,0.0,-73493000.0,-5349000.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,637000.0,-4484000.0,-1020000.0,-12592000.0,-39329000.0,-16280000.0,-1215000.0,2619000.0,258000.0,827000.0,274000.0,2658000.0,-1395000.0,14143000.0,0.0,0.0,147871000.0,-2942000.0,-1909000.0,-1499000.0,-101573000.0,-50618000.0,-79186000.0,-1757000.0,0.0,-1678000.0,-17910000.0,-4790000.0
,netCashUsedProvidedByFinancingActivities,13137000.0,-43412000.0,-162835000.0,248341000.0,233119000.0,-185869000.0,96201000.0,-13530000.0,-1124000.0,-345581000.0,-57775000.0,-84432000.0,-131084000.0,18691000.0,-15574000.0,-302572000.0,24451000.0,-2917000.0,-3105000.0,38964000.0,-93088000.0,5627000.0,-76554000.0,739703000.0,-153346000.0,15768000.0,-22728000.0,66770000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1028698000.0,52941000.0,-126424000.0,94224000.0,55479000.0,-139871000.0,52116000.0,13723000.0,69602000.0,-217317000.0,140672000.0,-15318000.0,-100547000.0,148635000.0,82698000.0,35649000.0,-161558000.0,144460000.0,16475000.0,17797000.0,-19291000.0,4188000.0,-54610000.0,-280828000.0,251933000.0,15431000.0,-24089000.0,43601000.0
,cashAtEndOfPeriod,1144450000.0,325249000.0,272308000.0,398732000.0,304508000.0,115432000.0,255303000.0,203187000.0,189464000.0,119862000.0,337179000.0,196507000.0,211825000.0,312372000.0,163737000.0,81039000.0,45390000.0,206948000.0,62488000.0,46013000.0,28216000.0,41628000.0,37440000.0,92050000.0,372878000.0,120945000.0,105514000.0,129603000.0
,cashAtBeginningOfPeriod,115752000.0,272308000.0,398732000.0,304508000.0,249029000.0,255303000.0,203187000.0,189464000.0,119862000.0,337179000.0,196507000.0,211825000.0,312372000.0,163737000.0,81039000.0,45390000.0,206948000.0,62488000.0,46013000.0,28216000.0,47507000.0,37440000.0,92050000.0,372878000.0,120945000.0,105514000.0,129603000.0,86002000.0
,operatingCashFlow,450761000.0,115846000.0,164844000.0,162273000.0,66699000.0,239185000.0,211044000.0,183161000.0,181293000.0,112003000.0,308941000.0,218573000.0,268304000.0,194563000.0,196964000.0,187982000.0,163438000.0,178293000.0,28001000.0,66660000.0,85686000.0,86672000.0,41876000.0,-4204000.0,73599000.0,101866000.0,95620000.0,98347000.0
,capitalExpenditure,-75480000.0,-60402000.0,-68275000.0,-57232000.0,-60881000.0,-71584000.0,-62337000.0,-64542000.0,-69549000.0,-54394000.0,-46162000.0,-33220000.0,-36314000.0,-47553000.0,-25477000.0,-22207000.0,-30703000.0,-29773000.0,-8421000.0,-27596000.0,-34709000.0,-36924000.0,-48119000.0,-50426000.0,-33348000.0,-38801000.0,-20224000.0,-14626000.0
,freeCashFlow,375281000.0,55444000.0,96569000.0,105041000.0,5818000.0,167601000.0,148707000.0,118619000.0,111744000.0,57609000.0,262779000.0,185353000.0,231990000.0,147010000.0,171487000.0,165775000.0,132735000.0,148520000.0,19580000.0,39064000.0,50977000.0,49748000.0,-6243000.0,-54630000.0,40251000.0,63065000.0,75396000.0,83721000.0
