date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,otherFinancingActivites,0.0,-71000000.0,-113000000.0,-190000000.0,-162000000.0,-90000000.0,-4000000.0,-81000000.0,-33000000.0,11000000.0,22000000.0,2000000.0,48000000.0,52000000.0,57000000.0,0.0,0.0,-117000000.0,0.0,-64000000.0
,netCashUsedProvidedByFinancingActivities,-432000000.0,-2424000000.0,-4595000000.0,6960000000.0,-1786000000.0,-3275000000.0,-3235000000.0,-849000000.0,-1696000000.0,-3494000000.0,-1266000000.0,-1229000000.0,-2044000000.0,-1512000000.0,-1745000000.0,-1397000000.0,-1009000000.0,-4749000000.0,-623000000.0,2532000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2662000000.0,666000000.0,-9646000000.0,8684000000.0,222000000.0,-1544000000.0,-1287000000.0,1288000000.0,860000000.0,-699000000.0,426000000.0,1771000000.0,541000000.0,-52000000.0,-590000000.0,375000000.0,936000000.0,-1070000000.0,948000000.0,145000000.0
,cashAtEndOfPeriod,4907000000.0,2245000000.0,1579000000.0,11225000000.0,2541000000.0,2319000000.0,3863000000.0,5150000000.0,3862000000.0,3002000000.0,3701000000.0,3275000000.0,1504000000.0,963000000.0,1015000000.0,1605000000.0,1230000000.0,342000000.0,1412000000.0,464000000.0
,cashAtBeginningOfPeriod,2245000000.0,1579000000.0,11225000000.0,2541000000.0,2319000000.0,3863000000.0,5150000000.0,3862000000.0,3002000000.0,3701000000.0,3275000000.0,1504000000.0,963000000.0,1015000000.0,1605000000.0,1230000000.0,294000000.0,1412000000.0,464000000.0,319000000.0
,operatingCashFlow,4305000000.0,4297000000.0,3827000000.0,2613000000.0,2813000000.0,2162000000.0,2593000000.0,2483000000.0,2640000000.0,2115000000.0,2453000000.0,2133000000.0,3211000000.0,2890000000.0,1756000000.0,2627000000.0,1936000000.0,798000000.0,1689000000.0,817000000.0
,capitalExpenditure,0.0,-1264000000.0,-1249000000.0,-928000000.0,-920000000.0,-471000000.0,-561000000.0,-364000000.0,-331000000.0,-488000000.0,-776000000.0,-722000000.0,-681000000.0,-685000000.0,-737000000.0,-824000000.0,-672000000.0,-701000000.0,-538000000.0,-393000000.0
,freeCashFlow,4305000000.0,3033000000.0,2578000000.0,1685000000.0,1893000000.0,1691000000.0,2032000000.0,2119000000.0,2309000000.0,1627000000.0,1677000000.0,1411000000.0,2530000000.0,2205000000.0,1019000000.0,1803000000.0,1264000000.0,97000000.0,1151000000.0,424000000.0
