date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,operatingIncome,309862002.0,375430481.0,247059755.0,179358966.0,105535021.0,97049495.0,213775379.0,223263860.0,156291973.0,82586704.0,55587695.0,-46270482.0,73999008.0,27549468.0,15439178.0,35632510.0,2510000.0,-99000.0
,operatingIncomeRatio,0.124811853167435,0.169299570900341,0.124972862219249,0.11485407909082,0.0906405959005236,0.105517521651832,0.238126675783922,0.244057950804452,0.227331068792088,0.183537492217985,0.123807605257744,-0.129742949536068,0.238918219847751,0.18851021893586,0.238863728275057,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-14073063.0,-57011212.0,-4536870.0,-4708146.0,9235562.0,-4372067.0,1421780.0,0.0,56725.0,3650768.0,4268139.0,29868247.0,3167075.0,-446086.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,233507174.0,250399267.0,193228531.0,165710555.0,118992903.0,79053983.0,210016114.0,232282486.0,161642618.0,88455628.0,62243819.0,-12910443.0,75378649.0,26837676.0,14795709.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.0940562667468684,0.112917012875308,0.0977428419351054,0.106114200001319,0.102199132891187,0.0859518162651551,0.233939190386733,0.253916543147305,0.235113732375054,0.19658036160018,0.138632446847931,-0.0362010267072056,0.243372622422296,0.18851021893586,0.238863728275057,0.0,0.0,0.0
,incomeTaxExpense,150478372.0,144447247.0,113117126.0,86247875.0,52511318.0,30557618.0,83659850.0,74174627.0,58637489.0,37333374.0,19824791.0,10729508.0,29715493.0,10717338.0,5247809.0,0.0,0.0,0.0
,netIncome,68344527.0,73034549.0,63627551.0,72977548.0,66482107.0,48515730.0,126356264.0,156997595.0,102297870.0,51140211.0,42419028.0,-23639951.0,45663156.0,16122910.0,9562791.0,3943002.0,1067000.0,-471000.0
,netIncomeRatio,0.02752905168644,0.0329347733664703,0.03218540050957,0.0467318097153065,0.0570993186726363,0.0527489565064657,0.14074959076927,0.171619855165665,0.148795127963827,0.113652024161645,0.0944777126312073,-0.0662866872583715,0.147431164808995,0.113248751269788,0.154382862691822,0.110657430531837,0.0637167084676938,-0.0367767627078941
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.204,1.16,0.96,1.1,0.93,0.6386337668492,1.66,2.18,1.36,0.68,0.56,-0.32,-2.56,0.42,0.16,0.07,0.04,-0.02
,EPSDiluted,1.198,1.15,0.94,1.06,0.91,0.636038307244553,1.63,2.17,1.36,0.66,0.52,-0.32,-2.56,0.42,0.16,0.07,0.0,-0.02
,weightedAverageShsOut,56741000.0,63564000.0,64352000.0,66631000.0,71313000.0,75968000.0,72867000.0,72129000.0,75657500.0,76289000.0,75626500.0,74574654.0,54345134.0,36347234.0,60000000.0,60000000.0,30000000.0,23550000.0
,weightedAverageShsOutDil,57050000.0,64590000.0,65820000.0,68827000.0,73244000.0,76278000.0,74732000.0,72366000.0,75657500.0,77698500.0,80435500.0,74574654.0,54345134.0,36347234.0,60000000.0,60000000.0,30000000.0,23550000.0
