date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,interestExpense,550000000.0,481000000.0,592000000.0,787000000.0,750000000.0,649000000.0,507000000.0,276000000.0,497000000.0,778000000.0,929000000.0,1617999763.4,537999353.6,159999133.5,173000249.2,147999596.9,169546500.0,291142788.113071,0.0,437305532.321663,443233143.522713,497110133.621047,476543013.952258,291125800.595952,173063848.198282,106311461.313572,139045026.921484,154702501.023767,282549305.789454,401219088.769723,438061617.45828,163975782.038345,163191126.599592,108808136.956329,127497730.972584
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,4384000000.0,4015000000.0,4375000000.0,4794000000.0,4645000000.0,4860000000.0,4791000000.0,4441000000.0,3817000000.0,3437000000.0,3427000000.0,3474999965.0,2114999518.8,1509000233.2,1333999753.8,1171000377.5,1006570800.0,1008000000.0,986000000.0,1186972159.1588,1243660055.64902,1198587766.61964,1231971996.29703,794602185.156009,675258050.559367,356456076.169035,371279805.928643,336705443.404668,366752741.289622,426295281.817831,361039794.608472,250468502.234395,278980008.61859,245853168.149966,238572025.413107
,EBITDA,19597000000.0,16399400000.0,17038000000.0,11317000000.0,10716000000.0,17833000000.0,18839000000.0,15905000000.0,26657000000.0,24113000000.0,10920000000.0,21670001061.6,10378999896.9,10296000685.6,8072999755.8,3900002182.0,2578891500.0,2863000000.0,3206000000.0,4379748775.24196,3835270318.36418,3623380529.50452,3779852542.48496,2121793334.93167,2847827430.61994,1155355439.86367,1150819478.13739,946415300.380689,1483851652.25852,2523050808.22499,2570603337.61232,1998342222.86291,1592565529.38752,1234292303.59836,1251206546.32418
,EBITDARatio,0.454002085022588,0.404703617787868,0.425630776917312,0.335010804890323,0.3076746389503,0.374139812017455,0.368157745598093,0.312064669295819,0.440342270016684,0.426205458144796,0.261087866108787,0.399343971228121,0.349461270555011,0.458312974236592,0.424158026451748,0.301065490543917,0.27944304776639,0.339097477200047,0.393277723258096,0.377645248172374,0.3310826018456,0.305827505827506,0.307556730557392,0.273509933774834,0.357516973811833,0.32298951048951,0.244346733668342,0.192118226600985,0.223254504504504,0.338246702870442,0.260233918128655,0.225040584415584,0.187762314998896,0.192151898734177,0.280315011457896
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,15213000000.0,12384400000.0,12663000000.0,6523000000.0,6071000000.0,12973000000.0,14048000000.0,11464000000.0,22840000000.0,20676000000.0,7493000000.0,18195001096.6,8264000378.1,8787000452.4,6739000002.0,2729001804.5,1572320700.0,1855000000.0,2220000000.0,3192776616.08316,2591610262.71516,2424792762.88489,2547880546.18793,1327191149.77566,2172569380.06057,798899363.694636,779539672.208745,609709856.976021,1117098910.9689,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.352438318081779,0.305621637628942,0.316337746689982,0.193096711169,0.174308765683769,0.272176065793891,0.27453049578863,0.224929856573862,0.377289921865966,0.365455316742081,0.179151225343694,0.335305197898304,0.278249166652414,0.391141806894998,0.354069246571331,0.210668668535383,0.170373235350996,0.219708634371669,0.272325809617272,0.275298191612159,0.223722709880711,0.204662004662005,0.207314386428729,0.171081677704194,0.27274490785645,0.223339160839161,0.165515075376884,0.123768472906404,0.168074324324324,0.227307990690458,0.179337231968811,0.178368506493507,0.135630660481555,0.136939010356732,0.198302294806829
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,11119000000.0,18167000000.0,12816000000.0,6343000000.0,-726000000.0,9552000000.0,3505000000.0,-2568000000.0,13214000000.0,20577000000.0,7860000000.0,9177999750.2,9835999362.6,10239999516.4,7311999246.3,3863000832.5,2093453100.0,1359000000.0,1797000000.0,3697016668.65814,3269496246.92636,2513167897.75085,3425152912.78186,1897455218.00185,2200383212.80673,1441458343.10461,643453050.115378,790196108.170415,813966543.168295,1695536437.63744,1771501925.54557,1583897938.59017,1150394394.16934,879630998.492061,885136789.938484
,incomeBeforeTaxRatio,0.257592957257037,0.448324367010513,0.320159880089933,0.187768272105621,-0.020844698383531,0.200402819738167,0.0684958277149166,-0.0503855435870269,0.218279729752052,0.363705458144796,0.187925881649731,0.169136072386743,0.331178424566622,0.455820155597538,0.384174812776262,0.298209125619451,0.226842003480951,0.160961743456117,0.220436702649657,0.318776452481724,0.282241728561783,0.212121212121212,0.278695747962106,0.244591611479029,0.27623666343356,0.402972027972028,0.136620603015075,0.160406403940887,0.122466216216216,0.227307990690458,0.179337231968811,0.178368506493507,0.135630660481555,0.136939010356732,0.198302294806829
,incomeTaxExpense,4147000000.0,4242000000.0,3965000000.0,1567000000.0,993000000.0,3053000000.0,2426000000.0,429000000.0,6439000000.0,5296000000.0,2076000000.0,3741999301.4,2089999638.4,2372999480.7,1813999580.1,619000574.4,567534600.0,708000000.0,718000000.0,1207052515.2348,881251779.47457,1038407834.67508,1104713350.52569,601089152.995171,755609122.937141,414302018.354361,170108277.616709,373106031.880849,349912054.189589,582539253.88681,670731707.317073,578420066.311085,472148839.30077,400638656.456048,458127440.104879
,netIncome,8010000000.0,13638000000.0,8762000000.0,4617000000.0,-866000000.0,6527000000.0,3665000000.0,-2990000000.0,5826000000.0,14324000000.0,4872000000.0,3675999711.2,7311999230.6,7437999352.7,5214999994.4,3297001041.4,1506286800.0,651000000.0,1079000000.0,2219994921.73497,2064944998.05875,1168208814.00946,2014477286.25273,1200465801.28095,1259348538.22857,956803151.822147,424531092.834744,362489193.575296,383593428.389656,1033910728.75275,1330231065.46855,1403704771.51506,532853690.068012,356139676.532332,248656591.704724
,netIncomeRatio,0.185567010309278,0.336557919155027,0.218885835623283,0.136674461975667,-0.0248643371902725,0.136937730782142,0.0716225987375662,-0.0586654109521847,0.0962386639575797,0.253181561085973,0.116485355648536,0.0677428819099303,0.246195256460687,0.33109279124986,0.273997791710744,0.254516071922776,0.163217946238639,0.0771052943266611,0.132360157016683,0.191419776837245,0.178257933828494,0.0986013986013986,0.163912756113681,0.154746136865342,0.158098933074685,0.267482517482517,0.090138190954774,0.0735837438423645,0.057713963963964,0.138608740625808,0.134665367121507,0.158076298701299,0.0628230616302187,0.0554430379746835,0.0557079688861634
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.914,7.932,4.904,2.569,-0.475,3.531,1.984,-1.617,3.03,7.305,0.02762,1.933912,4.698059,4.608013,3.158199,197.521685,0.903012285463011,0.390944,0.998761,1.336288,1.245519,0.693849,1.18811,0.708769,0.745481,0.741341,0.329934,0.281913,0.287518,0.814281,1.059143,1.480035,0.567259,0.15185,0.106021
,EPSDiluted,4.878,7.876,4.869,2.553,-0.475,3.512,1.973,-1.617,3.01,7.262,0.02753,1.925651,4.678232,4.589839,3.148286,197.191243,0.73630232506984,0.390944,0.998761,1.336288,1.245519,0.693849,1.18811,0.708769,0.745481,0.741341,0.329934,0.281913,0.287518,0.814281,1.059143,1.480035,0.567259,0.15185,0.106021
,weightedAverageShsOut,1630100000.0,1755547151.0,1786700000.0,1797300000.0,1824700000.0,1848400000.0,1847300000.0,1849100000.0,1923100000.0,1960848734.0,1523969171.0,1900606050.0,1556460900.0,1614080700.0,1293322410.0,1669521600.0,1668069000.0,16660208340.0,1080338710.0,1662016500.0,1658385000.0,1682595000.0,1694700000.0,1693489500.0,1689858000.0,1290393000.0,1286761500.0,1284340500.0,1200816000.0,1193553000.0,1126975500.0,948426750.0,939348000.0,2345343750.0,2345343750.0
,weightedAverageShsOutDil,1642100000.0,1768029457.0,1786700000.0,1797300000.0,1824700000.0,1848400000.0,1847300000.0,1849100000.0,1923100000.0,1972459378.0,1523969171.0,1900606050.0,1562983578.0,1614080700.0,1656456967.0,1669521600.0,2045745000.0,16660208340.0,1080338710.0,1662016500.0,1658385000.0,1682595000.0,1694700000.0,1693489500.0,1689858000.0,1290393000.0,1286761500.0,1284340500.0,1200816000.0,1193553000.0,1126975500.0,948426750.0,939348000.0,2345343750.0,2345343750.0
