date,,2020-05-31_FY,2019-05-31_FY,2018-05-31_FY,2017-05-31_FY,2016-05-31_FY,2015-05-31_FY,2014-05-31_FY,2013-05-31_FY,2012-05-31_FY,2011-05-31_FY,2010-05-31_FY,2009-05-31_FY,2008-05-31_FY,2007-05-31_FY,2006-05-31_FY,2005-05-31_FY,2004-05-31_FY,2003-05-31_FY,2002-05-31_FY,2001-05-31_FY,2000-05-31_FY,1999-05-31_FY,1998-05-31_FY,1997-05-31_FY,1996-05-31_FY,1995-05-31_FY,1994-05-31_FY,1993-05-31_FY,1992-05-31_FY,1991-05-31_FY,1990-05-31_FY
,otherInvestingActivites,8642000.0,-7807000.0,1363000.0,-196000.0,4137000.0,1383000.0,-5219000.0,-1339000.0,2011000.0,-5198000.0,4579000.0,-251000.0,-400000.0,-1836000.0,1085000.0,-1663000.0,12282000.0,-3068000.0,-1882000.0,-4565000.0,14801000.0,-2800000.0,-1900000.0,-9300000.0,-4400000.0,-48900000.0,-14500000.0,-47800000.0,-20500000.0,-14600000.0,-6500000.0
,netCashUsedForInvestingActivites,-285398000.0,-235638000.0,-135698000.0,-2310349000.0,128381000.0,44987000.0,-16543000.0,-284181000.0,-104294000.0,-298593000.0,-203500000.0,-203221000.0,-310975000.0,-273708000.0,-440046000.0,-350734000.0,-343804000.0,-136222000.0,-849346000.0,-161409000.0,-156938000.0,-159500000.0,-112100000.0,-91600000.0,-94200000.0,-92000000.0,-61900000.0,-103800000.0,-52200000.0,-59200000.0,-45100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-200000000.0,0.0,-600500000.0,-250000000.0,-16000.0,-518000.0,-8187000.0,-225636000.0,-1323000.0,-502208000.0,-603000.0,-164649000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8371000.0,10863000.0,7680000.0,4621000.0,5868000.0,5699000.0,3247000.0,5992000.0,3399000.0,2300000.0,900000.0,1100000.0,800000.0,1100000.0,1100000.0,700000.0,300000.0,200000.0,200000.0
,commonStockRepurchased,-464518000.0,-1016300000.0,-127319000.0,-20724000.0,-780151000.0,-551970000.0,-370599000.0,-215681000.0,-392328000.0,-443690000.0,-969000.0,-25847000.0,-191479000.0,-198949000.0,-323409000.0,-58204000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7100000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-267956000.0,-220764000.0,-175589000.0,-142433000.0,-115273000.0,-201891000.0,-93320000.0,-79744000.0,-70820000.0,-71812000.0,-73960000.0,-72207000.0,-70831000.0,-61996000.0,-58823000.0,-54968000.0,-49634000.0,-46003000.0,-42454000.0,-37173000.0,-31249000.0,-24900000.0,-17600000.0,-14500000.0,-11800000.0,-9400000.0,-8000000.0,-6500000.0,-5100000.0,-4100000.0,-3300000.0
,otherFinancingActivites,-752000.0,-14112000.0,-2580000.0,-22940000.0,490000.0,1589000.0,469000.0,196000.0,3896000.0,-4609000.0,-977000.0,855000.0,-11356000.0,-11628000.0,22233000.0,11486000.0,1743000.0,10341000.0,-1609000.0,578000.0,47000.0,1100000.0,-14400000.0,0.0,1000000.0,0.0,0.0,700000.0,700000.0,200000.0,100000.0
,netCashUsedProvidedByFinancingActivities,-955207000.0,-873305000.0,-864140000.0,1578502000.0,-866724000.0,-712560000.0,-429735000.0,-256058000.0,-460575000.0,-20038000.0,-76509000.0,-254348000.0,-202704000.0,-179237000.0,-26122000.0,-107640000.0,-110787000.0,-202854000.0,438817000.0,-64007000.0,-64715000.0,-41200000.0,-10300000.0,-19700000.0,-15800000.0,15000000.0,-15200000.0,27600000.0,-9300000.0,14300000.0,3800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-2121000.0,-998000.0,5136000.0,-2131000.0,-5218000.0,-8918000.0,-676000.0,-61000.0,-3274000.0,4570000.0,-27000.0,-2432000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,48757000.0,-42079000.0,-30542000.0,29909000.0,-277716000.0,-96215000.0,161015000.0,12448000.0,-98281000.0,26825000.0,281536000.0,63521000.0,30864000.0,-3554000.0,-4282000.0,-44161000.0,55118000.0,-8389000.0,-33096000.0,21542000.0,36379000.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,145402000.0,96645000.0,138724000.0,169266000.0,139357000.0,417073000.0,513288000.0,352273000.0,339825000.0,438106000.0,411281000.0,129745000.0,66224000.0,35360000.0,38914000.0,43196000.0,87357000.0,32239000.0,40628000.0,73724000.0,52182000.0,15800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,96645000.0,138724000.0,169266000.0,139357000.0,417073000.0,513288000.0,352273000.0,339825000.0,438106000.0,411281000.0,129745000.0,66224000.0,35360000.0,38914000.0,43196000.0,87357000.0,32239000.0,40628000.0,73724000.0,52182000.0,15803000.0,13400000.0,16400000.0,9100000.0,6700000.0,8400000.0,14200000.0,8800000.0,7100000.0,6400000.0,4700000.0
,operatingCashFlow,1291483000.0,1067862000.0,964160000.0,763887000.0,465845000.0,580276000.0,607969000.0,552748000.0,469862000.0,340886000.0,561572000.0,523522000.0,544543000.0,449391000.0,461886000.0,414213000.0,509709000.0,330687000.0,377433000.0,246958000.0,258032000.0,203100000.0,118700000.0,116400000.0,112400000.0,75300000.0,71400000.0,81600000.0,63200000.0,43900000.0,43100000.0
,capitalExpenditure,-230289000.0,-276719000.0,-271699000.0,-273317000.0,-275385000.0,-217720000.0,-145580000.0,-196486000.0,-160802000.0,-182592000.0,-111078000.0,-160092000.0,-190333000.0,-180824000.0,-156632000.0,-140727000.0,-112888000.0,-115019000.0,-107284000.0,-147444000.0,-161432000.0,-186800000.0,-110700000.0,-67800000.0,-56800000.0,-58900000.0,-37200000.0,-29700000.0,-31600000.0,-56000000.0,-41500000.0
,freeCashFlow,1061194000.0,791143000.0,692461000.0,490570000.0,190460000.0,362556000.0,462389000.0,356262000.0,309060000.0,158294000.0,450494000.0,363430000.0,354210000.0,268567000.0,305254000.0,273486000.0,396821000.0,215668000.0,270149000.0,99514000.0,96600000.0,16300000.0,8000000.0,48600000.0,55600000.0,16400000.0,34200000.0,51900000.0,31600000.0,-12100000.0,1600000.0
