date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2014-06-30_FY,2014-03-31_FY,2013-12-31_FY,2013-09-30_FY,2013-06-30_FY,2013-03-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,operatingExpenses,492700000.0,448600000.0,413600000.0,372900000.0,410200000.0,399100000.0,1916000000.0,1916000000.0,1916000000.0,2314000000.0,2314000000.0,2314000000.0,2314000000.0,481200000.0,985000000.0,935600000.0,817000000.0,790600000.0,707600000.0,670400000.0,654600000.0,4609100000.0,626100000.0,2788200000.0,2904348000.0,775880000.0,603400000.0,506100000.0,502100000.0
,costAndExpenses,1600100000.0,1727300000.0,1780700000.0,1750800000.0,1755900000.0,1715700000.0,1916300000.0,0.0,0.0,2314200000.0,0.0,0.0,0.0,3001400000.0,3262900000.0,3123000000.0,2374700000.0,3608600000.0,3342300000.0,3572900000.0,5617700000.0,4609100000.0,3472100000.0,2788200000.0,2904348000.0,2948906000.0,1834200000.0,1278200000.0,1203900000.0
,interestExpense,158500000.0,147900000.0,156000000.0,143800000.0,142100000.0,149000000.0,148400000.0,0.0,0.0,147500000.0,0.0,0.0,0.0,164100000.0,151300000.0,139700000.0,137400000.0,120000000.0,90200000.0,96000000.0,92500000.0,97800000.0,98500000.0,111700000.0,127236000.0,132664000.0,0.0,71800000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,391300000.0,355000000.0,321600000.0,283500000.0,322600000.0,307900000.0,281400000.0,0.0,0.0,297300000.0,0.0,0.0,0.0,371000000.0,307100000.0,292400000.0,262600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,913500000.0,859300000.0,811200000.0,793800000.0,825900000.0,789100000.0,818200000.0,0.0,0.0,850800000.0,0.0,0.0,0.0,1040800000.0,960100000.0,886300000.0,757600000.0,695800000.0,656900000.0,614500000.0,522400000.0,489500000.0,484700000.0,419200000.0,461265000.0,523370000.0,499900000.0,487200000.0,409800000.0
,EBITDARatio,0.430429251283984,0.385060046603334,0.357309606659913,0.351068064216532,0.365571883852691,0.359187946652101,0.333537157066569,0.0,0.0,0.296683753530704,0.0,0.0,0.0,0.283504031379386,0.245179907556373,0.238451397670101,0.263999721225215,0.170928832878866,0.172977670107436,0.153410225684042,0.0878248882014727,0.0993585840133155,0.128261444826674,0.138628922914118,0.144944181414879,0.158658173289272,0.230114159454981,0.301149709482013,0.278340012225769
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,522200000.0,504300000.0,489600000.0,510300000.0,503300000.0,481200000.0,536800000.0,0.0,0.0,553500000.0,0.0,0.0,0.0,669800000.0,653000000.0,593900000.0,495000000.0,462100000.0,455300000.0,432700000.0,330500000.0,317500000.0,306900000.0,235700000.0,278015000.0,349821000.0,338200000.0,339600000.0,268400000.0
,operatingIncomeRatio,0.246053809546247,0.225981358666428,0.215654318812492,0.225686612710628,0.222777974504249,0.219035914242797,0.218825160001631,0.0,0.0,0.193011821320222,0.0,0.0,0.0,0.18244715624319,0.166756045864297,0.15978369071,0.172491898107816,0.113518559461518,0.119891510427639,0.108023766726583,0.0555630274704953,0.0644460682823854,0.0812119608362001,0.0779456992625417,0.0873611841263866,0.106047272174994,0.155680353526054,0.209914698973915,0.182299803029274
,totalOtherIncomeExpensesNet,-664800000.0,107000000.0,164100000.0,203200000.0,125100000.0,36500000.0,180200000.0,0.0,0.0,118100000.0,0.0,0.0,0.0,13800000.0,24700000.0,7200000.0,23200000.0,-16200000.0,-6300000.0,-400000.0,-5800000.0,6600000.0,-900000.0,-1000000.0,-2026000.0,2595000.0,3300000.0,2200000.0,1200000.0
,incomeBeforeTax,-301100000.0,463400000.0,497700000.0,569700000.0,486300000.0,368700000.0,568600000.0,0.0,0.0,524100000.0,0.0,0.0,0.0,520100000.0,524300000.0,461400000.0,382200000.0,332600000.0,360900000.0,346600000.0,237900000.0,233200000.0,209300000.0,125600000.0,153154000.0,223540000.0,241200000.0,274500000.0,207000000.0
,incomeBeforeTaxRatio,-0.141874381567168,0.207653701380176,0.219222129234022,0.251957012073769,0.215253186968839,0.167827393144886,0.231788349435408,0.0,0.0,0.182759702897793,0.0,0.0,0.0,0.141670298539987,0.133890038050001,0.12413570448492,0.133184653448096,0.0817058491168595,0.0950337054982094,0.0865288595965648,0.039995292693588,0.0473348759793773,0.0553850224927229,0.0415357650715963,0.0481258737611014,0.0677655350078985,0.111029276376358,0.169674867103474,0.140596345853427
,incomeTaxExpense,-127400000.0,29800000.0,72200000.0,-49300000.0,148100000.0,97400000.0,172800000.0,0.0,0.0,130300000.0,0.0,0.0,0.0,135100000.0,160700000.0,161000000.0,121100000.0,101200000.0,116700000.0,120500000.0,71800000.0,80200000.0,73700000.0,44600000.0,52583000.0,76505000.0,89900000.0,108600000.0,74400000.0
,netIncome,-173700000.0,433600000.0,425500000.0,619000000.0,338200000.0,271300000.0,395800000.0,0.0,0.0,387600000.0,0.0,0.0,0.0,355000000.0,342900000.0,295300000.0,258300000.0,231400000.0,244200000.0,262100000.0,211000000.0,153500000.0,129800000.0,90800000.0,100571000.0,147035000.0,151300000.0,165900000.0,132600000.0
,netIncomeRatio,-0.0818451679781369,0.194300053773078,0.187420164735938,0.273760559019946,0.149699008498584,0.12349219354545,0.16134686722922,0.0,0.0,0.1351605816508,0.0,0.0,0.0,0.0966986271518849,0.0875660767639623,0.0794479270359708,0.0900094086489877,0.0568452600289876,0.0643037708026122,0.0654333932494508,0.0354729161763222,0.0311573904924289,0.0343477110346653,0.030027447997619,0.0316026173004148,0.0445732550768827,0.0696464739458663,0.102546668314996,0.090063166474224
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.868065967016492,2.17,2.13,3.09964947421132,1.6935403104657,1.36,1.99,0.0,0.0,1.96,0.0,0.0,0.0,1.8,1.75,3.01,1.34,1.25,1.33,1.44,1.17,0.87,0.795,0.581306017925736,0.645,0.945,0.97,1.02696478977864,0.8075
,EPSDiluted,-0.868065967016492,2.16,2.12,3.095,1.69184592296148,1.36,1.98,0.0,0.0,1.94,0.0,0.0,0.0,1.79,1.725,1.492922,1.33,1.245,1.32,1.42,1.16,0.865,0.79,0.580562659846547,0.645,0.945,0.97,1.02677410969587,0.8075
,weightedAverageShsOut,200100000.0,200100000.0,199700000.0,199700000.0,199700000.0,199600000.0,199200000.0,199100000.0,199100000.0,198200000.0,198200000.0,198200000.0,198200000.0,197200000.0,195800000.0,194600000.0,192400000.0,184800000.0,183400000.0,182000000.0,180600000.0,176000000.0,163600000.0,156200000.0,155858000.0,155728000.0,155832000.0,161544000.0,161492000.0
,weightedAverageShsOutDil,200100000.0,200700000.0,200500000.0,200000000.0,199900000.0,199600000.0,199900000.0,199900000.0,199900000.0,199400000.0,199400000.0,199400000.0,199400000.0,198200000.0,198400000.0,197800000.0,194400000.0,185600000.0,185000000.0,184200000.0,181600000.0,177000000.0,164200000.0,156400000.0,155858000.0,155728000.0,155832000.0,161574000.0,161492000.0
